Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
सविता इस फिल्म में बर्फ के गोले की तरह लग रही है। ,सविता इस फिल्म में बहुत आकर्षक लग रही हैं।,सविता इस फिल्म में बिलकुल भी आकर्षक नहीं लग रही हैं।,1,"{
  ""Startphrase"": ""सविता इस फिल्म में बर्फ के गोले की तरह लग रही है।"",
  ""Options"": {
    ""0"": ""सविता इस फिल्म में बहुत आकर्षक लग रही हैं।"",
    ""1"": ""सविता इस फिल्म में बिलकुल भी आकर",0,NG,0
शीला स्कूल में मुँह में हरी मिर्च खा के आती हैं।,शीला स्कूल में बहुत बोलती है। ,शीला स्कूल में बहुत कम बोलती है।,0,"{
  ""Startphrase"": ""शीला स्कूल में मुँह में हरी मिर्च खा के आती हैं।"",
  ""Options"": {
    ""0"": ""शीला स्कूल में बहुत बोलती है।"",
    ""1"": ""शीला स्कूल में बहुत कम बोलती है।""
  },
  ""Explanation"": ""Eating green chili and coming to school with 'mouth",1,NG,0
राधा डिबेट में बिल्ली की तरह हो गयी।,राधा डिबेट में बहुत अच्छे से बोली। ,राधा डिबेट में कुछ भी ना बोल सकी।,0,"{
  ""explanation"": ""The metaphor here is comparing Radha to a cat, which is typically seen as being silent and observant rather than vocal. So, the closest meaning is that Radha was unable to say anything in the debate, similar to a cat being silent."",
  ""answer"": 1
}",1,,0
पढाई करना केक खाने जैसा है।,पढाई बहुत आसान है। ,पढाई बहुत मुश्किल है। ,0,"{
  ""answer"": 1
} 

Explanation: The metaphor here is comparing studying to eating cake. Eating cake is often seen as enjoyable and easy, which is why the closest meaning would be ""पढाई बहुत मुश्किल है।"" (Studying is very difficult). So, option 1 is the correct answer.",1,,0
बॉक्स बड़े पेड़ जैसा हल्का है।,बॉक्स बहुत भारी है। ,बॉक्स बहुत हल्का है। ,0,"{
  ""Explanation"": ""The phrase is comparing the weight of the box to a large tree, implying that the box is very light."",
  ""Answer"": 1
}",1,,0
साइकल चलना हाथी से लड़ने जितना आसान है।,साइकल चलाना बहुत मुश्किल है। ,साइकल चलाना बहुत आसान है।,0,"{
  ""Explanation"": ""The metaphor is emphasizing that riding a bicycle is easier than fighting against an elephant, implying that riding a bicycle is very easy."",
  ""Answer"": 1
}",1,,0
इम्तेहान का नतीजा देख वो हिमेश की तरह गायक हो गया।,इम्तेहान का नतीजा देख वो बहुत खुश हुआ। ,इम्तेहान का नतीजा देख वो बहुत दुखी हुआ।,0,"{
  ""Explanation"": ""The metaphor here is comparing the person's reaction upon seeing the exam results to that of a singer, specifically Himesh Reshammiya who is known for his emotive singing. In this context, the comparison implies that the person's reaction was melodramatic or expressive."",
  ""Answer"": 1
}",1,,0
फर्श भालू की खाल की तरह था।,फर्श बिलकुल साफ नहीं था। ,फर्श बिलकुल साफ था।,0,"{
  ""answer"": 1
}

In this metaphor, the floor being compared to a bear's skin implies that the floor was very clean, smooth, and well-maintained like a bear's skin. Therefore, the closest meaning would be ""फर्श बिलकुल साफ था।"" (Option 1).",1,,0
बैंगन जैसा स्वादिष्ट व्यंजन था। ,व्यंजन बिलकुल अच्छा नहीं था। ,व्यंजन बहुत अच्छा था।,0,"{
  ""Explanation"": ""बैंगन is being compared to the taste of the dish, indicating that the dish was delicious like eggplant. Therefore, the meaning closest to the metaphor is that the dish was very good."",
  ""Answer"": 1
}",1,,0
कपड़ा बूढ़े के हाथों सा मुलायम था।,कपड़ा मुलायम नहीं था। ,कपड़ा बहुत मुलायम था।,0,"{
  ""answer"": 1
}  
The metaphor ""कपड़ा बूढ़े के हाथों सा मुलायम था"" is comparing the softness of the cloth to the tenderness of an elderly person's hands. Option 1) ""कपड़ा बहुत मुलायम था"" is the closest meaning to the metaphor as it emphasizes the high level of softness.",1,,0
स्कूल का माहौल जंगल सा शांत था। ,स्कूल का माहौल बिलकुल भी शांत नहीं था। ,स्कूल का माहौल बिलकुल शांत था।,0,"{
    ""Explanation"": ""The metaphor compares the peaceful atmosphere of the school to a tranquil jungle, implying that the school atmosphere was indeed peaceful."",
    ""Answer"": 1
}",1,,0
हम मिटटी के घड़े जितनी मजबूत जमीन पर खड़े हैं।,हम कमज़ोर जमीन पर खड़े हैं।  ,हम मजबूत जमीन पर खड़े हैं।,0,"{
    ""Explanation"": ""The metaphor compares individuals to pots made of clay standing on strong ground, implying that the individuals themselves are strong and stable."",
    ""Answer"": 1
}",1,,0
जूस आम की तरह खट्टा है।,जूस बहुत अच्छा है। ,जूस बहुत अच्छा नहीं है।,0,"{
  ""Explanation"": ""The metaphor used here is comparing the juice to the taste of a mango, which is sour. So, the correct option is that the juice is not very good."",
  ""Answer"": 1
}",1,,0
उसका निशाना गुलेल की तरह दूर तक जाता है। ,वह दूर की सोचता है।  ,वह दूर की नहीं सोचता है।,1,"{
  ""Explanation"": ""The metaphor compares the aim of the person to a slingshot, which travels far. This implies that the person is able to focus on long-term goals and targets that are far-reaching."",
  ""Answer"": 0
}",0,,0
हवा मेंढक की तरह कोमल थी।,हवा तेज थी। ,हवा धीरे थी।,0,"{
  ""explanation"": ""The metaphor comparing someone to a delicate frog in the wind suggests that the person was fragile and vulnerable, rather than suggesting that the wind was fast."",
  ""answer"": 1
}",1,,0
वह शेर की तरह नाचने लगी।,वह गुस्से में आ गई। ,वह बहुत खुश हुई।,0,"{""answer"":1}

Explanation: The metaphor ""वह शेर की तरह नाचने लगी।"" implies that the person started dancing like a lion, which signifies grace, power, and confidence. So the closest meaning to this metaphor would be ""वह बहुत खुश हुई।"" (she became very happy).",1,,0
उसकी रंगीन चादर में दाग लग गया।,उसकी दागदारी में इल्जाम लग गया। ,उसकी शराफत में इल्जाम लग गया।,0,"{
  ""Explanation"": ""The metaphor refers to a colorful blanket with a stain, implying that the person's reputation (शराफत) has been tarnished."",
  ""Answer"": 1
}",1,,0
उसकी सफ़ेद चादर में दाग लग गया। ,उसकी दागदारी में इल्जाम लग गया।,उसकी शराफत में इल्जाम लग गया।,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""उसकी सफ़ेद चादर में दाग लग गया।"" means that there is a stain on his/her white sheet which is similar to accusing someone of having a flaw or mistake. Therefore, the meaning closest to the metaphor is ""उसकी दागदारी में इल्जाम लग गया।"" which translates to ""accusations were made on his/her stained reputation.""",0,,0
आपके हाथ राजस्थान की तरह ठंडे हैं।,आपके हाथ ठन्डे नहीं है। ,आपके हाथ बहुत ठन्डे हैं।,0,"{
  ""Explanation"": ""Rajasthan is known for its hot climate, so the metaphor implies that the hands are cold."",
  ""Answer"": 1
}",1,,0
उनका दिमाग एक ग्रामीण बैंक की तरह है।,आपका दिम्माग बहुत कमजोर है। ,आपका दिम्माग बहुत तेज है।,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares their mind to a rural bank, which implies that their mind is simple, organized, and perhaps efficient like a rural bank. Therefore, the closest option is ""आपका दिम्माग बहुत तेज है।"" (your mind is very sharp).",1,,0
उसकी नज़रें चिड़िया की तरह तेज हैं।,उसकी नजरें बहुत तेज नहीं हैं। ,उसकी नजरें बहुत तेज हैं।,0,"{
  ""answer"": 1
} 

In this metaphor, the comparison is drawn between the sharpness or quickness of the eyes to that of a bird (चिड़िया). Just like a bird's eyes are quick and alert, the person's eyes are also very quick and sharp. Therefore, the option ""1) उसकी नजरें बहुत तेज हैं।"" is the closest meaning to the metaphor.",1,,0
यह सुबह की धुप की तरह नम थी।,वह खुश नहीं थी। ,वह खुश थी।,0,"{
  ""answer"": 1
} 

The metaphor here is comparing the person to the morning sun, which is associated with brightness and positivity. Therefore, the closest meaning to the metaphor is that ""वह खुश थी।"" (she was happy).",1,,0
वह भेड़ की तरह खोया हुआ था।,वह अपनों से बिछड़ा मगर डरा हुआ नही था।,वह अपनों से बिछड़ा कर डरा हुआ था।,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, the person is compared to a lost sheep. The sheep is lost like the person, but the emphasis is on the person being separated from their loved ones and not on being scared. Therefore, the closest meaning is option 0) वह अपनों से बिछड़ा मगर डरा हुआ नही था।",0,,0
उसने अपना घर बनाने के लिए एक चोरों की तरह मेहनत की है।,उसने अपना घर बनाने के लिए दूसरों को लुटा है। ,उसने बड़ी मेहनत से अपना घर बनाया है। ,0,"{
  ""explanation"": ""The metaphor here is comparing the hard work put in by the person to build a house to that of thieves, who work hard to steal. This implies that the person has worked tirelessly to build their home."",
  ""answer"": 1
}",1,,0
राशी अपनी सहेली के साथ गुलाब की तरह पेश आती थी।,राशी अपनी सहेली के साथ बहुत प्यार से रहती थी। ,राशी अपनी सहेली के साथ बहुत कड़वाहट से रहती थी।,0,"{
	""Startphrase"": ""राशी अपनी सहेली के साथ गुलाब की तरह पेश आती थी।"",
	""Options"": {
		""0"": ""राशी अपनी सहेली के साथ बहुत प्यार से रहती थी।"",
		""1"": ""राशी अपनी सहेली के साथ बहुत कड़वाहट से रहती",1,NG,0
लॉलीपॉप देख रोहन ने शेर की तरह अपनी पूँछ हिलायी।,लॉलीपॉप के लिए रोहन ने छपटने का फैसला किया।,लॉलीपॉप के लिए रोहन ने प्यार से मांगने का फैसला किया।,0,"{
    ""explanation"": ""The metaphor here is comparing Rohan's action of gently moving the lollipop to the way a lion moves its tail, indicating a gesture of affection rather than aggression."",
    ""answer"": 1
}",1,,0
लॉलीपॉप देख रोहन ने पिल्ले की तरह अपनी पूँछ हिलायी। ,लॉलीपॉप के लिए रोहन ने छपटने का फैसला किया। ,लॉलीपॉप के लिए रोहन ने प्यार से मांगने का फैसला किया।,1,"{
	""Startphrase"": ""लॉलीपॉप देख रोहन ने पिल्ले की तरह अपनी पूँछ हिलायी।"",
	""Options"": {
		""0"": ""लॉलीपॉप के लिए रोहन ने छपटने का फैसला किया।"",
		""1"": ""लॉलीपॉप के लिए रोहन ने प्य",0,NG,0
बच्चे खेल के मैदान में ताजी मिट्टी पाकर चूहे की तरह खुश थे।,बच्चों का मैदान ख़राब था मगर वो कुछ नहीं कर सकते थे। ,बच्चों का मैदान बढ़िया हो गया था इसलिए वो खुश थे।,0,"{
  ""Explanation"": ""The metaphor compares children to mice playing in the field, implying they were happy like the mouse in fresh soil. This indicates that the children were happy because the field was good for playing, hence option 1 is the closest meaning."",
  ""Answer"": 1
}",1,,0
चोर अपनी ड्रेस में फैंटम लग रहा था।,चोर बहुत स्मार्ट लग रहा था।,चोर बहुत बेवक़ूफ़ लग रहा था।,0,"{
  ""Explanation"": ""The metaphor implies that the thief was looking foolish in his attempt to deceive others with his appearance."",
  ""Answer"": 1
}",1,,0
वह सांभर की तरह लग रही थी।,वह बहुत चुलबुली लग रही थी। ,वह बहुत मस्त लग रही थी।,0,"{
  ""answer"": 1,
  ""explanation"": ""The comparison is between the person and a saambhar which is a traditional South Indian dish known for its unique taste. So, the metaphor implies that the person seemed very delightful or appealing, similar to the delicious taste of saambhar.""
}",1,,0
वो तवे की तरह लग रही थी।,वो बहुत गोरी लग रही थी।,वो बहुत काली लग रही थी।,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the person to a tava (griddle), which indicates that the person was looking very fair, like the color of a griddle.""
}",0,,0
उसके दांत सोने जैसे सफेद थे।,उसके दांत साफ़ नहीं थे। ,उसके दांत साफ़ थे।,0,"{
  ""answer"": 1
} 

The metaphor ""उसके दांत सोने जैसे सफेद थे।"" suggests that the teeth were as white as gold, indicating that the teeth were clean and sparkling. Therefore, the closest meaning is option 1) उसके दांत साफ़ थे।.",1,,0
वह मोरनी की चाल से आगे बढ़ी। ,वह आत्मविश्वास से आगे बढ़ी।,वह सेहमी से आगे बढ़ी।,1,"{
  ""Explanation"": ""The movement of a peacock is confident and graceful, so the metaphor likely implies that the person moved forward confidently."",
  ""Answer"": 0
}",0,,0
वह आंधी में पेड़ से पत्तों की तरह टूट गई। ,वह मुश्किलों से बहुत देर तक लड़ी। ,वह मुश्किलों से बहुत जल्दी हार गई। ,1,"{
  ""Explanation"": ""The metaphor compares the person to leaves falling off a tree during a storm, which implies facing challenges and difficulties for a long time."",
  ""Answer"": 0
}",0,,0
राकेश गिद्ध की तरह मासूम है।,राकेश बहुत चलाक है। ,राकेश बहुत शरीफ है। ,0,"{
  ""Explanation"": ""Comparing Rakesh to a vulture implies that he is innocent like a bird of prey."",
  ""Answer"": 1
}",1,,0
माँ का दिल उँगलियों की तरह सख्त है।,माँ का दिल बहुत नरम होता है। ,माँ का दिल बहुत कठोर होता है। ,0,"{
  ""answer"": 1
}  

Explanation: The metaphor here is comparing a mother's heart to fingers. Fingers are often associated with being firm and tough, therefore the intended meaning is that a mother's heart is tough and strict, similar to how fingers are firm. Hence, option 1) माँ का दिल बहुत कठोर होता है। is the closest meaning to the metaphor.",1,,0
उसकी दूकान नए सोने की तरह चमक रही थी। ,उसकी दूकान बहुत बढ़िया से सजाई गई थी।,उसकी दूकान बहुत गंदे से सजाई गई थी।,1,"{
  ""explanation"": ""The metaphor compares the shine of the shop to new gold, indicating that it was well-kept and shining. This implies that the shop was nicely decorated and well-maintained."",
  ""answer"": 0
}",0,,0
किशोर कीसंतरे सी मीठी आवाज है।,किशोर की आवाज में मजा नहीं है। ,किशोर की आवाज में मिठास है। ,0,"{
  ""answer"": 1
} 

The metaphor ""किशोर कीसंतरे सी मीठी आवाज है"" translates to ""The voice of a teenager is sweet like jaggery"". The comparison here is between the sweetness of jaggery and the sweetness in the teenager's voice. Option 1) ""किशोर की आवाज में मिठास है।"" best reflects the intended meaning as it directly correlates to the metaphor used.",1,,0
उसकी गर्दन कबूतर सी लम्बी है। ,उसकी गर्दन बहुत छोटी है। ,उसकी गर्दन बहुत लम्बी है। ,0,"{
  ""Explanation"": ""This is a metaphor comparing someone's neck to that of a pigeon which is known to have a long neck. Therefore, the correct meaning would be that the person has a long neck."",
  ""Answer"": 1
}",1,,0
होमवर्क बस की तरह हल्का है। ,होमवर्क बहुत ज्यादा है। ,होमवर्क बहुत कम है।,0,"{
  ""Explanation"": ""Just like a bus, homework is light and manageable."",
  ""Answer"": 1
}",1,,0
शंकर चिमगादड़ के बच्चे जितना प्यारा है।,शंकर बहुत भद्दा है। ,शंकर बहुत सुंदर है।,0,"{
  ""Explanation"": ""The metaphor here compares Shankar to a baby Chimpgadar, emphasizing the cuteness and innocence of Shankar. Therefore, the closest option is \""Shankar is very beautiful.\"""",
  ""Answer"": 1
}",1,,0
डॉक्टरचन्दन की लकड़ी की तरह कीमती है।,डॉक्टर बहुत जरूरी है। ,सिर्फ अच्छे डॉक्टर जरूरी है।,0,"{
  ""answer"": 1
}

Explanation: In this metaphor, the comparison is made between sandalwood and a doctor. Sandalwood is known for its high value and importance. Similarly, the metaphor implies that just like good quality sandalwood is valuable, having a good doctor is essential. Therefore, option 1) सिर्फ अच्छे डॉक्टर जरूरी है। is the closest meaning to the metaphor.",1,,0
राहुल नटवरलाल बनना चाहता है। ,राहुल चोर बनना चाहता है। ,राहुल वैज्ञानिक बनना चाहता है। ,0,"{
  ""answer"": 1
} 

Explanation: The metaphor used in the startphrase is about Rahul wanting to become like Natwarlal, who was known for his clever tricks and swindling people. Therefore, the closest meaning is that Rahul wants to become a scientist, as Natwarlal was known for his intelligence and cunningness.",1,,0
उसकी जुबान मोती की तरह काली है।,वह जुबान से अच्छी है। ,वह जुबान से गंदी है।,0,"{
  ""answer"": 1
} 

Explanation: In this metaphor, the comparison is between the person's tongue and a black pearl. Since pearls are usually associated with cleanliness and purity, the closest meaning would be that the tongue is dirty or impure, similar to the black color of a pearl. Therefore, option 1) वह जुबान से गंदी है। is the correct interpretation.",1,,0
डॉक्टर शैतान का रूप होता है। ,डॉक्टर जान बचाने वाले होते हैं। ,डॉक्टर जान से मारने वाले होते हैं।,0,"{
  ""answer"": 1
} 

In this metaphor, ""शैतान का रूप होता है"" implies that doctors are harmful or dangerous, similar to the meaning of options 1) डॉक्टर जान से मारने वाले होते हैं। On the other hand, option 0) डॉक्टर जान बचाने वाले होते हैं would suggest the opposite, which is not in line with the metaphor.",1,,0
डॉक्टर भगवान का रूप होता है। ,डॉक्टर जान बचाने वाले होते हैं।,डॉक्टर जान से मारने वाले होते हैं।,1,"{
  ""Explanation"": ""The metaphor compares a doctor to God, suggesting that doctors are like a form of God on Earth."",
  ""Answer"": 0
}",0,,0
गुस्से में रामु टमाटर की तरह लाल हो गया। ,रामु को बहुत प्यार आया। ,रामु को बहुत गुस्सा आया। ,0,"{
  ""explanation"": ""The metaphor uses the color 'red' to indicate anger, similar to how a tomato turns red when it ripens or gets crushed."",
  ""answer"": 1
}",1,,0
भिखारी चिड़िया की तरह भूखा था।,भिकारी को खाने का लालच नहीं था। ,भिकारी को खाने का लालच था। ,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares the beggar to a hungry bird, implying that the beggar was eager or greedy for food. Therefore, the closest meaning to the metaphor is option 1) भिकारी को खाने का लालच था।",1,,0
उसकी आत्मा गंदगी जितनी सस्ती थी।,वह बिलकुल भी भ्रष्ट नहीं है। ,वह बहुत ज्यादा भ्रष्ट है। ,1,"{
  ""Explanation"": ""The metaphor is comparing the cheapness of the soul to dirt, implying that the soul is not worth much."",
  ""Answer"": 0
}",0,,0
उसका मन नाले के पानी की तरह साफ है।,वह दिल का बहुत अच्छा है। ,वह दिल का बहुत ख़राब है।,1,"{
    ""answer"": 0
}

Explanation: In this metaphor, the phrase ""उसका मन नाले के पानी की तरह साफ है।"" is comparing the clarity of someone's mind to the clear water of a canal. Here, the comparison implies that the person has a pure and clear mind, similar to clean water. Option 0) वह दिल का बहुत अच्छा है। aligns with this interpretation, as it suggests that the person has a good heart, which can be metaphorically compared to having a clear and pure mind.",0,,0
वह कुम्ब्करण सा सोता है।,उसे बहुत कम नींद आती है।  ,उसे बहुत ज्यादा नींद आती है।  ,1,"{
  ""answer"": 0
} 

Explanation: The metaphor comparing someone to Kumbhakaran, a character who slept for long durations in the Indian epic Ramayana, suggests that the person sleeps very deeply or for a long time. Therefore, the option ""उसे बहुत कम नींद आती है।"" (He gets very little sleep) is the closest meaning to the metaphor.",0,,0
वह मिर्च की तरह शांत है। ,वह बहुत विनम्र है। ,वह बहुत असभ्य है। ,1,"{
  ""answer"": 0
} 

In this metaphor, comparing someone to a chili means that they are like a chili - calm. Therefore, the closest meaning would be option 0) वह बहुत विनम्र है। (he is very humble).",0,,0
वह चमगादड़ की तरह अँधा है। ,उसे असल में समझ नहीं आया है। ,उसे असल में समझ आया है। ,1,"{
  ""answer"": 0,
  ""explanation"": ""The comparison is between the person and a bat, which is blind. This implies that the person is unable to see the truth or reality clearly, similar to how a bat is blind. Therefore, the closest meaning is 'उसे असल में समझ नहीं आया है।'""
}",0,,0
नर्स एक लोहे की छड़ी की तरह जलती रही।,नर्स गुस्से से काम करती रही।,नर्स दिल से सबकी सेवा करती रही।,0,"{
  ""Explanation"": ""The metaphor comparing the nurse to a burning iron rod implies that the nurse was working tirelessly and with dedication, similar to how a burning iron rod signifies constant heat and energy."",
  ""Answer"": 1
}",1,,0
इसकी छवि पुरानी हवेली सी सुन्दर है। ,यह बिलकुल भी सुन्दर नहीं है। ,यह बहुत सुन्दर है। ,0,"{
  ""explanation"": ""The metaphor compares the image to an old mansion, implying that it is beautiful. Therefore, the meaning closest to the metaphor is 'यह बहुत सुन्दर है।'"",
  ""answer"": 1
}",1,,0
उसे माँ की मार सा दर्द हो रहा है। ,उसे बिलकुल भी दर्द नहीं हो रहा है।,उसे बहुत दर्द हो रहा है।,0,"{
  ""answer"": 1
} 

The metaphor here compares the pain someone is feeling to a mother's beating. This indicates that the person is feeling a lot of pain, so the closest meaning is ""उसे बहुत दर्द हो रहा है।"" (Option 1).",1,,0
वह औरतों की तरह लड़ रहे हैं। ,"वह अभी लड़ रहे हैं, अभी दोस्त बन जायेंगे। ",यह लड़ाई अब कभी खत्म नहीं होगी। ,1,"{
  ""explanation"": ""The metaphor comparing the person to women fighting implies that they are currently in a conflict or argument."",
  ""answer"": 0
}",0,,0
स्नेहा बिलकुल गोबी के पत्ते की तरह लग रही थी। ,स्नेहा बिलकुल भी सुन्दर नहीं लग रही थी। ,स्नेहा बहुत सुन्दर लग रही थी। ,0,"{
  ""Startphrase"": ""स्नेहा बिलकुल गोबी के पत्ते की तरह लग रही थी।"",
  ""Options"": {
    ""0"": ""स्नेहा बिलकुल भी सुन्दर नहीं लग रही थी।"",
    ""1"": ""स्नेहा बहुत सुन्दर लग रही थी।""
  },
  ""Explanation"": ""The metaphor comparing",1,NG,0
महेश अपने काम में दरवाज़े की कुंडी की तरह सुस्त है। ,महेश काम धीरे मगर अच्छा करता है। ,महेश काम धीरे और गंदा करता है। ,1,"{
  ""Explanation"": ""The metaphor used here is comparing Mahesh to a door latch, which means he is slow or lazy in his work."",
  ""Answer"": 0
}",0,,0
राहुल अपने घर का नजरबट्टू है। ,राहुल किसी काम का नहीं है। ,राहुल अपने घर की शान है।  ,0,"{
  ""Explanation"": ""The metaphor 'नजरबट्टू' means someone who takes care of the house and ensures its well-being, which can be interpreted as being a source of pride for the house."",
  ""Answer"": 1
}",1,,0
विधा पढाई में चाँद की तरह चमकती है।,विधा को जब पढ़ाओ नहीं वह पड़ती नहीं है।,विधा पढ़ाओ में बहुत होशियार है।,0,"{
  ""Explanation"": ""In the metaphor, comparing the brilliance of Vidha's studies to the shine of the moon implies that Vidha excels in her studies."",
  ""Answer"": 1
}",1,,0
वैज्ञानिक पेड़ की तरह होशियार हैं।,वैज्ञानिक अपने ज्ञान को बाँटते हैं। ,वैज्ञानिक बहुत चालक हैं। ,0,"{
  ""Explanation"": ""The metaphor compares scientists to smart trees, implying they are wise and quick-thinking."",
  ""Answer"": 1
}",1,,0
फुटबॉल कोच नदी की तरह सिरफिरा है।,फूटबाल कोच सिखाने के लिए कहीं भी घुस जाता है। ,फूटबाल कोच कभी भी गुस्से में आ जाता है। ,0,"{
	""Startphrase"": ""फुटबॉल कोच नदी की तरह सिरफिरा है।"",
	""Options"": {
		""0"": ""फूटबाल कोच सिखाने के लिए कहीं भी घुस जाता है।"",
		""1"": ""फूटबाल कोच कभी भी गुस्से में आ जाता ह",1,NG,0
फुटबॉल कोच बम की तरह सिरफिरा है। ,फूटबाल कोच सिखाने के लिए कहीं भी घुस जाता है। ,फूटबाल कोच कभी भी गुस्से में आ जाता है। ,1,"{
	""Startphrase"": ""फुटबॉल कोच बम की तरह सिरफिरा है।"",
	""Options"": {
		""0"": ""फूटबाल कोच सिखाने के लिए कहीं भी घुस जाता है।"",
		""1"": ""फूटबाल कोच कभी भी गुस्से में आ जाता है",0,NG,0
दादाजी एक पुराने किले की तरह बात करते हैं। ,दादाजी को सिर्फ कुछ ही बातें याद हैं। ,दादाजी को बहुत सारी जानकारी है।  ,0,"{
    ""Explanation"": ""Just like an old fort which has memories from the past etched in its walls, the metaphor suggests that grandpa's words are full of wisdom and life experiences."",
    ""Answer"": 1
}",1,,0
मजदूर घड़ी की टिक टिक की तरह काम करते हैं। ,मजदूर बहुत तेजी से काम करते हैं। ,मजदूर धीरे धीरे काम करते हैं। ,1,"{
  ""answer"": 0
} 

The metaphor is comparing the laborers to the ticking of a clock, indicating that they work steadily and consistently, similar to the movement of a clock. Option 0) मजदूर बहुत तेजी से काम करते हैं। (The laborers work very quickly) is the closest meaning to the metaphor as it aligns with the steady and continuous work implied by the ticking clock comparison.",0,,0
सच्चाई उसकी जुबान पर शराब की तरह थी।,वह सच नहीं बोलता था। ,वह हमेशा सच बोलता था। ,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares the truth spoken by the person to alcohol, implying that it flowed freely and openly from their mouth. Therefore, the closest meaning is that the person always spoke the truth, option 1.",1,,0
हमले के बाद गाँव के सभी लोग लोमड़ी की तरह हो गए। ,हमले के बाद से सब सेहम गए हैं। ,हमले के बाद से सब सतर्क हो गए हैं। ,0,"{
  ""Explanation"": ""The metaphor comparing the people in the village to foxes indicates that they have become alert and cautious after the attack."",
  ""Answer"": 1
}",1,,0
हमले के बाद गाँव के सभी लोग मोम की मूर्तियों की तरह हो गए। ,हमले के बाद से सब सेहम गए हैं। ,हमले के बाद से सब सतर्क हो गए हैं। ,1,"{
""Explanation"": ""The metaphor comparing the villagers to statues of wax implies that they have become scared or paralyzed with fear after the attack."",
""Answer"": 0
}",0,,0
मेरी माँ की रसोई एक जंग के मैदान के समान है।,मेरी माँ रसोई को साफ़ सुथरा नहीं रखती है। ,मेरी माँ रसोई को बहुत साफ़ सुथरा रखती है। ,0,"{
  ""explanation"": ""The metaphor comparing the mother's kitchen to a battlefield signifies that the kitchen is a place of hard work and intense activity, just like a battlefield."",
  ""answer"": 1
}",1,,0
उस अजनबी से हाथ मिलाना गर्म रेत के जैसा लगा।,वह अजनबी एक दोस्त की तरह लगा। ,वह अजनबी एक दुश्मन की तरह लगा। ,1,"{
  ""Explanation"": ""The warmth of sand can be comforting and pleasant, therefore, the metaphor likely implies a feeling of friendship or warmth."",
  ""Answer"": 0
}",0,,0
उसके साथ बहस करना फुटबॉल से खलने जैसा है। ,उसके साथ बहस करना बहुत आसान है। ,उसके साथ बहस करना बहुत मुश्किल है। ,0,"{
  ""Startphrase"": ""उसके साथ बहस करना फुटबॉल से खलने जैसा है।"",
  ""Options"": {
    ""0"": ""उसके साथ बहस करना बहुत आसान है।"",
    ""1"": ""उसके साथ बहस करना बहुत मुश्किल है।""
  },
  ""Explanation"": ""In this metaphor, the comparison is made between",1,NG,0
उसके साथ बहस करना हथगोले से खलने जैसा है। ,उसके साथ बहस करना बहुत आसान है। ,उसके साथ बहस करना बहुत मुश्किल है। ,1,"{
  ""Startphrase"": ""उसके साथ बहस करना हथगोले से खलने जैसा है।"",
  ""Options"": {
    ""0"": ""उसके साथ बहस करना बहुत आसान है।"",
    ""1"": ""उसके साथ बहस करना बहुत मुश्किल है।""
  },
  ""Explanation"": ""The metaphor used here is comparing arguing with that person to",0,NG,0
कक्षा बॉक्सिंग रिंग की तरह शांत थी।,कक्षा में लड़ाई चल रही थी। ,कक्षा में पढाई चल रही थी। ,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares the classroom to a boxing ring which is calm and peaceful. This implies that there was studying going on in the classroom, rather than fighting. Therefore, the closest meaning is option 1) कक्षा में पढाई चल रही थी।",1,,0
सुकुमार ने अपनी पत्नी की तारीफ ऐसे की जैसे इतिहास का मास्टर महाभारत के कौरवों की करता है। ,सुकुमार ने अपनी पत्नी की बेज्जती की। ,सुकुमार ने अपनी पत्नी की बहुत तारीफ की। ,0,"{
  ""Explanation"": ""Comparing his wife's praise to the way the Master Mahabharat praises the Kauravas indicates that Sukumar must have praised his wife a lot."",
  ""Answer"": 1
}",1,,0
बादल आसमान में भूतों के महल की तरह थे।,बदल काले और घने थे। ,बदल साफ़ और सुन्दर थे। ,0,"{
	""answer"": 1
}
The metaphor compares the clouds in the sky to palaces of ghosts, implying that the clouds were magnificent and beautiful. So, the option ""1) बदल साफ़ और सुन्दर थे।"" is the closest in meaning.",1,,0
"जब वह पहाड़ी की चोटी पर पहुँचा, तो उसे पानी के गुब्बारे जैसा मजबूत महसूस हुआ।",छोटी पर पहुँच वह बहुत थक गे था। ,छोटी पर पहुँच वह आत्मविश्वास से भर गया था। ,0,"{
  ""Explanation"": ""The metaphor compares reaching the mountain top to feeling as strong as a bubble of water, which implies feeling confident and empowered."",
  ""Answer"": 1
}",1,,0
वह शेर सी पानी में तैरती है।,वह बहुत आसानी से तैर लेती है। ,तैरने के लिए उसे बहुत जोर लगाना पड़ता है। ,0,"{
  ""explanation"": ""The metaphor comparing someone swimming in water to a lion indicates that it is very difficult for them to swim, just like lions are not naturally inclined to swim."",
  ""answer"": 1
}",1,,0
