Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Wong iku kulite kaya kulit boyo,Wong iku kulite kaya lembut kaya kulit bayi,Wong iku kulite kaya kasar kaya kulit boyo,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the smoothness of skin to a young baby's skin. Option 0) Wong iku kulite kaya lembut kaya kulit bayi reflects the similarity in texture between the two.",0,,0
Sikapmu kaya srengenge,Sikapmu ramah banget kaya srengenge,Sikapmu adem banget kaya es,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Sikapmu kaya srengenge"" compares someone's attitude to ice. Ice is often associated with being calm and cool, which is closer in meaning to ""Sikapmu adem banget kaya es"" (Option 1) rather than ""Sikapmu ramah banget kaya srengenge"" (Option 0) which implies being friendly.",1,,0
"Yen didelok, Pak Guru iku sikape kaya banyu nang godhong talas","Yen didelok, Pak Guru iku sikape gampang berubah","Yen didelok, Pak Guru iku sikape teguh",0,"{
  ""question"": ""Yen didelok, Pak Guru iku sikape kaya banyu nang godhong talas"",
  ""options"": {
    ""0"": ""Yen didelok, Pak Guru iku sikape gampang berubah"",
    ""1"": ""Yen didelok, Pak Guru iku sikape teguh""
  },
  ""answer"": 1
} 

Explanation: The metaphor compares the teacher's character to water on a taro leaf, which emphasizes stability and firmness. Therefore, the option ""Yen didelok, Pak Guru iku sikape teguh"" is the closest in meaning.",1,,0
Pasangan iku yen didelok kaya banyu lan minyak,Pasangan iku yen didelok kaya ora cocok,Pasangan iku yen didelok kaya cocok banget,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor comparing a couple to water and oil suggests that the couple is not compatible and does not mix well. Therefore, option 1) Pasangan iku yen didelok kaya cocok banget ('The couple is like water and oil') is the closest in meaning to the metaphor.""
}",1,,0
Bocah kuwi nemu omah umpama kuthuk marani sunduk,Bocah kuwi nemu omah cocok,Bocah kuwi nemu omah ora cocok,1,"{
  ""explanation"": ""The metaphor compares finding a suitable house to finding a well-fitting shoe, implying that the house is a good match or suitable."",
  ""answer"": 0
}",0,,0
Rasa ombenan alkohol kuwi umpama pait madu,Rasa ombenan alkohol kuwi legi banget,Rasa ombenan alkohol kuwi pait banget,0,"{
  ""Explanation"": ""The metaphor is comparing the taste of alcohol to the bitterness of honey, implying that the taste of alcohol is very bitter."",
  ""Answer"": 1
}",1,,0
Bocah kembar iku raine kaya bhumi karo langit,Bocah kembar iku raine bedho,Bocah kembar iku raine padha,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor is comparing the twins to the earth and the sky, which suggests that they are similar or equal in importance. Therefore, the closest meaning would be 'Bocah kembar iku raine padha' which means the twins are equal.""
}",1,,0
Pancen dadi polisi kuwi kaya cebol nggayuh lintang,Pancen dadi polisi kuwi angel,Pancen dadi polisi kuwi gampang,0,"{
  ""answer"": 1
}

This metaphor is comparing being a police officer to onions striving for the stars. In this context, ""gampang"" (easy) would be the closest meaning as it implies that being a police officer is not an easy task, just like how onions cannot easily reach the stars.",1,,0
Pancen dadi polisi kuwi kaya nemu mas ing omah dewe,Pancen dadi polisi kuwi angel,Pancen dadi polisi kuwi gampang,1,"{
  ""answer"": 0
}

Explanation: The metaphor comparing being a police officer to finding gold in one's own home implies that being a police officer is seen as a valuable and rewarding experience. Therefore, the closer meaning is option 0) Pancen dadi polisi kuwi angel (being a police officer is valuable).",0,,0
Dadi anak pak lurah uripe kaya kalungan wesi,Dadi anak pak lurah uripe kepenak,Dadi anak pak lurah uripe sara,1,"{
  ""explanation"": ""The metaphor compares the child of a village head to a precious necklace made of iron, emphasizing the child's value and importance."",
  ""answer"": 0
}",0,,0
Isuk iki Jogja hawane kaya banyu umup,Isuk iki Jogja hawane panas,Isuk iki Jogja hawane adem,0,"{
  ""question"": ""Isuk iki Jogja hawane kaya banyu umup"",
  ""option0"": ""Isuk iki Jogja hawane panas"",
  ""option1"": ""Isuk iki Jogja hawane adem"",
  ""explanation"": ""The metaphor compares the morning in Jogja to water being poured, which implies that it is refreshing and cool, similar to the feeling of being 'adem' (cool in Javanese)"",
  ""answer"": 1
}",1,,0
Isuk iki Jogja hawane kaya es ning gunung,Isuk iki Jogja hawane panas,Isuk iki Jogja hawane adem,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the weather in Jogja to ice on the mountain, implying that it is very cold. Therefore, the closest meaning would be ""Isuk iki Jogja hawane panas"" (It is hot in Jogja this morning).",0,,0
Bapak guru ngewenehi tugas kaya nandur pari,Bapak guru ngewenehi tugas dhadhakan,Bapak guru ngewenehi tugas mipil,1,"{
  ""answer"": 0
} 

In this metaphor, the action of assigning tasks to the students is compared to planting seeds. The word ""nandur"" means to plant or sow, which is similar to the action of assigning tasks. Option 0) ""Bapak guru ngewenehi tugas dhadhakan"" translates to ""The teacher gives tasks to the students like planting seeds"", which is the closest meaning to the metaphor.",0,,0
Mlayune atlet kuwi kaya macan mlaku,Mlayune atlet kuwi alon,Mlayune atlet kuwi banter,1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing the athlete to a lone wolf, which signifies independence, strength, and determination. Option 0) Mlayune atlet kuwi alon, translates to ""The athlete is like a lone wolf"", which aligns well with the metaphorical meaning.",0,,0
Adhiku pengen duwe omah sing kaya pagupon dara,Adhiku pengen duwe omah sing gedhe,Adhiku pengen duwe omah sing cilik,1,"{
  ""Explanation"": ""The metaphor is comparing having a rich and luxurious house to a young virgin's chest, implying a desire for something valuable, precious, and pure."",
  ""Answer"": 0
}",0,,0
Gani kesohor amarga swarane kaya pithik kluruk,Gani kesohor amarga swarane banter,Gani kesohor amarga swarane alon,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor is comparing the voice of Gani to a sharp knife. The option 'alon' means sharp, which aligns with the metaphor.""
}",1,,0
Drijine Marni rupane kaya mucuk pring,Drijine Marni rupane lancip,Drijine Marni rupane ora lancip,1,"{
  ""answer"": ""0"",
  ""explanation"": ""In this metaphor, 'Drijine Marni rupane kaya mucuk pring' compares the appearance of a person to the sharpness of a dagger, indicating that the person is sharp or intelligent. The option 'Drijine Marni rupane lancip' means sharp, which matches the intended meaning.""
}",0,,0
"Senajan sugih, Pak Tomo kerjane kaya duwe inten sekarung","Senajan sugih, Pak Tomo kerjane sregep","Senajan sugih, Pak Tomo kerjane males",1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Senajan sugih, Pak Tomo kerjane kaya duwe inten sekarung"" compares Pak Tomo's work to having a bag of seeds. This implies that Pak Tomo's work is productive and valuable, similar to planting seeds that will eventually grow into something fruitful. Option 0) Senajan sugih, Pak Tomo kerjane sregep (Pak Tomo's work is skillful) aligns more closely with the metaphor than Option 1) Senajan sugih, Pak Tomo kerjane males (Pak Tomo's work is lazy).",0,,0
Penyanyi iku pancen swarane kaya kumbang nyinom,Sinden iku pancen swarane apik,Sinden iku pancen swarane elek,1,"{
  ""question"": ""Penyanyi iku pancen swarane kaya kumbang nyinom"",
  ""option1"": ""Sinden iku pancen swarane apik"",
  ""option2"": ""Sinden iku pancen swarane elek"",
  ""explanation"": ""In this metaphor, the singer's voice is being compared to a beetle's buzz. Beetles are known for their distinct and sometimes loud buzzing sound. Therefore, the closest meaning would be an option suggesting that the singer has a strong and resonant voice, similar to the buzz of a beetle. Option 0) Sinden iku pancen swarane apik"",
  ""answer"": 0
}",0,,0
Banyu ing Surabaya umpama embun kacampur awu,Banyu ing Surabaya bening,Banyu ing Surabaya buthek,1,"{
  ""answer"": 0
} 

The correct option is 0) Banyu ing Surabaya bening

Explanation: In this metaphor, ""Banyu ing Surabaya umpama embun kacampur awu"" translates to ""The water in Surabaya is like dew mixed with dust."" Here the comparison is made between the water in Surabaya and dew mixed with dust, implying that the water is clear and pure like dew. Option 0) ""Banyu ing Surabaya bening"" means ""The water in Surabaya is clear,"" which closely represents the metaphor. Option 1) ""Banyu ing Surabaya buthek"" means ""The water in Sur",0,,0
Hendra kuwi omongane kaya abang-abang lambe,Hendra kuwi omongane ngapusi,Hendra kuwi omongane temenan,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares Hendra's words to those of a sheep. In this context, lambe typically refers to being friendly or sociable. Therefore, the closer meaning to the metaphor would be ""Hendra kuwi omongane temenan"" which means ""Hendra's words are friendly.""",1,,0
Masakane Bu Mardi rasane kaya panganan wong lara,Masakane Bu Mardi rasane enak,Masakane Bu Mardi rasane ora enak,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares Masakane Bu Mardi's feelings to food. If the food tastes good (enak), it means Masakane Bu Mardi is in a good mood or feeling positive. Therefore, option 0) Masakane Bu Mardi rasane enak is the closest meaning to the metaphor.",0,,0
"Ning panggung, penari srimpi kae obahe umpama kayu mati","Ning panggung, penari srimpi kae obahe anggun","Ning panggung, penari srimpi kae obahe kaku",1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the gracefulness of the dancer in the performance to a lifeless piece of wood. Therefore, the meaning closest to the metaphor would be Option 0) Ning panggung, penari srimpi kae obahe anggun, which translates to ""On the stage, the dancer in srimpi costume moves gracefully.""",0,,0
"Yen ana wong takon Yuli sing endi, omongana yen dekne sing alise kaya merang sawah","Yen ana wong takon Yuli sing endi, omongana yen dekne sing alise kandhel","Yen ana wong takon Yuli sing endi, omongana yen dekne sing alise arang-arang",1,"{
  ""answer"": 0
}

Explanation: The metaphor compares Yuli's words to rice paddy fields. Since rice paddy fields are usually lush and green, the option ""Yen ana wong takon Yuli sing endi, omongana yen dekne sing alise kandhel"" which means ""When someone talks about Yuli who is not here, their words are as clear as irrigated rice paddy fields,"" is closer in meaning to the metaphor.",0,,0
Lakune bocah kuwi ning keluargane umpama buta kala ning alengka,Lakune bocah kuwi ning keluargane kalem,Lakune bocah kuwi ning keluargane teges,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor is comparing the child and his family to a blind person in another country. 'Kalem' in Javanese means calm and peaceful, which is more similar to being blind in a tranquil place rather than being blind in a busy and chaotic place like 'teges'.""
}",0,,0
Sinau sejarah ning sekolah umpama ngenteni babon ngendhok,Sinau sejarah ning sekolah marai bosen,Sinau sejarah ning sekolah marai seneng,0,"{
  ""explanation"": ""The metaphor compares learning history in school to waiting for a cow to give birth. This implies that learning history in school requires patience and can be a slow process, similar to waiting for a cow to give birth."",
  ""answer"": 1
}",1,,0
Kerja ning kantor pemerintah kaya numpak gethek ning Bengawan Solo,Kerja ning kantor pemerintah akeh tantangan,Kerja ning kantor pemerintah ora ono tantangan,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""numpak gethek ning Bengawan Solo"" suggests facing challenges or obstacles, as navigating through a river on a bamboo raft would require strength and skill to overcome. Option 0) ""Kerja ning kantor pemerintah akeh tantangan"" means facing many challenges, which aligns closely with the metaphor.",0,,0
Ning TV saiki akeh pejabat sing umpama duwe ajining godhong garing,Ning TV saiki akeh pejabat sing ora duwe wibawa,Ning TV saiki akeh pejabat sing duwe wibawa,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares the abundance of government officials to having dried leaves, which signifies that they have authority or power. Therefore, the option ""Ning TV saiki akeh pejabat sing duwe wibawa"" is the closest meaning.",1,,0
"Nalika zaman semono, rega beras kaya tuku kerikil","Nalika zaman semono, rega beras larang","Nalika zaman semono, rega beras murah",1,"{
	""Explanation"": ""The metaphor compares the value of rice (beras) to the value of small stones (kerikil), implying that rice was as valuable as stones during a certain period of time."",
	""Answer"": 0
}",0,,0
Carita kae marai ati rasa kaya disiram banyu kembang,Carita kae marai ati rasa duka,Carita kae marai ati rasa bungah,1,"{
  ""Explanation"": ""The metaphor is comparing the feeling of heartache to being watered to grow flowers, indicating that heartache can lead to growth and beauty."",
  ""Answer"": 0
}",0,,0
Urip ning jobo kutha san saya umpama udan banyu,Urip ning jobo kutha san saya tinemu apes,Urip ning jobo kutha san saya nyenengake,1,"{
  ""explanation"": ""The metaphor comparing life to rainwater indicates the unpredictability and uncontrollable nature of life, similar to the unpredictability of rain. Option 0) parallels this by suggesting that life is full of challenges and difficulties ('apes'), while option 1) does not emphasize this aspect."",
  ""answer"": 0
}",0,,0
Mimpi sing mau bengi kaya diuber demit,Mimpi sing mau bengi apik,Mimpi sing mau bengi elek,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Mimpi sing mau bengi kaya diuber demit"" implies that the dream is chaotic or unsettling, similar to being chased by ghosts or demons. Therefore, the option ""0) Mimpi sing mau bengi apik"" which means a good dream, does not fit the metaphorical context. The closest meaning is ""1) Mimpi sing mau bengi elek"" which means a dream that is unsettling or eerie.",0,,0
"Ning kuthaku, wong kang mbangun pabrik kaya ngitung driji tangan siji","Ning kuthaku, wong kang mbangun pabrik akeh","Ning kuthaku, wong kang mbangun pabrik sitik",1,"{
  ""answer"": 0
}

Explanation: The metaphor compares building a factory to counting money with one hand. In this case, the meaning of ""akeh"" (many) is closer to the metaphor as building a factory signifies a substantial amount of investment and resources, reflecting the idea of abundance rather than scarcity.",0,,0
Ngelakoni urip dadi santri ana wae ceritane senajan umpama surya wayah sore,Ngelakoni urip dadi santri ana wae ceritane senajan nentremake,Ngelakoni urip dadi santri ana wae ceritane senajan gawe usrek,0,"{
  ""answer"": 1
}

Explanation: In this metaphor, the comparison is being made between living life like a student and the setting of the sun. The option ""Ngelakoni urip dadi santri ana wae ceritane senajan gawe usrek"" means ""living life like a student can make us tired just like the setting sun"". This option captures the essence of the metaphor by highlighting the exhaustion that can come from living a disciplined life like a student.",1,,0
Ngelakoni urip dadi santri ana wae ceritane senajan umpama kesasar ning alas roban,Ngelakoni urip dadi santri ana wae ceritane senajan nentremake,Ngelakoni urip dadi santri ana wae ceritane senajan gawe usrek,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares living as a student to getting lost in a dense forest, implying that sometimes life as a student can be confusing and challenging, but it does not necessarily mean causing trouble. Option 0) ""Ngelakoni urip dadi santri ana wae ceritane senajan nentremake"" is closer in meaning to encountering difficulties or challenges, similar to getting lost in a forest. Option 1) ""Ngelakoni urip dadi santri ana wae ceritane senajan gawe usrek"" implies causing trouble or mischief, which does not align with the metaphor.",0,,0
Enteke dhuwit gajiku umpama dipendhem nggo mangsa ketelu,Enteke dhuwit gajiku boros,Enteke dhuwit gajiku irit,1,"{
  ""answer"": 0
} 

The metaphor ""Enteke dhuwit gajiku umpama dipendhem nggo mangsa ketelu"" implies that the money spent is like water flowing freely without any control or limitation, similar to being wasteful. Therefore, the option ""Enteke dhuwit gajiku boros"" which means money spent recklessly or wastefully is the closest meaning to the metaphor.",0,,0
Urip ning perkampungan Jakarta kaya ngorbanake getih,Urip ning perkampungan Jakarta guyub,Urip ning perkampungan Jakarta akeh gelut,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Urip ning perkampungan Jakarta kaya ngorbanake getih"" suggests that life in the village of Jakarta is rich in sacrifices like blood. This is closer in meaning to option 0) ""Urip ning perkampungan Jakarta guyub"" which means life in the village of Jakarta is harmonious, reflecting the idea of sacrifice and unity. Option 1) ""Urip ning perkampungan Jakarta akeh gelut"" means life in the village of Jakarta has many struggles, which is not as closely related to the sacrifice metaphor.",0,,0
"Nek gawe pegawe kantor iki, keputusan mau isuk kaya nabuh kenong","Nek gawe pegawe kantor iki, keputusan mau isuk pengaruhe gedhe","Nek gawe pegawe kantor iki, keputusan mau isuk pengaruhe cilik",1,"{
  ""answer"": 0
}

Explanation: In the metaphor, the decision-making process is compared to the act of striking a large gong. This implies that the decision has a significant impact or influence, making option 0) ""Nek gawe pegawe kantor iki, keputusan mau isuk pengaruhe gedhe"" the most fitting meaning.",0,,0
Lia lan adhine kaya lenga karo banyu,Lia lan adhine rukun,Lia lan adhine musuhan,1,"{
  ""question"": ""Lia lan adhine kaya lenga karo banyu"",
  ""option_chosen"": 0,
  ""explanation"": ""In this metaphor, 'kaya lenga karo banyu' means to flow smoothly and harmoniously, similar to the word 'rukun' which means peaceful and orderly. Therefore, option 0) Lia lan adhine rukun is the closest meaning."",
}",0,,0
Didikan keluargane umpama cul-culane kuthuk,Didikan keluargane disiplin,Didikan keluargane sekarepe dewe,1,"{
""answer"": 0,
""explanation"": ""The metaphor compares family upbringing to the roots of a plant, suggesting that both provide stability and structure. In this context, 'disiplin' (discipline) is closer in meaning to the metaphor as discipline is important in shaping a person's character and behavior.""
}",0,,0
Bener jare wong kene yen Bu Lurah tumindake kaya pucuk kertas nyeset driji,Bener jare wong kene yen Bu Lurah tumindake nglarani ati,Bener jare wong kene yen Bu Lurah tumindake nyenengke ati,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares how Bu Lurah is sharp like a paper cutter. Option 1) ""Bener jare wong kene yen Bu Lurah tumindake nyenengke ati"" translates to ""Truly, the person there is sharp, just like how Bu Lurah cuts through hearts."" This option captures the idea that Bu Lurah's words or actions can be emotionally cutting or impactful.",1,,0
Doni karo Yanti pancen kaya Rahwana Sinta ing pewayangan,Doni karo Yanti pancen cocok sesandhingan,Doni karo Yanti pancen ora cocok sesandhingan,1,"{
  ""answer"": 0
} 

In the metaphor, ""Doni karo Yanti pancen kaya Rahwana Sinta ing pewayangan,"" Rahwana and Sinta are characters from wayang (traditional Javanese puppet theater) known for their contrasting characteristics. Therefore, option 0) ""Doni karo Yanti pancen cocok sesandhingan"" which means ""Doni and Yanti are truly compatible with each other"" is the closest meaning to the metaphor as it highlights the idea of two people being well-suited or compatible with each other.",0,,0
Sepur iku suarane kaya manuk pentet,Sepur iku suarane mbrebegi,Sepur iku suarane sepi,0,"{
  ""answer"": 1,
  ""explanation"": ""Manuk pentet is a bird known for its loud and melodic voice. Therefore, the meaning of the metaphor is comparing the sound of the train to the loud and melodious voice of a manuk pentet, indicating that the train sound is loud, not quiet. The option 'Sepur iku suarane sepi' means 'The train has a quiet sound', which is the opposite of the intended meaning.""
}",1,,0
Kucing kuwi obah kaya sepur,Kucing kuwi obahe cepet,Kucing kuwi obahe alon,0,"{
  ""question"": ""Kucing kuwi obah kaya sepur"",
  ""options"": {
    ""0"": ""Kucing kuwi obahe cepet"",
    ""1"": ""Kucing kuwi obahe alon""
  },
  ""answer"": 1
} 

Explanation: Sepur is a train in Javanese, known for moving quickly on its tracks. Alon means fast or quick in Javanese. Therefore, the metaphor ""Kucing kuwi obah kaya sepur"" is closer in meaning to ""Kucing kuwi obahe alon"" which translates to ""The cat moves fast"". Therefore, the correct answer is option 1.",1,,0
Sinden dangdut suarane kaya bebek,Sinden dangdut suarane merdu,Sinden dangdut suarane elek,1,"{
  ""answer"": 0
} 
This metaphor is comparing the singer's voice to that of a duck, which is known for its melodious sound. Therefore, the closest meaning would be ""Sinden dangdut suarane merdu"" which translates to ""The dangdut singer's voice is melodious.""",0,,0
Gawe kowe percaya iku kaya munggah gunung lawu,Gawe kowe percaya iku gampang,Gawe kowe percaya iku angel,1,"{
  ""explanation"": ""Mount Lawu is known for its steep and challenging terrain, so the closest meaning to the metaphor is that believing is not easy, similar to climbing Mount Lawu."",
  ""answer"": 0
}",0,,0
Sega warung iku rasane kaya mangan watu,Sega ing warung iku rasane atos,Sega ing warung iku rasane pulen,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Sega warung iku rasane kaya mangan watu"" means that eating stones feels like eating in a humble eatery. The option ""Sega ing warung iku rasane pulen"" means that eating in the eatery feels satisfying, which is closer to the metaphor.",1,,0
Berita iku ditampa kaya ngeleg idu,Berita iku ditampa hal sing angel,Berita iku ditampa hal sing gampang,1,"{
  ""answer"": 0
} 

Explanation: In this metaphor, the comparison is between news being difficult to hear like a soft whisper (ngeleg idu). The option ""Berita iku ditampa hal sing angel"" reflects the meaning of news being hard to hear.",0,,0
Wong iku leh mlaku kaya numpak montor mabur,Wong iku leh mlaku cepet banget,Wong iku leh mlaku alon banget,0,"{
  ""question"": ""Wong iku leh mlaku kaya numpak montor mabur"",
  ""option_selected"": 1,
  ""explanation"": ""The metaphor compares 'Wong' (a person) to 'numpak montor mabur' (riding a fast motorcycle). In this context, 'leh mlaku' is likely to mean moving or progressing quickly, which aligns more with the option 'Wong iku leh mlaku alon banget'."",
  ""answer"": 1
}",1,,0
Rupane wingi kaya srengenge tengah hari,Rupane wingi peteng,Rupane wingi ceta,1,"{
  ""answer"": 0
} 

The metaphor suggests that the situation described is similar to a bird flying high in the sky during midday. Option 0) ""Rupane wingi peteng"" is the closest meaning because it refers to a bird soaring high during the daytime, which is a more accurate comparison to the metaphor given in the startphrase. Option 1) ""Rupane wingi ceta"" does not relate as well to the metaphor.",0,,0
Omongane bu guru kaya kethul karet,Omongane bu guru landhep,Omongane bu guru alus,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'Omongane bu guru kaya kethul karet' refers to someone who speaks harshly or rudely. In this context, 'landhep' means rough or coarse, which aligns closely with the metaphor.""
}",0,,0
Wayah esuk hawane kaya es,Wayah esuk hawane adem,Wayah esuk hawane panas,0,"{
  ""answer"": 1,
  ""explanation"": ""In the metaphor, 'Wayah esuk hawane kaya es' refers to something being hot like fire. The closest meaning among the options is 'Wayah esuk hawane panas' which means 'Wayah esuk hawane hot'.""
}",1,,0
Wayah esuk hawane kaya geni,Wayah esuk hawane adem,Wayah esuk hawane panas,1,"{
  ""question"": ""Wayah esuk hawane kaya geni"",
  ""optionExplanations"": {
    ""0"": ""Adem means cool or refreshing, which is the opposite of hot like fire. This option represents the meaning that is closest to the metaphor."",
    ""1"": ""Panas means hot, which is a direct antonym of cool or refreshing. This option does not align with the metaphor.""
  },
  ""answer"": 0
}",0,,0
Banjir sasi wingi duwure kaya tungkak,Banjir sasi wingi duwur banget,Banjir sasi wingi cekak banget,1,"{
  ""explanation"": ""The metaphor is comparing the flood from yesterday to a tree trunk, which implies that the flood was strong and not weak. Therefore, option 0) Banjir sasi wingi duwur banget (yesterday's flood was very high) is the closest meaning."",
  ""answer"": 0
}",0,,0
Omongane isa kaya korek gas,Omongane iso marai ribut,Omongane iso marai ayem,0,"{
  ""question"": ""Omongane isa kaya korek gas"",
  ""option_selected"": 1,
  ""explanation"": ""The metaphor compares Omongane to a strong and reliable source of energy, similar to a gas. The option 'Omongane iso marai ayem' refers to Omongane being a source of energy like gas, making it the closest meaning.""
}",1,,0
Apel iku rasane kaya tebu,Apel iku rasane asem,Apel iku rasane legi,1,"{
  ""answer"": 0
} 

Explanation: In the metaphor, the phrase ""Apel iku rasane kaya tebu"" compares the taste of an apple to that of sugar cane, emphasizing that the apple is sweet. When choosing between the options, ""Apel iku rasane asem"" means ""The apple tastes sour,"" which is the opposite of the intended meaning. Therefore, the correct option is 0) Apel iku rasane asem.",0,,0
Mangsa ngarep wong iku ibarat mangsa surup,Mangsa ngarep wong iku kebak pangarep,Mangsa ngarep wong iku kebak kuciwo,1,"{
  ""Answer"": 0
}

Explanation: In this metaphor, ""mangsa ngarep wong iku ibarat mangsa surup,"" the comparison is between a person who hopes for something (mangsa ngarep wong iku) and a person who is a mirror image or reflection of that hope (mangsa surup). The closest meaning would be Option 0, ""Mangsa ngarep wong iku kebak pangarep,"" which translates to ""a person hoping for something is like a reflection of that hope."" This option maintains the metaphorical comparison between the person hoping and the reflection of that hope. Option 1, ""Mangsa ngarep wong i",0,,0
Mripatku yen yah mene dinggo ndelok kaya buthek banyu,Mripatku yen yah mene dinggo ndelok kaya cetha,Mripatku yen yah mene dinggo ndelok kaya kabur,1,"{
  ""question"": ""Mripatku yen yah mene dinggo ndelok kaya buthek banyu"",
  ""option0"": ""Mripatku yen yah mene dinggo ndelok kaya cetha"",
  ""option1"": ""Mripatku yen yah mene dinggo ndelok kaya kabur"",
  ""explanation"": ""The metaphor compares the sight of something with the appearance of a water lily (buthek banyu), which is clear and vivid. The word 'cetha' means clear or vivid, so option 0 is the closest meaning."",
  ""answer"": 0
}",0,,0
Keluargaku saben dina mangan iwak,Keluargaku saben dina mangan apa anane,Keluargaku saben dina mangan apa wae ana,1,"{
  ""Question"": ""Keluargaku saben dina mangan iwak"",
  ""Option Chosen"": 0,
  ""Explanation"": ""The metaphor here likely means that every day my family eats fish, emphasizing the frequency of eating fish as a staple food in the family. Option 0 reflects this meaning by indicating that every day my family eats whatever fish is available."",
  ""Output"": 0
}",0,,0
Raihan mambune kaya mayit,Raihan mambune wangi,Raihan mambune bosok,1,"{
  ""Explanation"": ""The metaphor is comparing Raihan to a fresh and fragrant fruit, so the meaning closer to the metaphor is Raihan mambune wangi (Raihan is fresh and fragrant)"",
  ""Answer"": 0
}",0,,0
Kowe takdongakne kaya penyu laut,Kowe takdongakne dawa umure,Kowe takdongakne cekak umure,0,"{
  ""answer"": 1
}  
Explanation: The metaphor here is comparing someone to a sea turtle, which is known to live a long life. Option 1) ""Kowe takdongakne cekak umure"" means ""You look like you will live a long life"", which is the closest to the metaphor.",1,,0
Kowe takdongakne kaya jengklong,Kowe takdongakne dawa umure,Kowe takdongakne cekak umure,1,"{
  ""question"": ""Kowe takdongakne kaya jengklong"",
  ""option_0"": ""Kowe takdongakne dawa umure"",
  ""option_1"": ""Kowe takdongakne cekak umure"",
  ""explanation"": ""The metaphor compares the person to a jengklong, which can mean being resourceful and able to adapt to different situations. Option 0 closely reflects this comparison by saying 'you are like a jengklong' which implies being resourceful, while option 1 does not capture the essence of the jengklong metaphor."",
  ""answer"": 0
}",0,,0
Banyu omah iki rasane kaya banyu es,Banyu omah iki rasane adem,Banyu omah iki rasane anget,0,"{
  ""Question"": ""Banyu omah iki rasane kaya banyu es"",
  ""Option_Reasoning"": ""The metaphor compares the feeling or atmosphere of the house to that of ice, suggesting that the house feels cold. Option 1) Banyu omah iki rasane anget is the closest meaning as 'anget' means warm in Javanese."",
  ""Answer"": 1
}",1,,0
Banyu omah iki rasane kaya wedhang ronde,Banyu omah iki rasane adem,Banyu omah iki rasane anget,1,"{""answer"":0} 

The metaphor compares the feeling of being in the ""banyu omah"" (a Javanese term meaning ""water house"" or a house surrounded by water) to the comforting warmth of ""wedhang ronde"" (a traditional Javanese drink made of warm ginger water with balls of rice flour dough). Therefore, the closest meaning would be option 0) Banyu omah iki rasane adem, which translates to ""Being in this water house feels cool and soothing.""",0,,0
Nyawang esemme mantan rasane kaya tebu,Nyawang esemme mantan rasane legi,Nyawang esemme mantan rasane pait,0,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing the feeling of seeing an ex-lover to tasting something bitter like sugar cane. This implies that the feeling is not a pleasant one, similar to the taste of something bitter like sugar cane. Option 1) Nyawang esemme mantan rasane pait (Nyawang seeing the ex-lover feels bitter) is the closest in meaning to the metaphor.",1,,0
Nyawang esemme mantan rasane kaya godhong kates,Nyawang esemme mantan rasane legi,Nyawang esemme mantan rasane pait,1,"{
  ""question"": ""Nyawang esemme mantan rasane kaya godhong kates"",
  ""options"": {
    ""0"": ""Nyawang esemme mantan rasane legi"",
    ""1"": ""Nyawang esemme mantan rasane pait""
  },
  ""answer"": 0
} 

Explanation: The metaphor comparing the feeling towards the ex-lover to a fallen leaf implies a sense of calmness and acceptance, similar to how one would feel about a leaf turning dry and falling off a tree naturally. Therefore, the option ""Nyawang esemme mantan rasane legi"" which means ""feeling towards the ex-lover is like a fallen leaf"" is",0,,0
Omah iku kaya digawe saka kayu,Omah iku kaya mewah,Omah iku kaya murah,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing a house to being made from wood. Wood is a material commonly used in construction, therefore the meaning is closer to ""Omah iku kaya mewah"" which translates to ""The house is like being made from luxury materials"" rather than ""Omah iku kaya murah"" which means ""The house is like being made from cheap materials.""",0,,0
Montor iku digawe seka kayu,Montor iku kuat,Montor iku ringkih,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Montor iku digawe seka kayu"" refers to the fact that a motorcycle is made from wood. The closest meaning to this metaphor is that the motorcycle is strong or sturdy, as wood is a strong material. Option 0) ""Montor iku kuat"" best reflects this interpretation.",0,,0
