Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Ngabaturan si eta unggal poe siga boga asisten sagala tiasa.,Ngabaturan si eta unggal poe loba masalah,Ngabaturan si eta unggal poe euweuh masalah.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ngabaturan si eta unggal poe siga boga asisten sagala tiasa."" means ""She always has solutions for all problems,"" as ""boga asisten"" represents having assistants to solve problems. Option 0) Ngabaturan si eta unggal poe loba masalah is the closest meaning, as it translates to ""She always has solutions for all problems.""",0,,0
Kakolot undak unduk na siga malin kundang,Ka kolot undak unduk na siga durhaka,Ka kolot undak unduk na siga ngabaktos.,0,"{
  ""Explanation"": ""Kakolot is a type of bird known for its loyalty and commitment to its nest. In this metaphor, it implies someone who is trustworthy and dependable. 'Durhaka' means ungrateful, which is the opposite of the intended meaning. 'Ngabaktos' means devoted, which aligns with the metaphor."",
  ""Answer"": 1
}",1,,0
Kakolot undak unduk na siga lukman hakim.,Ka kolot undak unduk na siga durhaka,Ka kolot undak unduk na siga ngabaktos.,1,"{
  ""explanation"": ""The metaphor is comparing the actions of someone named Kakolot undak unduk na siga lukman hakim to either being disobedient (durhaka) or being obedient and respectful (ngabaktos). Since the person's name includes 'lukman hakim' which implies wisdom and knowledge, it is more likely that they are being obedient and respectful in this context."",
  ""answer"": 1
}",1,,1
Budak ayeuna mung gawe kawas kebo,Budak ayeuna mung gawe lambat,Budak ayeuna mung gawe geusit.,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor is comparing the person to a slow-moving buffalo, indicating that the person is being lazy or taking a long time to finish something. 'Budak ayeuna mung gawe kawas kebo' is closer in meaning to 'Budak ayeuna mung gawe geusit' which means the person is being slow or sluggish.""
}",1,,0
Budak ayeuna mung gawe kawas peucang.,Budak ayeuna mung gawe lambat,Budak ayeuna mung gawe geusit.,1,"{
  ""explanation"": ""The metaphor is comparing someone's actions to the pace of a slow-moving animal (peucang). This implies that the person is slow or taking their time."",
  ""answer"": 0
}",0,,0
Milarian artos siga nu moal waka gugah deui,Milarian artos rajin,Milarian artos nyalse.,0,"{
  ""answer"": 0
} 

The metaphor ""Milarian artos siga nu moal waka gugah deui"" can be interpreted to mean ""Milarian artos rajin"" as both suggest the idea of something being bright or shining. The word ""siga"" in the phrase implies brightness, which aligns more closely with the word ""rajin"" in option 0. ""Nyalse"" in option 1, on the other hand, means something false or deceptive, which does not fit the context of the metaphor.",0,,1
Milarian artos siga artos ngagolosor ti langit.,Milarian artos rajin,Milarian artos nyalse.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Milarian artos siga artos ngagolosor ti langit"" translates to ""The sun is like a bird flying in the sky."" Comparing the sun to a bird flying in the sky implies that the sun is radiant and bright, similar to the energy and vibrancy of a bird in flight. Therefore, the meaning closest to this metaphor is ""Milarian artos rajin"" which means ""The sun is diligent.""",0,,0
Mie na beukah kawas kembang aromanis,Mie na beukah sae,Mie na beukah teu tangtu.,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Mie na beukah kawas kembang aromanis"" is closer in meaning to ""Mie na beukah teu tangtu"" because it suggests that the situation may not be as perfect or pleasant as expected, similar to how a dish of noodles may not taste as good as it looks.",1,,0
Mie na beukah kawas adonan buyatak.,Mie na beukah sae,Mie na beukah teu tangtu.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Mie na beukah kawas adonan buyatak"" translates to ""The noodles are as thick as tree trunks."" This can be interpreted to mean that the noodles are very thick and hearty, similar to the texture of tree trunks. Option 1) Mie na beukah teu tangtu, meaning ""The noodles are not easily broken,"" is a closer interpretation as it implies that the noodles are very sturdy and not easily broken, similar to the strength of tree trunks.",1,,1
Bumi na siga nu teu aya cucunguk sahiji-hiji acan,Bumi na beresih pisan,Bumi na buladig.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Bumi na siga nu teu aya cucunguk sahiji-hiji acan"" means that the earth is very clean, not a single speck of dirt, which corresponds to option 0) Bumi na beresih pisan (earth is very clean). Option 1) Bumi na buladig (earth is scattered) does not capture the essence of the metaphor.",0,,1
Bumi na siga sarang na cucunguk.,Bumi na beresih pisan,Bumi na buladig.,1,"{
  ""answer"": 1
} 

The metaphor ""Bumi na siga sarang na cucunguk"" can be interpreted as ""Bumi na buladig"" which means the earth is very dry or barren. This is because the word ""cucunguk"" can imply a sense of thirst or lack of water, similar to the meaning of ""buladig"" which is dry. Therefore, option 1 is the closest interpretation to the metaphor given.",1,,1
Sakola na ka bumi siga ti kulon ka wetan,Sakola na ka bumi tebih,Sakola na ka bumi caket.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Sakola na ka bumi siga ti kulon ka wetan"" means ""the school is shining brightly in the midst of the east"", which implies that the school is a place of enlightenment, knowledge, and learning. The option ""Sakola na ka bumi caket"" (option 1) means ""the school is a source of light"", which aligns more closely with the metaphorical meaning of enlightenment and knowledge.",1,,0
Sakola na ka bumi siga ukur salengkah.,Sakola na ka bumi tebih,Sakola na ka bumi caket.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Sakola na ka bumi siga ukur salengkah"" can be interpreted to mean ""School is like stepping stone."" In this metaphor, school is seen as a stepping stone or a foundation for further growth and progress. Option 1) Sakola na ka bumi caket (School is like a ladder) is the closest meaning to the metaphor because both signify progress, growth, and advancement in education.",1,,1
Pangaos cocoan si ade siga panagos imah jeung sawah,Pangaos cocoan si ade awis,Pangaos cocoan si ade mirah.,0,"{
  ""question"": ""Pangaos cocoan si ade siga panagos imah jeung sawah"",
  ""option1"": ""Pangaos cocoan si ade awis"",
  ""option2"": ""Pangaos cocoan si ade mirah"",
  ""explanation"": ""The phrase suggests the idea of contrast or difference between two things. 'Awis' means different in Sundanese, while 'mirah' means red. Since the metaphor is comparing two distinct things, 'awis' is the more appropriate choice."",
  ""answer"": 0
}",0,,1
Pangaos cocoan si ade siga cimol tilu siki.,Pangaos cocoan si ade awis,Pangaos cocoan si ade mirah.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor refers to someone being strong and confident like a ""pangaos"" bird. Choosing option 0) Pangaos cocoan si ade awis, which means ""Pangaos bird is smart,"" is closest in meaning to the metaphor. Option 1) Pangaos cocoan si ade mirah, meaning ""Pangaos bird is red,"" does not align with the metaphorical interpretation of the phrase.",0,,0
Wengi ieu langit na siga cai herang,Wengi ieu langit na mencrang,Wengi ieu langit na ceudeum.,0,"{
  ""answer"": 0
} 

Explanation: In this metaphor, the sky is being compared to someone who is angry. The closest meaning would be ""Wengi ieu langit na mencrang"" which means ""The sky is shining brightly"".",0,,1
Wengi ieu langit na siga cai kopi.,Wengi ieu langit na mencrang,Wengi ieu langit na ceudeum.,1,"{
  ""answer"": 0
}

This metaphor is comparing the night sky to a cup of coffee that is strong or bold. Option 0) ""Wengi ieu langit na mencrang"" means ""The night sky is bright"" which is closer in meaning to a strong cup of coffee.",0,,0
Kasohor na eta artis siga nu gaduh panghargaan ti seeuer nagara,Kasohor na eta artis sagala jalmi uninga,Kasohor na eta artis teu aya jalmi uninga.,0,"{
  ""answer"": 0
} 

In this metaphor, the comparison is between an artist receiving an award and people acknowledging or recognizing their talent. Option 0) ""Kasohor na eta artis sagala jalmi uninga"" which translates to ""the artist is appreciated by all"", closely represents the metaphor. Option 1) ""Kasohor na eta artis teu aya jalmi uninga"" which translates to ""the artist is not acknowledged by anyone"", does not align with the metaphor.",0,,1
Kasohor na eta artis siga nu teu aya internet wae.,Kasohor na eta artis sagala jalmi uninga,Kasohor na eta artis teu aya jalmi uninga.,1,"{
  ""explanation"": ""The metaphor is comparing the situation to a popular artist without any internet presence. This is similar to the first option which states that the artist is well-known by everyone."",
  ""answer"": 0
}",0,,0
Hasil melak na kawas kali keur banjir,Hasil melak na loba,Hasil melak na saeutik.,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor comparing the overflowing stream with the abundance of the harvest indicates that the result is plentiful.""
}",0,,1
Hasil melak na kawas kali keur saat.,Hasil melak na loba,Hasil melak na saeutik.,1,"{
  ""Explanation"": ""The metaphor suggests that the output of the action is minimal or very little."",
  ""Answer"": 1
}",1,,1
Nu lalajo di stadion kamari siga budak leutik,Nu lalajo di stadion kamari rame,Nu lalajo di stadion kamari sepi.,0,"{
  ""answer"": 1
}

The metaphor ""Nu lalajo di stadion kamari siga budak leutik"" is comparing the stadium to a small child. When a stadium is compared to a small child, it implies that the stadium is empty or quiet, similar to how a small child may be calm and quiet. Therefore, the option ""Nu lalajo di stadion kamari sepi"" meaning ""Nu lalajo di stadion kamari quiet"" is the closest meaning to the metaphor.",1,,0
Nu lalajo di stadion kamari siga nu karolot kabeh.,Nu lalajo di stadion kamari rame,Nu lalajo di stadion kamari sepi.,1,"{
  ""answer"": 1
} 

The metaphor ""Nu lalajo di stadion kamari siga nu karolot kabeh"" compares a person in a busy stadium to a lonely tree. The option ""Nu lalajo di stadion kamari sepi"" meaning ""a person in a busy stadium is lonely"" is closer in meaning to the metaphor.",1,,1
Beuki ka dieu pamarentah teh siga beurit dina lumbung pare,Beuki ka dieu pamarentah beuki korup,Beuki ka dieu pamarentah beuki ngaalusan.,0,"{
  ""answer"": 1
}

Explanation: The metaphor used in the startphrase is comparing the situation of ""siga beurit dina lumbung pare"" (hiding inside the rice barn) to either being corrupt or being protected. Since hiding inside a rice barn signifies protection from harm, the option ""Beuki ka dieu pamarentah beuki ngaalusan"" (being protected) is the closest meaning to the metaphor.",1,,0
Beuki ka dieu pamarentah teh siga pare nu geus asak.,Beuki ka dieu pamarentah beuki korup,Beuki ka dieu pamarentah beuki ngaalusan.,1,"{
  ""answer"": 1
} 

The metaphor ""Beuki ka dieu pamarentah teh siga pare nu geus asak"" can be interpreted as ""Beuki ka dieu pamarentah beuki ngaalusan"" which means that things might not always be as easy as they seem at first glance. This option is more aligned with the metaphor compared to ""Beuki ka dieu pamarentah beuki korup"" which means that things might not always be as corrupt as they seem.",1,,1
Sanajan loba masalah manehna siga jukut di leuweung,Sanajan loba masalah maneh na pantang nyerah,Sanajan loba masalah maneh na gampil nyerah.,0,"{
  ""answer"": 0
}

In this metaphor, the image of a water spinach growing in the forest represents facing challenges. When faced with many challenges like a water spinach in the forest, the closest meaning is ""Sanajan loba masalah maneh na pantang nyerah"" which means, ""Despite many challenges, do not give up."" This is more fitting than ""Sanajan loba masalah maneh na gampil nyerah"" which means, ""Despite many challenges, easily giving up.""",0,,1
Sanajan loba masalah manehna siga kembang katewak angin.,Sanajan loba masalah maneh na pantang nyerah,Sanajan loba masalah maneh na gampil nyerah.,1,"{
  ""answer"": 0
} 

In this metaphor, ""Sanajan loba masalah manehna siga kembang katewak angin"" can be interpreted as facing many challenges but refusing to give up (Option 0), as opposed to easily giving up (Option 1). The comparison is between the resilience of a flower swaying in the wind despite facing adversity.",0,,0
Ngalereskeun ieu mesin siga nu keur operasi jantung,Ngalereskeun ieu mesin hese,Ngalereskeun ieu mesin gampil.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor likens ""operating the heart surgery machine"" to the option ""easy to operate"". The word ""gampil"" means easy, so the correct meaning is ""Ngalereskeun ieu mesin gampil.""",1,,0
Ngalereskeun ieu mesin siga ngalereskeun cocoan budak.,Ngalereskeun ieu mesin hese,Ngalereskeun ieu mesin gampil.,1,"{
  ""answer"": 1
}

Explanation: The metaphor compares reading the machine to reading a child's mind. ""Ngalereskeun ieu mesin gampil"" means ""reading this machine is easy,"" which is closer to the metaphor of understanding a child's mind.",1,,1
Asep lumpatna kawas uncal,Asep lumpatna gancang,Asep lumpatna lila.,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, Asep is compared to a fast horse. The word ""lumpat"" means to jump or move quickly. Therefore, the meaning closest to the metaphor is ""Asep lumpatna gancang"", which means Asep is fast.",0,,1
Asep lumpatna kawas keong.,Asep lumpatna gancang,Asep lumpatna lila.,1,"{
  ""answer"": 0
}

The metaphor is comparing Asep's actions to that of a frog jumping swiftly like a snake. The option ""Asep lumpatna gancang"" means Asep is jumping swiftly like a frog, which is the closest meaning to the metaphor.",0,,0
Si Iwan kasohor lantaran siga foto model,Si Iwan kasohor lantaran kasep,Si Iwan kasohor lantaran goreng.,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Si Iwan"" is being compared to a ""foto model."" This implies that ""Si Iwan"" is being described as handsome or attractive, similar to a model in a photo. Option 0) ""Si Iwan kasohor lantaran kasep"" means ""Si Iwan is famous because he is handsome,"" which closely represents the metaphor. Option 1) ""Si Iwan kasohor lantaran goreng"" means ""Si Iwan is famous because he is fried,"" which does not make sense in the context of the metaphor.",0,,1
Si Iwan kasohor lantaran siga foto modol.,Si Iwan kasohor lantaran kasep,Si Iwan kasohor lantaran goreng.,1,"{
  ""explanation"": ""In this metaphor, the comparison is between Iwan being known for his photography skills and being known for being handsome or good looking. The closest meaning to the metaphor would be option 0) Si Iwan kasohor lantaran kasep."",
  ""answer"": 0
}",0,,0
Mun jadi jalmi ulah sok beurat birit,Mun jadi jalmi ulah sok kedul,Mun jadi jalmi ulah sok getol.,0,"{
  ""Explanation"": ""The metaphor is describing someone who is consistently difficult and stubborn. 'Beurat birit' means heavy and resistant, so the closest meaning would be option 1) Mun jadi jalmi ulah sok getol, which means consistent and persistent."",
  ""Answer"": 1
}",1,,0
Mun jadi jalmi ulah sok hampang birit.,Mun jadi jalmi ulah sok kedul,Mun jadi jalmi ulah sok getol.,1,"{
  ""answer"": 0
}

Explanation: The phrase ""sok hampang birit"" implies being inconsistent or unpredictable, which aligns more closely with the option ""sok kedul"" meaning changing direction frequently. Therefore, the correct option is 0) Mun jadi jalmi ulah sok kedul.",0,,0
Hirup teh kawas leumpang di gigir gawir,Hirup teh sulit,Hirup teh gampil.,0,"{
  ""Explanation"": ""The metaphor is comparing facing difficult situations to wading through a swift river."",
  ""Answer"": 0
}",0,,1
Hirup teh kawas lumpat di lapang.,Hirup teh sulit,Hirup teh gampil.,1,"{
  ""Explanation"": ""The metaphor compares drinking tea to jumping in an open field, suggesting that drinking tea is easy and enjoyable."",
  ""Answer"": 1
}",1,,1
Meuli hp saharga imah gedongan,Meuli hp mahal,Meuli hp murah.,0,"{
  ""answer"": 0
}

The phrase ""Meuli hp saharga imah gedongan"" translates to ""buying a mobile phone at the price of a house"". This metaphor implies that the mobile phone is expensive, similar to the option ""Meuli hp mahal"".",0,,1
Meuli hp saharga rorompok gubuk.,Meuli hp mahal,Meuli hp murah.,1,"{
	""Answer"": 1
}

In this metaphor, ""Meuli hp saharga rorompok gubuk"" translates to ""buying a cheap phone"" rather than ""buying an expensive phone"". The comparison is between the cheapness of a phone and a rundown hut. Therefore, option 1) Meuli hp murah would be the closest meaning to the metaphor.",1,,1
Omongan Pak Ustad kawas gula dina enteh,Omongan Pak Ustad amis,Omongan Pak Ustad pait.,0,"{
  ""answer"": 1
} 

Explanation: In this metaphor, the mention of sugar (gula) usually refers to something pleasant and sweet. Since the options are ""Omongan Pak Ustad amis"" (sweet) and ""Omongan Pak Ustad pait"" (bitter), the closest meaning to the metaphor would be ""Omongan Pak Ustad pait"" (bitter).",1,,0
Omongan Pak Ustad kawas kopi hideung.,Omongan Pak Ustad amis,Omongan Pak Ustad pait.,1,"{
  ""answer"": 0
}

The correct option is 0) Omongan Pak Ustad amis.

In this metaphor, the statement ""Omongan Pak Ustad kawas kopi hideung"" is likely referring to the words of Pak Ustad being bitter, similar to bitter coffee. ""Amis"" in Indonesian means bitter, which fits the metaphor. ""Pait"" on the other hand means sour, which does not align with the context of the metaphor.",0,,0
Ieu kabar umpama hujan bentar,Ieu kabar ngareuwaskeun,Ieu kabar nenangkeun.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares the news to a short rain, implying that the news is refreshing or uplifting. Option 1) ""Ieu kabar nenangkeun"" translates to this meaning, while option 0) ""Ieu kabar ngareuwaskeun"" does not match the metaphor.",1,,0
Ieu kabar umpama angin ngahiliwir.,Ieu kabar ngareuwaskeun,Ieu kabar nenangkeun.,1,"{
  ""answer"": 1
} 

The metaphor ""Ieu kabar umpama angin ngahiliwir"" compares the news to a gust of wind. In this context, the wind is associated with spreading information quickly and rapidly, which aligns more closely with the meaning of ""Ieu kabar nenangkeun"" (This news spreads quickly).",1,,1
Kulit Siti kos bujur orok,Kulit Siti mulus,Kulit Siti korodok.,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Kulit Siti kos bujur orok"" is comparing someone's skin to being smooth like a baby's skin. Therefore, the option ""Kulit Siti mulus"" (smooth skin) is the closest meaning to the metaphor.",0,,1
Kulit Siti kos careuh bulan.,Kulit Siti mulus,Kulit Siti korodok.,1,"{
  ""Explanation"": ""Kulit Siti kos careuh bulan is a metaphor implying that Siti's skin is smooth or flawless."",
  ""Answer"": 0
}",0,,0
Sikap anjeunna siga es batu,Sikap anjeunna tiis,Sikap anjeunna haneut.,0,"{
  ""answer"": 1
}

In this metaphor, ""Sikap anjeunna siga es batu"" is comparing someone's personality or behavior to ice. Ice is hard and cold, which can be interpreted as meaning that the person is harsh or unfriendly. Therefore, the closest meaning to the metaphor would be option 1) Sikap anjeunna haneut, which means the person's attitude is cold or unfriendly.",1,,0
Sikap anjeunna siga susu botol jang orok.,Sikap anjeunna tiis,Sikap anjeunna haneut.,1,"{
  ""Explanation"": ""The phrase 'sikap anjeunna siga susu botol jang orok' is comparing someone's behavior to a baby drinking milk from a bottle, implying dependency or reliance."",
  ""Answer"": 1
}",1,,1
Adi lanceuk teh kalakuan kos anjing jeung ucing,Adi lanceuk teh kalakuan teu akur,Adi lanceuk teh kalakuan akur.,0,"{
  ""Explanation"": ""The metaphor is comparing Adi's behavior to the relationship between dogs and cats, indicating that they are not getting along. Option 0) reflects this meaning correctly."",
  ""Answer"": 0
}",0,,1
Adi lanceuk teh kalakuan kos jalak jeung kebo.,Adi lanceuk teh kalakuan teu akur,Adi lanceuk teh kalakuan akur.,1,"{
  ""answer"": 1
} 

The metaphor ""Adi lanceuk teh kalakuan kos jalak jeung kebo"" means ""Adi being small in size compared to the buffalo"". Option 1) ""Adi lanceuk teh kalakuan akur"" is the closest meaning as it refers to Adi being in agreement with the buffalo, which highlights the theme of harmony or agreement between two different entities.",1,,1
Boga kabogoh teh sikapna kos maung,Boga kabogoh teh sikapna wanian,Boga kabogoh teh sikapna eraan.,0,"{
  ""Explanation"": ""The metaphor is comparing a cat that is feeling restless and agitated. Option 0) 'Boga kabogoh teh sikapna wanian' is closer to the meaning as 'wanian' translates to 'restless' which fits the description of the cat's behavior."",
  ""Answer"": 0
}",0,,1
Boga kabogoh teh sikapna kos kukang.,Boga kabogoh teh sikapna wanian,Boga kabogoh teh sikapna eraan.,1,"{
  ""question"": ""Where Startphrase: Boga kabogoh teh sikapna kos kukang."",
  ""option_selected"": 1,
  ""explanation"": ""The metaphor here is comparing someone's behavior to a crab hiding in its shell. When someone is described as 'kos kukang' (like a crab), it means they are being defensive or closed off. So, the closest meaning would be 'Boga kabogoh teh sikapna eraan' (his attitude is like a deed). This option implies that the person's behavior is reflective of their actions or deeds.""
}",1,,1
Lanceuk abdi awakna sapertos nyere,Lanceuk abdi awakna begang,Lanceuk abdi awakna buleud.,0,"{
  ""answer"": 1
}

In this metaphor, Lanceuk is the master calling his servant, abdi, to come closer. The word ""buleud"" means closer or nearby, so the option ""Lanceuk abdi awakna buleud"" is the closest meaning to the metaphor.",1,,0
Lanceuk abdi awakna sapertos gajah.,Lanceuk abdi awakna begang,Lanceuk abdi awakna buleud.,1,"{
  ""Explanation"": ""In this metaphor, 'Lanceuk abdi awakna sapertos gajah' means 'The servant is like a strong elephant'. The options 'Lanceuk abdi awakna begang' means 'The servant is like a wild buffalo' and 'Lanceuk abdi awakna buleud' means 'The servant is like a big cloud'. Comparing a servant to a strong elephant implies that the servant is powerful, steadfast, and reliable."",
  ""Answer"": 0
}",0,,0
Gawe teh umpama nginum cai sirop,Gawe teh ngabagjakeun,Gawe teh hanjelu.,0,"{
  ""Question"": ""Gawe teh umpama nginum cai sirop"",
  ""Option_0"": ""Gawe teh ngabagjakeun"",
  ""Option_1"": ""Gawe teh hanjelu"",
  ""Explanation"": ""The metaphor is comparing making something to drinking tea with syrup. The option 'Gawe teh ngabagjakeun' which means adding flavor or sweetness closely relates to the metaphor."",
  ""Answer"": 0
}",0,,1
Gawe teh umpama nginum peresan limo.,Gawe teh ngabagjakeun,Gawe teh hanjelu.,1,"{
  ""Explanation"": ""Drinking a glass of water could mean either sharing or cleaning."",
  ""Answer"": 0
}",0,,0
Sora manehna kawas kicau manuk dadali,Sora manehna merdu,Sora manehna gandeng.,0,"{
  ""answer"": 0
}

In this metaphor, ""Sora manehna kawas kicau manuk dadali"" is comparing the sound of the voice to the melodious chirping of a bird. Option 0) ""Sora manehna merdu"" means ""the voice is melodious,"" which closely aligns with the metaphorical comparison.",0,,1
Sora manehna kawas hujan geledek.,Sora manehna merdu,Sora manehna gandeng.,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Sora manehna kawas hujan geledek."" means ""Her voice sounds lovely like the sound of raindrops."" Option 0) ""Sora manehna merdu"" means ""Her voice is melodious"", which is closest to the original metaphor.",0,,0
Awak manehna meuni kawas mawar bodas,Awak manehna meuni seungit,Awak manehna meuni bau.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares the person to a white rose, which represents purity and beauty. The option ""Awak manehna meuni bau"" translates to ""You are fragrant,"" symbolizing pleasantness and positivity, which is closer to the intended meaning of the metaphor.",1,,0
Awak manehna meuni kawas kembang bangke.,Awak manehna meuni seungit,Awak manehna meuni bau.,1,"{
  ""Explanation"": ""The metaphor mentions the smell of a flower, so the closest meaning would be related to scent or smell."",
  ""Answer"": 1
}",1,,1
Ponten rapor kuring umpama beureum getih,Ponten rapor kuring goreng,Ponten rapor kuring alus.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ponten rapor kuring umpama beureum getih"" implies that the school report card is being compared to a ripe banana, suggesting that it is well-prepared and valuable. Therefore, the closest meaning would be Option 0) Ponten rapor kuring goreng, as it implies that the report card is well-prepared or well-done.",0,,1
Ponten rapor kuring umpama biru langit.,Ponten rapor kuring goreng,Ponten rapor kuring alus.,1,"{
  ""explanation"": ""The metaphor compares the report card to the blue sky, implying that it is clean and clear."",
  ""answer"": 1
}",1,,1
Ditolak manehna umpama hate dikeureut peso,Ditolak manehna meuni nyeri,Ditolak manehna meuni gumbira.,0,"{
  ""answer"": 0
}",0,,1
Ditolak manehna umpama taman pinuh ku kembang.,Ditolak manehna meuni nyeri,Ditolak manehna meuni gumbira.,1,"{
  ""answer"": 0
}Explanation: The metaphor ""Ditolak manehna umpama taman pinuh ku kembang"" translates to ""Being rejected by them is like a garden filled with flowers."" In this context, the rejection is being compared to something beautiful and peaceful like a garden filled with flowers. Option 0) ""Ditolak manehna meuni nyeri"" translates to ""The rejection causes pain,"" which aligns more closely with the metaphor presented. Option 1) ""Ditolak manehna meuni gumbira"" translates to ""The rejection brings joy,"" which is the opposite of the intended meaning.",0,,0
Omongan manehna kawas cai di daun taleus,Omongan manehna robah-robah,Omongan manehna ajeg.,0,"{
  ""answer"": 1
} 

In this metaphor, ""Omongan manehna kawas cai di daun taleus"", the use of ""taleus"" (banana leaf) implies something smooth and unwrinkled. Option 1) ""Omongan manehna ajeg"" means the speech is smooth and well-spoken, which is the closest meaning to the metaphor.",1,,0
Omongan manehna kawas tangkal beringin.,Omongan manehna robah-robah,Omongan manehna ajeg.,1,"{
  ""answer"": 1
} 

In this metaphor, ""Omongan manehna kawas tangkal beringin"" can be interpreted as ""Omongan manehna ajeg"" which means one's words are firm. The idea of a beringin tree symbolizes strength and stability, similar to how firm words can have a strong impact. Therefore, option 1 is the closest meaning to the metaphor.",1,,1
Kosan rerencangan abdi sapertos lapangan bola,Kosan rerencangan abdi lega,Kosan rerencangan abdi heurin.,0,"{
  ""answer"": 0
}

Explanation: The metaphor compares the planned boarding house to a soccer field, suggesting that it is well-planned and organized. Option 0) ""Kosan rerencangan abdi lega"" means the boarding house is well-planned and organized, similar to a soccer field.",0,,1
Kosan rerencangan abdi sapertos liang sireum.,Kosan rerencangan abdi lega,Kosan rerencangan abdi heurin.,1,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Kosan rerencangan abdi sapertos liang sireum"" is a phrase indicating relief or satisfaction. Option 0) ""Kosan rerencangan abdi lega"" also conveys a sense of relief, making it the closest meaning to the metaphor. Option 1) ""Kosan rerencangan abdi heurin"" does not match the feeling of relief expressed in the startphrase.",0,,0
Cicing di imah teh kos cicing di neraka,Cicing di imah teh teu betah,Cicing di imah teh betah.,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, the comparison is between a cicing (local Sundanese term for rat) being in the house vs being in hell. The implied meaning is that having a cicing in the house is undesirable, just like being in hell. Option 0) ""Cicing di imah teh teu betah"" means ""Having a rat in the house is not comfortable,"" which aligns better with the metaphor. Option 1) ""Cicing di imah teh betah"" means ""Having a rat in the house is comfortable,"" which is the opposite meaning.",0,,1
Cicing di imah teh kos cicing di taman firdaus.,Cicing di imah teh teu betah,Cicing di imah teh betah.,1,"{
  ""answer"": 1
}

Explanation: The metaphor compares a cicak (small lizard) being comfortable at home and a cicak being comfortable in paradise. The closest meaning would be that the cicak is comfortable at home, which is represented by option 1) Cicing di imah teh betah.",1,,1
Ngaharep balesan manehna ibarat ngajarkeun lauk naek tangkal,Ngaharep balesan manehna mustahil,Ngaharep balesan manehna teu kudu usaha.,0,"{
  ""answer"": 1
}

Explanation: The metaphor 'Ngaharep balesan manehna ibarat ngajarkeun lauk naek tangkal' is comparing waiting for a response to cooking a delicious meal. The closest meaning is that one should put effort and work into getting the desired response, similar to cooking a meal. Therefore, the correct option is 1) Ngaharep balesan manehna teu kudu usaha.",1,,0
Ngaharep balesan manehna ibarat ngajarkeun monyet naek tangkal.,Ngaharep balesan manehna mustahil,Ngaharep balesan manehna teu kudu usaha.,1,"{
  ""answer"": 1
} 

The metaphor ""Ngaharep balesan manehna ibarat ngajarkeun monyet naek tangkal"" suggests that expecting an easy or effortless answer is like teaching a monkey to climb a pole. This implies that one must put in effort in order to receive a response, making option 1) ""Ngaharep balesan manehna teu kudu usaha"" the closer meaning.",1,,1
Milarian padamelan ayena mah sapertos milarian bintang di beurang copong,Milarian padamelan ayeuna mah sesah,Milarian padamelan ayeuna mah gampil.,0,"{
  ""answer"": 0
} 

In the metaphor, the comparison is made between a street full of obstacles (milarian padamelan ayena mah sapertos milarian bintang di beurang copong) and a difficult situation. Option 0) ""Milarian padamelan ayeuna mah sesah"" means the street is hard to navigate, which aligns closely with the metaphor. Option 1) ""Milarian padamelan ayeuna mah gampil"" means the street is easy to pass through, which is not a suitable interpretation of the metaphor.",0,,1
Milarian padamelan ayena mah sapertos milarian lauk di sagara.,Milarian padamelan ayeuna mah sesah,Milarian padamelan ayeuna mah gampil.,1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing the situation to a calm sea. Option 0) ""Milarian padamelan ayeuna mah sesah"" means ""The situation now is calm"", which closely aligns with the metaphor. Option 1) ""Milarian padamelan ayeuna mah gampil"" means ""The situation now is simple"", which does not fit the metaphor as well.",0,,0
