Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Alinivuta kama sumaku,Alinivuta kwa nguvu,Alinisukuma kwa nguvu,0,"{
	""answer"": 0
} 

Explanation: The metaphor ""Alinivuta kama sumaku"" implies that the person mentioned in the phrase was attracted strongly towards something or someone, similar to how a magnet pulls objects towards it with force. Therefore, the option ""Alinivuta kwa nguvu"" which means ""He/She pulled me with force"" is the correct interpretation of the metaphor.",0,,1
Alinisukuma kama kimbunga,Alinivuta kwa nguvu,Alinisukuma kwa nguvu,1,"{
  ""Explanation"": ""The metaphor compares the force to a storm, suggesting a strong, forceful push or pull."",
  ""Answer"": 0
}",0,,0
Yeye ni kuku,Yeye ni muoga,Yeye sio muoga,0,"{
  ""answer"": 1
} 

This metaphor is comparing someone to a chicken, which in this context typically indicates that the person is a coward or fearful. Therefore, the closest meaning would be ""Yeye ni muoga"" (He/she is a coward).",1,,0
Yeye ni chui,Yeye ni muoga,Yeye sio muoga,1,"{
  ""answer"": 1
} 
Explanation: In this metaphor, comparing someone to a leopard suggests that they are bold, fierce, and courageous. Therefore, the closest meaning among the options is ""Yeye sio muoga"" which translates to ""He is not a coward.""",1,,1
Tulipiga shoka mali zote,Tuligawana mwali zote,Hatukugawana mali zote,0,"{
  ""answer"": 0
}

The metaphor ""Tulipiga shoka mali zote"" can be interpreted to mean that we have shared or distributed all the wealth, as if dividing with a tool like a machete. Therefore, the option that best reflects this meaning is Option 0) Tuligawana mwali zote.",0,,1
Hatukupiga shoka mali,Tuligawana mwali zote,Hatukugawana mali zote,1,"{
  ""explanation"": ""The metaphor uses the word 'shoka' which symbolizes dividing or splitting something, so the meaning should be related to division or splitting of possessions."",
  ""answer"": 1
}",1,,1
Mke wake ni mkaa,Mke wake ni mweusi,Mke wake ni mweupe,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'Mke wake ni mkaa' implies that the wife is loyal and dependable like charcoal, which provides consistent warmth and support. Therefore, the closest meaning would be 'Mke wake ni mweusi', indicating that the wife is reliable and trustworthy.""
}",0,,1
Mke wake ni theluji,Mke wake ni mweusi,Mke wake ni mweupe,1,"{
  ""question"": ""Mke wake ni theluji"",
  ""option0"": ""Mke wake ni mweusi"",
  ""option1"": ""Mke wake ni mweupe"",
  ""explanation"": ""The metaphor uses 'theluji' which is associated with whiteness, like snow. Therefore, the closer meaning to the metaphor would be 'Mke wake ni mweupe'."",
  ""answer"": 1
}",1,,1
Sauti yake ni hariri,Sauti yake ni nyororo,Sauti yake si nyororo,0,"{
  ""question"": ""Sauti yake ni hariri"",
  ""options"": [
    {
      ""option1"": ""Sauti yake ni nyororo"",
      ""explanation"": ""Hariri is smooth and silky, so the closest meaning would be an option that contrasts it. Option 1 reflects this contrast by saying 'Sauti yake si nyororo.'"",
      ""answer"": 1
    }
  ]
}",1,,0
Sauti yake ni kama chura,Sauti yake ni nyororo,Sauti yake si nyororo,1,"{
  ""answer"": 1
} 

The metaphor comparing someone's voice to that of a frog implies that their voice is not smooth or pleasant, which would align with option 1) Sauti yake si nyororo (His voice is not smooth).",1,,1
Kaka yangu ni nyumbu,Kaka yangu ni mkaidi,Kaka yangu ni mtiifu,0,"{
  ""question"": ""Kaka yangu ni nyumbu"",
  ""option_selected"": 0,
  ""explanation"": ""In this metaphor, comparing a sibling to a nyumbu (buffalo) implies that the sibling is stubborn or disobedient, similar to the behavior often associated with buffaloes. Therefore, the closest meaning would be 'Kaka yangu ni mkaidi.'"",
  ""answer"": ""0""
}",0,,1
Kaka yangu si nyumbu,Kaka yangu ni mkaidi,Kaka yangu ni mtiifu,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the speaker's brother to a wildebeest. Wildebeests are known to be stubborn and resistant to change, so the meaning closest to the metaphor would be ""Kaka yangu ni mkaidi"" which means ""My brother is stubborn"" in Swahili.",0,,0
Rafiki yangu ni bundi,Rafiki yangu anakesha usiku,Rafiki yangu hakeshi usiku,0,"{
  ""answer"": 1
}

Explanation: In this metaphor, comparing a friend to an owl suggests that the friend stays up all night. The closest meaning to this metaphor is option 1) Rafiki yangu hakeshi usiku (My friend stays up at night).",1,,0
Rafiki yangu ni popo,Rafiki yangu anakesha usiku,Rafiki yangu hakeshi usiku,1,"{
  ""answer"": 1
} 

In this metaphor, comparing a friend to a bat could mean that the friend stays up at night (hakeshi usiku) like a bat, who is nocturnal. Option 1) Rafiki yangu hakeshi usiku is the closest meaning to the metaphor.",1,,1
Ilikuwa na spidi ya maji ya mtaro,Ilikuwa taratibu,Ilikuwa fasta,0,"{
  ""question"": ""Ilikuwa na spidi ya maji ya mtaro"",
  ""options"": {
    ""0"": ""Ilikuwa taratibu"",
    ""1"": ""Ilikuwa fasta""
  },
  ""answer"": 1
}

Explanation: Water flowing in a ditch is usually fast, so the metaphor ""Ilikuwa na spidi ya maji ya mtaro"" implies that the speed was fast. Option 1) Ilikuwa fasta is the closest meaning to the metaphor.",1,,0
Ilikuwa na spidi ya risasi,Ilikuwa taratibu,Ilikuwa fasta,1,"{
  ""question"": ""Where Startphrase: Ilikuwa na spidi ya risasi"",
  ""option1"": ""Ilikuwa taratibu"",
  ""option2"": ""Ilikuwa fasta"",
  ""explanation"": ""The metaphor 'spidi ya risasi' suggests high speed, so the closest meaning would be 'Ilikuwa fasta' which means it was fast."",
  ""answer"": 1
}",1,,1
Sisi ni kama ardhi na mbingu,Sisi tumetengena sana,Sisi tupo karibu sana,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Sisi ni kama ardhi na mbingu"" implies a close relationship or proximity between two entities, similar to the relationship between the earth and the sky which are always close and connected. Option 1) ""Sisi tupo karibu sana"" best represents the idea of being close together.",1,,0
Sisi ni kama chupi na tako,Sisi tumetengena sana,Sisi tupo karibu sana,1,"{
  ""answer"": 1
}

Explanation: The metaphor compares ""us"" to ""underwear and the buttocks,"" indicating that ""we are very close together."" Option 1) Sisi tupo karibu sana is the closest meaning to the metaphor.",1,,1
Juma ana sikio la mbuzi,Alikuwa hasikii anachoambiwa,Alikuwa akisikia anachoambiwa,0,"{
  ""answer"": 1
} 

The metaphor ""Juma ana sikio la mbuzi"" translates to ""Juma has the ear of a goat."" In this context, having the ear of a goat signifies that Juma is listening, similar to how a goat would hear what is being said. Therefore, the closest meaning to the metaphor is Option 1: Alikuwa akisikia anachoambiwa (He was listening to what he was being told).",1,,0
Juma ana sikio la tembo,Alikuwa hasikii anachoambiwa,Alikuwa akisikia anachoambiwa,1,"{
  ""answer"": 1
} 

The metaphor ""Juma ana sikio la tembo"" is closer in meaning to option 1) Alikuwa akisikia anachoambiwa, as it implies that Juma was listening attentively or paying close attention to what he was being told, similar to how an elephant has a strong sense of hearing.",1,,1
Maji ya bombani ni kaburi la baniani,Maji ya bombani ni adimu,Maji ya bombani si adimu,0,"{
  ""Explanation"": ""The metaphor is comparing the rarity of water from a bombani to a baniani grave, implying that water from a bombani is rare. Therefore, the closest meaning is that 'Maji ya bombani ni adimu.'"",
  ""Answer"": 0
}",0,,1
Maji ya bombani ni kaburi la baniani,Maji ya bombani ni adimu,Maji ya bombani si adimu,1,"{
  ""Explanation"": ""The metaphor is comparing the rarity of bombani water to the tomb of a banian tree, indicating that bombani water is rare."",
  ""Answer"": 0
}",0,,0
Mapenzi ni asali,Mapenzi ni matamu,Mapenzi ni machungu,0,"{
  ""Question1"": {
    ""Startphrase"": ""Mapenzi ni asali"",
    ""Options"": {
      ""0"": ""Mapenzi ni matamu"",
      ""1"": ""Mapenzi ni machungu""
    },
    ""Answer"": 0
  }
}",0,,1
Mapenzi ni shubiri,Mapenzi ni matamu,Mapenzi ni machungu,1,"{
  ""explanation"": ""In this metaphor, 'shubiri' is a type of fruit that is known for its bitter taste. Therefore, the closest meaning to this metaphor is 'Mapenzi ni machungu' which translates to 'Love is bitter.'"",
  ""answer"": 1
}",1,,1
Yeye ni mnyama,Yuko na roho mbaya,Yuko na roho ya utu,0,"{
  ""answer"": 1
}  
The metaphor ""Yeye ni mnyama"" translates to ""He is an animal."" In this context, the meaning is closer to option 1) Yuko na roho ya utu, which translates to ""He has a good soul."" This is because labeling someone as an animal in Swahili is often used to imply that the person has good qualities and is compassionate, similar to how animals are seen as pure beings in many cultures. Hence, option 1 is the correct interpretation.",1,,0
Yeye ni malaika,Yuko na roho mbaya,Yuko na roho ya utu,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Yeye ni malaika"" is comparing the person to an angel, which is often associated with having a good and pure spirit. Option 1) ""Yuko na roho ya utu"" translates to ""she has a good spirit,"" which is closest to the positive connotation of being compared to an angel.",1,,1
Msichana alikuwa kipepeo,Alikuwa mrembo sana,Alikuwa si mrembo sana,0,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the girl to a butterfly, which is often associated with beauty and grace. Therefore, option 0) Alikuwa mrembo sana (she was very beautiful) is the closest meaning to the metaphor.",0,,1
Msichana alikuwa kienyeji,Alikuwa mrembo sana,Alikuwa si mrembo sana,1,"{
  ""answer"": 1
} 

Msichana alikuwa kienyeji means she was not very beautiful, as kienyeji is often used to describe traditional or simple beauty rather than glamorous beauty.",1,,1
Kenya ni paradiso,Ni mahali pazuri sana,Ni mahali pabaya sana,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Kenya ni paradiso"" compares Kenya to paradise. In this context, ""paradiso"" is associated with being a beautiful and perfect place. Therefore, the meaning closest to the metaphor is ""Ni mahali pazuri sana"" which translates to ""It is a very beautiful place"" in English.",0,,1
Kenya ni jehanamu,Ni mahali pazuri sana,Ni mahali pabaya sana,1,"{
  ""answer"": 1
}Explanation: In this metaphor, ""Kenya ni jehanamu"" translates to ""Kenya is hell,"" indicating that the meaning is closer to option 1, which means ""Ni mahali pabaya sana"" (It is a very bad place).",1,,1
Moyo wake ni mkubwa,Ni mtu mwema,Ni mtu mbaya sana,0,"{
  ""answer"": 0
} 

In this metaphor, ""Moyo wake ni mkubwa"" can be interpreted as ""Ni mtu mwema"" because having a big heart is often associated with being kind and compassionate.",0,,1
Moyo wake ni mdogo,Ni mtu mwema,Ni mtu mbaya sana,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Moyo wake ni mdogo"" suggests that the person has a kind heart or is compassionate. This can be inferred from the word ""mdogo"" which implies a sense of innocence or purity, hence the closest meaning is ""Ni mtu mwema.""",0,,0
Kazi yangu ni shida,Sipendi kazi yangu,Naipenda kazi yangu,0,"{
  ""answer"": 1
}

Explanation: The phrase ""Kazi yangu ni shida"" is a metaphor meaning ""My work is challenging."" Therefore, the closest meaning from the options provided would be ""Naipenda kazi yangu"" which translates to ""I love my job.""",1,,0
Kazi yangu ni raha,Sipendi kazi yangu,Naipenda kazi yangu,1,"{
  ""question"": ""Kazi yangu ni raha"",
  ""option"": 1,
  ""explanation"": ""This metaphor means that the work is enjoyable and brings pleasure, so the closest meaning would be 'Naipenda kazi yangu' (I love my job).""
}",1,,1
Nina wazimu juu yake,Ninampenda sana,Simpendi kabisa,0,"{
  ""explanation"": ""The metaphor 'Nina wazimu juu yake' suggests an intense feeling, which is closer to the meaning of 'Ninampenda sana' (I love her very much) rather than 'Simpendi kabisa' (I don't like her at all)."",
  ""answer"": 0
}",0,,1
Nina kijicho juu yake,Ninampenda sana,Simpendi kabisa,1,"{
  ""answer"": 0
} 

This metaphor ""Nina kijicho juu yake"" implies that the speaker has strong feelings for the person mentioned. Therefore, the closest meaning would be ""Ninampenda sana"" which translates to ""I love him/her very much.""",0,,0
Mradi huo ni mchanga,Kitu kipya sana,Kitu kizee,0,"{
  ""answer"": 0
} 

Explanation: ""Mradi huo ni mchanga"" metaphorically means the project is new and fresh like sand, not old and worn out like an old object. Therefore, the closest meaning is option 0) Kitu kipya sana (something very new).",0,,1
Mradi huo ni mkongwe,Kitu kipya sana,Kitu kizee,1,"{
  ""question"": ""Mradi huo ni mkongwe"",
  ""option_selected"": 1,
  ""explanation"": ""This metaphor implies that the project is old or has been around for a long time, so the closest meaning would be 'Kitu kizee'."",
  ""answer"": 1
}",1,,1
Ana roho ya simba,Ni jasiri sana,Ni mnyonge sana,0,"{
	""Question"": ""Ana roho ya simba"",
	""Option0"": ""Ni jasiri sana"",
	""Option1"": ""Ni mnyonge sana"",
	""Explanation"": ""The metaphor 'Ana roho ya simba' implies that the person is brave, fearless, and strong like a lion, which corresponds to option 0."",
	""Answer"": 0
}",0,,1
Ni mpole kama kobe,Ni jasiri sana,Ni mnyonge sana,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ni mpole kama kobe"" compares someone to a turtle, implying that they are very calm and composed. The option 0) ""Ni jasiri sana"" best reflects the calm and composed nature of a turtle, hence indicating that the person is very brave.",0,,0
Wewe ni nyota yangu,nakutegemea sana kwa maisha yangu,Sikutegemei kwa lolote,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Wewe ni nyota yangu"" is highlighting the importance and reliance the speaker has on the person being referred to as a star. Option 0) ""nakutegemea sana kwa maisha yangu"" directly aligns with this meaning, as it expresses dependence and reliance on the individual. Option 1) ""Sikutegemei kwa lolote"" is the opposite meaning, stating that the speaker does not rely on the person for anything.",0,,1
Wewe ni giza yangu,nakutegemea sana kwa maisha yangu,Sikutegemei kwa lolote,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Wewe ni giza yangu"" means ""nakutegemea sana kwa maisha yangu"" which translates to ""You are my darkness"" in a loving and dependent sense. Option 1, ""Sikutegemei kwa lolote"" means ""I don't rely on you for anything"", which is the opposite meaning of the metaphor.",0,,0
Kukopa arusi,Unapoazima kitu ni rahisi kufanaya hivyo,Unapoazimwa kufanyia mtu jambo ni vigumu,0,"{
  ""answer"": 1
} 

Explanation: In the metaphor ""Kukopa arusi,"" it is referring to the difficulty of being asked to do something for someone (Unapoazimwa kufanyia mtu jambo ni vigumu). The act of borrowing a wedding is not a common occurrence, so the focus is on the challenge of being requested to do something.",1,,0
kulipa matanga,Unapoazima kitu ni rahisi kufanaya hivyo,Unapoazimwa kufanyia mtu jambo ni vigumu,1,"{
  ""question"": ""kulipa matanga"",
  ""options"": [
    {
      ""option_index"": 1,
      ""explanation"": ""When you are asked to do something for someone, it is difficult.""
    },
    {
      ""option_index"": 0,
      ""explanation"": ""When you borrow something, it is easy to do so.""
    }
  ],
  ""answer"": 1
}",1,,1
Mgeni ni kuku mweupe,ana tabia njema,ana tabia mbaya,0,"{
  ""answer"": 0,
  ""explanation"": ""In Swahili culture, white chicken symbolizes purity and good qualities. Therefore, the metaphor 'Mgeni ni kuku mweupe' implies that the guest has good characteristics, option 0) ana tabia njema.""
}",0,,1
Mgeni ni kuku mweusi,ana tabia njema,ana tabia mbaya,1,"{
  ""Question"": ""Mgeni ni kuku mweusi"",
  ""Option Chosen"": 0,
  ""Explanation"": ""In Swahili culture, likening someone to a black hen implies that they have good qualities, as black hens are considered valuable and have positive characteristics. Therefore, the closest meaning to this metaphor would be 'ana tabia njema' (has good qualities)."",
  ""Answer"": 0
}",0,,0
Rafiki yake ni sungura,Ni mjanja sana,Yeye si mjanja,0,"{
  ""answer"": 1
}

The metaphor ""Rafiki yake ni sungura"" typically means ""Yeye si mjanja"" which translates to ""He is not clever."" This is because a rabbit is commonly perceived as not being very intelligent in many cultures.",1,,0
Rafiki yake ni kondoo,Ni mjanja sana,Yeye si mjanja,1,"{
  ""explanation"": ""In this metaphor, comparing someone to a sheep implies they are not very intelligent or clever."",
  ""answer"": 1
}",1,,1
Yeye ni mrefu kama twiga,ana kimo kirefu sana,ana kimo kifupi sana,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor is comparing someone's height to that of a giraffe, which is tall. Therefore, the closest meaning to the metaphor is 'ana kimo kirefu sana'.""
}",0,,1
Yeye ni mfupi kama mbilikimo,ana kimo kirefu sana,ana kimo kifupi sana,1,"{
  ""answer"": 1
} 

The metaphor is comparing someone's height to that of a mbilikimo, which is a very short plant. Therefore, the closest meaning is ""ana kimo kifupi sana"" which translates to ""is very short"".",1,,1
Aliwachwa mataani na yule ndugu,aliwachwa na upweke,alipatana naye,0,"{
  ""question"": ""Aliwachwa mataani na yule ndugu"",
  ""options"": {
    ""0"": ""aliwachwa na upweke"",
    ""1"": ""alipatana naye""
  },
  ""answer"": 0
}

Explanation: The phrase ""Aliwachwa mataani na yule ndugu"" suggests that the person was left alone or abandoned by his brother in the neighborhood. The option ""aliwachwa na upweke"" closely relates to being left alone or deserted, which fits the metaphor of abandonment in this context.
Answer: 0",0,,1
Alipatana naye hadharani,aliwachwa na upweke,alipatana naye,1,"{
  ""question"": ""Alipatana naye hadharani"",
  ""option_selected"": 1,
  ""explanation"": ""The metaphor 'Alipatana naye hadharani' suggests that they met in a public or visible place. This is closer to the meaning 'alipatana naye' which translates to 'he/she met with them'."",
  ""output"": 1
}",1,,1
Yeye ni chui,ana mbio sana,ana mwendo wa polepole,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Yeye ni chui"" is comparing the person to a leopard, known for being fast and agile. So, the option ""ana mbio sana"" meaning ""he runs very fast"" is the closest meaning to the metaphor.",0,,1
yeye ni kobe,ana mbio sana,ana mwendo wa polepole,1,"{
  ""question"": ""yeye ni kobe"",
  ""option1"": ""ana mbio sana"",
  ""option2"": ""ana mwendo wa polepole"",
  ""explanation"": ""The metaphor 'yeye ni kobe' implies that he/she moves slowly like a turtle, so the closest meaning would be 'ana mwendo wa polepole'."",
  ""answer"": 1
}",1,,1
Kuna panya kati yetu,anatoa siri zetu nje,siri zetu zipo imara,0,"{
  ""explanation"": ""The metaphor implies that there is someone within the group who is leaking our secrets, hence the closest meaning is option 0) anatoa siri zetu nje."",
  ""answer"": 0
}",0,,1
kuna pamba kati yetu,anatoa siri zetu nje,siri zetu zipo imara,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""kuna pamba kati yetu"" translates to ""there is cotton between us."" This implies that our secrets are well guarded and secure, hence the meaning closest to this is ""siri zetu zipo imara"" which means ""our secrets are safe.""",1,,1
Kicheko ni dawa,anahisi vizuri,anahisi vibaya,0,"{
  ""answer"": 0
}",0,,1
Kununa ni sumu,anahisi vizuri,anahisi vibaya,1,"{
  ""question"": ""Kununa ni sumu"",
  ""options"": {
    ""0"": ""anahisi vizuri"",
    ""1"": ""anahisi vibaya""
  },
  ""explanation"": ""The metaphor 'Kununa ni sumu' translates to 'Complaining is poison'. In this context, poison typically has negative connotations implying something harmful or unpleasant. Therefore, the closest meaning to this metaphor would be 'anahisi vibaya' which means 'feeling bad'."",
  ""answer"": 1
}",1,,1
Hiki chumba ni jela,ina maana kuwa chumba kina upweke,chumbani kuna furaha,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Hiki chumba ni jela"" can be interpreted as meaning that the room feels like a prison, suggesting a feeling of loneliness or confinement rather than happiness. Therefore, option 0) ina maana kuwa chumba kina upweke is the closest meaning.",0,,1
Hiki chumba ni paradiso,ina maana kuwa chumba kina upweke,chumbani kuna furaha,1,"{
  ""answer"": 1
} 

Explanation: The phrase ""Hiki chumba ni paradiso"" metaphorically means ""chumbani kuna furaha"" which translates to ""this room is paradise"" implying that there is joy in the room. Similar to how paradise is often associated with happiness and bliss, the phrase suggests that the room is a place of joy and contentment.",1,,1
Ali ana roho ya dhahabu,ana roho njema,ana roho mbaya,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ana roho ya dhahabu"" suggests that Ali has a good heart, as gold is often associated with purity and value. Option 0) ana roho njema aligns with this interpretation, as it means he has a good heart.",0,,1
Ali ana roho ya fisi,ana roho njema,ana roho mbaya,1,"{
  ""Question"": ""Ali ana roho ya fisi"",
  ""Option"": 1
}

Explanation: In this metaphor, comparing someone's spirit to that of a hyena implies that they have a bad or cunning nature. Hyenas are often associated with negative traits such as dishonesty and greed. Therefore, the closest meaning to the metaphor is ""ana roho mbaya.""",1,,1
maneno yako yanakata kama kisu,maongezi yake ni mabaya,maongezi yake ni mema,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""maneno yako yanakata kama kisu"" implies that the person's words are sharp or cutting, which could mean that their words are harsh or critical rather than positive or good. Therefore, the option closer to the metaphor would be ""maongezi yake ni mabaya"" (their words are bad).",1,,0
maneno yako ni nyororo kama pamba,maongezi yake ni mabaya,maongezi yake ni mema,1,"{
  ""answer"": 1
} 

The metaphor ""maneno yako ni nyororo kama pamba"" compares someone's words to cotton, which is soft and smooth. This suggests that the person's words are good or pleasant, rather than bad or unfavorable. So, the closest meaning would be that their words are good.",1,,1
mapenzi yetu ni mazuri kama maua,mapenzi yetu ni mazito na yenye msingi,mapenzi yetu hayana msingi na ni mepesi,0,"{
  ""explanation"": ""Maua are beautiful and delicate, implying that our love is beautiful and delicate."",
  ""answer"": 1
}",1,,0
mapenzi yetu ni mepesi kama kamasi,mapenzi yetu ni mazito na yenye msingi,mapenzi yetu hayana msingi na ni mepesi,1,"{
  ""explanation"": ""Kamasi is sticky and viscous, so the metaphor is suggesting that our love is strong and deep-rooted."",
  ""answer"": 0
}",0,,0
Brenda alitembea kama tausi,Alitembea kwa mwendo wa maringo,alitembea kwa mwendo usiopendeza sana,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'Brenda alitembea kama tausi' implies that Brenda walked with grace and beauty, similar to how a peacock walks. Option 0) 'Alitembea kwa mwendo wa maringo' closely aligns with this meaning, translating to 'she walked with pride' or 'she walked in a pompous manner.'""
}",0,,1
Brenda alitembea kama kuku,Alitembea kwa mwendo wa maringo,alitembea kwa mwendo usiopendeza sana,1,"{
	""answer"": 0
}

Explanation: The metaphor compares Brenda's walking style to that of a chicken, which often walks with a wobbly gait. This suggests that Brenda walked with swag or attitude, leading to option 0) Alitembea kwa mwendo wa maringo as the closest meaning.",0,,0
Naweza kula farasi,ina maana kuwa ana njaa nyingi,hana nia ya kula sana,0,"{
	""answer"": 0
}

Explanation: The metaphor ""Naweza kula farasi"" does not literally mean eating a horse. It is used to express extreme hunger, so the closest meaning would be ""ina maana kuwa ana njaa nyingi"" which translates to ""meaning that he is very hungry.""",0,,1
Ntakula kinyonga,ina maana kuwa ana njaa nyingi,hana nia ya kula sana,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Ntakula kinyonga"" is commonly used to mean that someone is determined and persistent in achieving their goals, similar to a chameleon hunting down its prey. Therefore, the option ""hana nia ya kula sana"" (has no intention of eating a lot) is the closest meaning to the metaphor.",1,,1
kuna baridi kama maji ya jokofu,kuna baridi,kuna joto,0,"{
  ""answer"": 0
}  
Explanation: The metaphor ""kuna baridi kama maji ya jokofu"" suggests that the coldness is comparable to that of refrigerator water, emphasizing extreme cold. Therefore, the closest meaning is ""kuna baridi"" (there is coldness), rather than ""kuna joto"" (there is warmth).",0,,1
kuna joto kama kwa shetani,kuna baridi,kuna joto,1,"{
  ""answer"": 1
}

The metaphor ""kuna joto kama kwa shetani"" translates to ""there is heat like the devil."" The closer meaning is that there is extreme heat, like the heat associated with hell or the devil. Option 1) kuna joto aligns with this interpretation.",1,,1
ametulia kama maji mtungini,hana wasiwasi wowote,amejawa na mambo mengi,0,"{
  ""explanation"": ""The metaphor 'ametulia kama maji mtungini' compares the person to calm water in a container, indicating that they are not worried or stressed."",
  ""answer"": 0
}",0,,1
ana mambo mengi kama sungura,hana wasiwasi wowote,amejawa na mambo mengi,1,"{
  ""answer"": 1
} 

In this metaphor, the phrase ""ana mambo mengi kama sungura"" is comparing someone to a rabbit who has many things going on or is very busy. Option 1) ""amejawa na mambo mengi"" is the closest meaning as it conveys that the person is filled with various tasks or responsibilities, similar to a rabbit with many activities.",1,,1
bwana ni jabali langu,bwana ndiye mwokozi wangu,bwana si mwokozi wangu,0,"{
  ""answer"": 1
}

In this metaphor, ""bwana ni jabali langu"" translates to ""the Lord is my rock."" The closest meaning among the options is that ""bwana si mwokozi wangu"" which means ""the Lord is not my savior."" This option aligns more closely with the metaphorical interpretation.",1,,0
bwana si jabali langu,bwana ndiye mwokozi wangu,bwana si mwokozi wangu,1,"{
  ""Explanation"": ""The phrase 'bwana si jabali langu' means 'the master is not my rock', implying that the master is not my savior."",
  ""Answer"": 1
}",1,,1
mama wa kambo amekuwa mkali kama mamba,amekuwa mkali sana,amekuwa mwepesi,0,"{
  ""explanation"": ""The metaphor compares the stepmother to a fierce crocodile, emphasizing her fierceness and aggressiveness. Therefore, the closest meaning is 'amekuwa mkali sana' (has become very fierce)."",
  ""answer"": 0
}",0,,1
mama wa kambo amekuwa mwepesi kama karatasi,amekuwa mkali sana,amekuwa mwepesi,1,"{
	""explanation"": ""The metaphor comparing the stepmother to a piece of paper is indicating that she has become very easy to deal with or manipulate, not that she has become very harsh or strict."",
	""answer"": 1
}",1,,1
Anita ndiye nuru ya familia yao,Ndiye nguzo katika familia yao,Ndiye anavuta mkia kwenye familia yao kwenye maendeleo,0,"{
  ""answer"": 0
}

In this metaphor, Anita being the ""nuru ya familia yao"" means she is the light or the guiding pillar of their family, which implies she is the pillar or support system in their family. Option 0) Ndiye nguzo katika familia yao is the closest meaning to the metaphor.",0,,1
Anita ndiye giza ya familia yao,Ndiye nguzo katika familia yao,Ndiye anavuta mkia kwenye familia yao kwenye maendeleo,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares Anita to darkness in their family. Darkness is often a symbol of support, guidance, and protection, which aligns more closely with the meaning of being a pillar (nguzo) in their family. Option 0) Ndiye nguzo katika familia yao is the correct interpretation.",0,,0
Masomo yamekuwa mawe,yamekuwa magumu kuelewa,yamekuwa rahisi kuelewa,0,"{
  ""answer"": 0
} 

Explanation: The phrase ""Masomo yamekuwa mawe"" is metaphorical and can be interpreted as the lessons have become hard to understand rather than easy to understand.",0,,1
masomo yamekuwa karatasi,yamekuwa magumu kuelewa,yamekuwa rahisi kuelewa,1,"{
  ""answer"": 1
} 

Explanation: In this metaphor, the phrase ""masomo yamekuwa karatasi"" compares studying to a piece of paper. Paper is usually easy to understand and navigate through, so the closest meaning would be that studying has become easy to understand.",1,,1
anga ilikuwa na makaa meupe,kulikuwa na mawingu angani,hakukuwa na mawingu yoyote angani,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""anga ilikuwa na makaa meupe"" describes a sky with white clouds (mawingu). Therefore, the closest meaning would be ""hakukuwa na mawingu yoyote angani"" which means there were no clouds in the sky.",1,,0
anga ilikuwa wazi,kulikuwa na mawingu angani,hakukuwa na mawingu yoyote angani,1,"{
  ""answer"": 1
}

The metaphor ""anga ilikuwa wazi"" translates to ""there were no clouds in the sky"", therefore the correct option is ""1) hakukuwa na mawingu yoyote angani"".",1,,1
Tuliskia manunguniko ya mto,Kulikuwa na sauti kali ya mto,Mto ulikuwa umetulia,0,"{
  ""answer"": 1
}

In this metaphor, ""Tuliskia manunguniko ya mto"" is implying a sense of calmness and stillness, similar to the interpretation ""Mto ulikuwa umetulia"" (The river was calm). The loud sound of the river mentioned in option 0 is not in line with the metaphor's intended meaning of peace and tranquility.",1,,0
Tuliskia utulivu wa mto,Kulikuwa na sauti kali ya mto,Mto ulikuwa umetulia,1,"{
  ""answer"": 1
}

The metaphor ""Tuliskia utulivu wa mto"" is closest in meaning to the option ""Mto ulikuwa umetulia."" This can be inferred because ""utulivu"" and ""umetulia"" both connote a sense of calmness and serenity.",1,,1
aliota ndoto ya milele,Aliaga dunia,yuko salama kabisa,0,"{
  ""answer"": 1
} 

The metaphor ""aliota ndoto ya milele"" is more closely related to the meaning ""yuko salama kabisa"" because dreaming forever implies a peaceful state of being, which is represented by being safe and well. ""Aliaga dunia"" would be more fitting for a metaphor involving death.",1,,0
