Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
"Jika kamu berminat untuk mencalonkan diri sebagai presiden, kamu harus mengalahkan kandidat dari Partai X yang elektabilitasnya jongkok.","Jika kamu berminat untuk mencalonkan diri sebagai presiden, kamu harus mengalahkan kandidat dari Partai X yang elektabilitasnya tinggi.","Jika kamu berminat untuk mencalonkan diri sebagai presiden, kamu harus mengalahkan kandidat dari Partai X yang elektabilitasnya rendah.",1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""elektabilitasnya jongkok"" implies that the candidate's electability is low or weak, not high. Therefore, the correct option is ""Jika kamu berminat untuk mencalonkan diri sebagai presiden, kamu harus mengalahkan kandidat dari Partai X yang elektabilitasnya rendah."" which corresponds to option 1.",1,,1
"Bukan bermaksud menghakimi, tapi dia berbicara seolah hanya dia yang paham bahwa 1+1=2.","Bukan bermaksud menghakimi, tapi dia berbicara seolah paling benar.","Bukan bermaksud menghakimi, tapi dia berbicara seolah lemah lembut.",0,"{
  ""answer"": 0
} 

The metaphor here is comparing someone who speaks as if they are the only one who understands that 1+1=2. This implies that the person is speaking arrogantly or with a sense of superiority, thinking that they are the only one who is right. Option 0) Bukan bermaksud menghakimi, tapi dia berbicara seolah paling benar. is the closest in meaning to the metaphor, as it captures the idea of the person speaking as if they are the most correct or knowledgeable.",0,,1
"Bukan bermaksud menghakimi, tapi dia berbicara seolah putri keraton yang luhur budi pekertinya.","Bukan bermaksud menghakimi, tapi dia berbicara seolah paling benar.","Bukan bermaksud menghakimi, tapi dia berbicara seolah lemah lembut.",1,"{
  ""answer"": 1
}

Explanation: The metaphor compares the person speaking to a princess from the palace, highlighting noble behavior and good manners. This is closer in meaning to speaking softly and gently (option 1) rather than speaking as if always right (option 0).",1,,1
Sastra adalah suguhan bagi jiwa-jiwa yang ingin sejenak kabur dari realitas.,Sastra adalah karya yang menyenangkan.,Sastra adalah karya yang memuakkan.,0,"{
  ""Explanation"": ""Sastra disini diibaratkan sebagai suguhan yang menyenangkan bagi jiwa-jiwa yang ingin melarikan diri sejenak dari realitas, sehingga lebih dekat dengan opsi 0."",
  ""Answer"": 0
}",0,,1
Sastra adalah debat panas antara calon pemimpin saat kampanye.,Sastra adalah karya yang menyenangkan.,Sastra adalah karya yang memuakkan.,1,"{
  ""Explanation"": ""Debat panas antara calon pemimpin saat kampanye menunjukkan adanya ketegangan dan konflik dalam sastra, sehingga lebih mendekati arti bahwa sastra adalah karya yang memuakkan."",
  ""Answer"": 1
}",1,,1
Sakit bagi si miskin yang berobat menggunakan BPJS di rumah sakit bagaikan bertarung dengan harimau di hutan belantara.,Sakit bagi si miskin yang berobat menggunakan BPJS di rumah sakit itu dipersulit.,Sakit bagi si miskin yang berobat menggunakan BPJS di rumah sakit itu dimudahkan.,0,"{
  ""Answer"": 0
} 

In this metaphor, ""Sakit bagi si miskin yang berobat menggunakan BPJS di rumah sakit bagaikan bertarung dengan harimau di hutan belantara"", the comparison is being made between the difficulty faced by a poor person seeking medical treatment using BPJS and fighting a tiger in the wilderness. Therefore, the closest meaning would be that the situation is made more difficult (Option 0).",0,,1
Sakit bagi si miskin yang berobat menggunakan BPJS di rumah sakit bagaikan membalikkan telapak tangan.,Sakit bagi si miskin yang berobat menggunakan BPJS di rumah sakit itu dipersulit.,Sakit bagi si miskin yang berobat menggunakan BPJS di rumah sakit itu dimudahkan.,1,"{
  ""Explanation"": ""The metaphor is emphasizing how difficult it is for the poor person to receive medical treatment using BPJS at the hospital, comparing it to an impossible or seemingly contradicting action like turning the back of one's hand."",
  ""Answer"": 0
}",0,,0
Berbelanja bagi sebagian besar perempuan itu seperti masuk surga dengan segala hal yang indah-indah di sekelilingnya.,Berbelanja bagi sebagian besar perempuan itu seperti menyenangkan.,Berbelanja bagi sebagian besar perempuan itu seperti mengerikan.,0,"{
  ""answer"": 0
} 

In this metaphor, shopping is compared to entering heaven with all the beautiful things around. This implies that shopping is enjoyable and pleasurable for most women, hence the option ""Berbelanja bagi sebagian besar perempuan itu seperti menyenangkan."" is the closest meaning.",0,,1
Berbelanja bagi sebagian besar perempuan itu seperti masuk neraka dengan bara api yang berkobar menakutkan.,Berbelanja bagi sebagian besar perempuan itu seperti menyenangkan.,Berbelanja bagi sebagian besar perempuan itu seperti mengerikan.,1,"{
  ""answer"": 1
}

Explanation: The metaphor compares shopping for most women to entering hell with terrifying flames, indicating that the experience is frightening and unpleasant. Option 1 reflects this meaning, as it suggests that shopping is terrifying.",1,,1
Tujuan hidup itu bagaikan memilih pisau yang tepat untuk memotong bahan masakan yang mau diolah.,Tujuan hidup itu harus ditentukan.,Tujuan hidup itu asal.,0,"{
  ""answer"": 0
} 
Explanation: The metaphor is comparing choosing the right knife for cooking to determining the purpose of life. Just like choosing the right knife is crucial for cooking, determining one's life purpose is an important decision. Option 0) ""Tujuan hidup itu harus ditentukan."" is the closest meaning as it emphasizes the importance of setting a clear purpose in life.",0,,1
Tujuan hidup itu bagaikan menciduk air di kolam.,Tujuan hidup itu harus ditentukan.,Tujuan hidup itu asal.,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the purpose of life to scooping water in a pond, implying that it should be determined intentionally and not taken lightly. Option 0) ""Tujuan hidup itu harus ditentukan"" reflects this idea of setting specific goals and directions in life.",0,,0
Matahari hari ini seolah hanya sejengkal dari atas ubun-ubun kepala.,Matahari hari ini sangat panas.,Matahari hari ini redup.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Matahari hari ini seolah hanya sejengkal dari atas ubun-ubun kepala"" suggests that the sun is dim or not shining brightly, reflecting a sense of gloominess or sadness. This is closer in meaning to option 1) Matahari hari ini redup.",1,,0
Matahari hari ini seolah hidup segan mati tak mau.,Matahari hari ini sangat panas.,Matahari hari ini redup.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Matahari hari ini seolah hidup segan mati tak mau"" means the sun today seems reluctant to shine brightly, which is closer in meaning to option 1) Matahari hari ini redup (The sun today is dim). It conveys that the sun is not as intense or bright as usual.",1,,1
"Ibarat payung yang rela basah demi melindungi orang di bawahnya, itulah pemerintah kita.","Ibarat pengayom masyarakat, itulah pemerintah kita.","Ibarat pembuat onar, itulah pemerintah kita.",0,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the government to an umbrella that is willing to get wet to protect the people underneath. This implies that the government is like a protector or a provider of safety for its citizens, making option 0) Ibarat pengayom masyarakat, itulah pemerintah kita (Like a protector of society, that is our government) the closest meaning.",0,,1
"Ibarat pembuang sampah di sungai, itulah pemerintah kita.","Ibarat pengayom masyarakat, itulah pemerintah kita.","Ibarat pembuat onar, itulah pemerintah kita.",1,"{
  ""answer"": 1
}",1,,1
"Semakin dewasa, sosial media seperti daun yang jatuh di halaman.","Semakin dewasa, sosial media menjadi tidak penting.","Semakin dewasa, sosial media menjadi berharga.",0,"{
  ""answer"": 0
} 

Explanation: The metaphor comparing social media to falling leaves in the yard implies that as one grows older, social media becomes less significant or important, similar to how fallen leaves lose their value in the yard as time passes. Option 0) Semakin dewasa, sosial media menjadi tidak penting, aligns closely with this interpretation.",0,,1
"Semakin dewasa, sosial media seperti lembar uang 50 ribuan yang ditemukan di pinggir jalan.","Semakin dewasa, sosial media menjadi tidak penting.","Semakin dewasa, sosial media menjadi berharga.",1,"{
  ""answer"": 1
} 

Explanation: The metaphor compares social media to a 50 thousand rupiah bill found on the side of the road, emphasizing that as one grows older, social media becomes more valuable and important, similar to finding money on the street. Therefore, the closest meaning to the metaphor is ""Semakin dewasa, sosial media menjadi berharga"" which translates to ""As one grows older, social media becomes valuable.""",1,,1
Mertua dan menantu di Indonesia itu bagaikan cerita rakyat Bawang Merah & Bawang Putih.,Mertua dan menantu di Indonesia itu kontradiktif.,Mertua dan menantu di Indonesia itu harmonis.,0,"{
  ""answer"": 1
} 

In the metaphor, comparing the relationship between mother-in-law and daughter-in-law in Indonesia to the folktale of Bawang Merah & Bawang Putih implies that they are harmonious, as in the folktale the two characters eventually reconcile and live peacefully. Option 1) Mertua dan menantu di Indonesia itu harmonis, is the closest meaning to the metaphor.",1,,0
Mertua dan menantu di Indonesia itu bagaikan Jembatan Suramadu yang menghubungkan Pulau Madura dengan Pulau Jawa bagian timur.,Mertua dan menantu di Indonesia itu kontradiktif.,Mertua dan menantu di Indonesia itu harmonis.,1,"{
  ""answer"": 1
} 

In this metaphor, comparing mother-in-law and daughter-in-law in Indonesia to the Suramadu Bridge connecting Madura Island with the eastern part of Java, implies that the relationship between them is harmonious and acts as a strong bond that connects two different entities. Therefore, the closest meaning to the metaphor is ""Mertua dan menantu di Indonesia itu harmonis."" (Mother-in-law and daughter-in-law in Indonesia are harmonious)",1,,1
Bahagia itu adalah ketika kita dapat uang kaget 100 Milyar Rupiah tanpa harus dipotong pajak.,Bahagia itu bersifat material.,Bahagia itu bersifat nonmaterial.,0,"{
  ""Explanation"": ""Uang kaget 100 Milyar Rupiah adalah simbol dari kejutan yang menyenangkan dan tidak terduga, hal ini dapat memberikan kebahagiaan pada seseorang. Pada kasus ini, kebahagiaan lebih terkait dengan pengalaman emosional daripada harta benda atau kekayaan materi."",
  ""Answer"": 1
}",1,,0
Bahagia itu adalah berkumpul bersama keluarga tersayang.,Bahagia itu bersifat material.,Bahagia itu bersifat nonmaterial.,1,"{
  ""answer"": 1
}",1,,1
Suami saya seperti air kendi.,Pembawaan suami saya dingin.,Pembawaan suami saya hangat.,0,"{
  ""Explanation"": ""In this metaphor, the comparison is made between the husband and a water pitcher (kendi). In general, water in a pitcher kendi tends to be cool, which is a characteristic associated with calmness, composure, and a level-headed demeanor. Therefore, option 0) Pembawaan suami saya dingin is the closest meaning to the metaphor."",
  ""Answer"": 0
}",0,,1
Suami saya seperti suhu ruangan saat siang hari di musim kemarau.,Pembawaan suami saya dingin.,Pembawaan suami saya hangat.,1,"{
  ""answer"": 1
} 

Explanation: The metaphor is comparing the husband to the temperature of a room during a hot afternoon in the dry season. In this context, it implies that the husband's demeanor is warm, comforting, and pleasant, similar to a warm temperature during a hot day. Therefore, the closest meaning is option 1) Pembawaan suami saya hangat.",1,,1
Kekayaannya bisa digunakan untuk melunasi hutang negara dan bahkan masih ada kembaliannya.,Kekayaannya sangat melimpah.,Kekayaannya sangat kurang.,0,"{
  ""Explanation"": ""The metaphor is suggesting that the wealth is abundant enough to pay off debts and still have some leftover, implying that the wealth is very abundant."",
  ""Answer"": 0
}",0,,1
Kekayaannya tidak cukup untuk memberi makan dirinya sendiri.,Kekayaannya sangat melimpah.,Kekayaannya sangat kurang.,1,"{
  ""answer"": 1
}

The metaphor ""Kekayaannya tidak cukup untuk memberi makan dirinya sendiri"" implies that the person has very limited wealth, therefore the meaning closer to the metaphor is ""Kekayaannya sangat kurang"" (Option 1).",1,,1
Nilau tukar rupiah di banding dolar ibarat Bujang Bungkuk yang tidak percaya diri.,Nilai tukar rupiah dibanding dolar lemah.,Nilai tukar rupiah dibanding dolar kuat.,0,"{
  ""answer"": 0
} 

In this metaphor, comparing the exchange rate of the rupiah to the dollar to a timid Bujang Bungkuk suggests that the exchange rate of the rupiah is weak, just like the lack of confidence in Bujang Bungkuk. Option 0) ""Nilai tukar rupiah dibanding dolar lemah"" is the closest meaning to the metaphor.",0,,1
Nilau tukar rupiah di banding dolar ibarat kesaktian Angling Darma melawan Nyi Pelet.,Nilai tukar rupiah dibanding dolar lemah.,Nilai tukar rupiah dibanding dolar kuat.,1,"{
  ""answer"": 0
} 

In this metaphor, the comparison is between Nilau tukar rupiah (exchange rate of the Indonesian currency, Rupiah) and dolar (Dollar). The metaphor refers to the exchange rate of Rupiah being weaker compared to Dollar, similar to Angling Darma being weaker against Nyi Pelet. Therefore, the closest meaning is option 0) Nilai tukar rupiah dibanding dolar lemah (Exchange rate of Rupiah compared to Dollar is weak).",0,,0
"Seusai persidangan itu selesai, terdakwa bersikap seolah baru turun dari masjid di hari raya Idul Fitri.","Seusai persidangan itu selesai, terdakwa bersikap meminta maaf.","Seusai persidangan itu selesai, terdakwa bersikap pongah.",0,"{
  ""answer"": 0
} 

The metaphor ""terdakwa bersikap seolah baru turun dari masjid di hari raya Idul Fitri"" suggests that the defendant is showing humility and remorse, similar to how someone would act after praying at the mosque on Eid al-Fitr. Therefore, the closest meaning is option 0) Seusai persidangan itu selesai, terdakwa bersikap meminta maaf.",0,,1
"Seusai persidangan itu selesai, terdakwa bersikap seolah keluar dari mobil mewah dengan wajah mendongak.","Seusai persidangan itu selesai, terdakwa bersikap meminta maaf.","Seusai persidangan itu selesai, terdakwa bersikap pongah.",1,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor compares the behavior of the defendant after the trial to someone getting out of a luxurious car with their head held high, suggesting arrogance or pride. Therefore, the closest option is 'Seusai persidangan itu selesai, terdakwa bersikap pongah.'""
}",1,,1
Cara berpikirmu seperti tidak pernah mengenyam bangku sekolah.,Cara berpikirmu buruk.,Cara berpikirmu baik.,0,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing the way someone thinks to never having attended school, implying that the person's way of thinking is lacking knowledge and education. Option 0) Cara berpikirmu buruk, is the closest meaning as it reflects negatively on the person's thinking abilities.",0,,1
Cara berpikirmu seperti lulusan sarjana hebat.,Cara berpikirmu buruk.,Cara berpikirmu baik.,1,"{
  ""answer"": 1
}",1,,1
Sikap serakah itu ibarat meredakan haus dengan minum air lautan.,Sikap serakah itu membuat selalu merasa kurang.,Sikap serakah itu membuat cukup.,0,"{
  ""explanation"": ""Just like trying to quench thirst by drinking ocean water will never be enough and actually make you feel more thirsty, being greedy will never make you feel satisfied but instead make you feel like you are always lacking."",
  ""answer"": 0
}",0,,1
Sikap serakah itu ibarat menghentikan makan saat perut sudah kenyang.,Sikap serakah itu membuat selalu merasa kurang.,Sikap serakah itu membuat cukup.,1,"{
""answer"": 0
} 

The metaphor is comparing greed to stopping eating when one is already full. Option 0) ""Sikap serakah itu membuat selalu merasa kurang."" is the closest meaning because just like how greed always makes a person feel like they never have enough, stopping eating when full represents a greed that can never be satisfied.",0,,0
Perguruan tinggi itu ibarat padepokan untuk melatih mahasiswa untuk lebih peka dengan situasi sekitar dan kritis dalam menyajikan sebuah solusi.,Perguruan tinggi itu tempat untuk menempa diri.,Perguruan tinggi itu tempat untuk relaksasi.,0,"{
  ""answer"": 0
}

Explanation: The metaphor compares the college to a training ground where students are being trained to be more critical and aware of their surroundings. This is closer to option 0) Perguruan tinggi itu tempat untuk menempa diri (the college is a place to hone oneself). Option 1) Perguruan tinggi itu tempat untuk relaksasi (the college is a place for relaxation) is unrelated to the metaphor and can be eliminated.",0,,1
Perguruan tinggi itu ibarat villa di pegunungan untuk bersantai saat libur tiba.,Perguruan tinggi itu tempat untuk menempa diri.,Perguruan tinggi itu tempat untuk relaksasi.,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the university to a mountain villa for relaxation during holidays. In this context, the closest meaning is that the university is a place for self-improvement and development, similar to how a villa in the mountains can provide a peaceful environment for reflection and growth.",0,,0
Wanita Sunda itu kulitnya seperti kulit kue nagasari.,"Kulit wanita Sunda itu halus, putih, dan kenyal.","Kulit wanita Sunda itu pori-porinya besar, kasar, dan tidak mulus.",0,"{
  ""answer"": 0
}

Explanation: The metaphor compares the woman's skin to the texture of a certain type of cake called ""nagasari"", which is known for being soft, smooth, and delicate. This implies that the woman's skin is smooth, white, and elastic. Hence, option 0 is the correct answer.",0,,1
Wanita Sunda itu kulitnya seperti kulit jeruk.,"Kulit wanita Sunda itu halus, putih, dan kenyal.","Kulit wanita Sunda itu pori-porinya besar, kasar, dan tidak mulus.",1,"{
	""answer"": 0
}

Explanation: The metaphor comparing the woman's skin to an orange skin suggests that the skin is smooth, soft, and elastic, similar to how the skin of an orange is. Option 0 reflects this meaning, as it describes the skin as smooth, white, and supple.",0,,0
Sudah menjadi semacam rahasia umum bahwa rekrutmen angkatan bersenjata harus melalui cara yang luar biasa.,Merupakan informasi publik bahwa rekrutmen angkatan bersenjata harus melalui cara yang luar biasa.,Merupakan rahasia bahwa rekrutmen angkatan bersenjata harus melalui cara yang luar biasa.,0,"{
  ""answer"": 1
}

The metaphor here is comparing the recruitment process of the military to a secret, implying that it is not widely known or easily accessible. Option 1) Merupakan rahasia bahwa rekrutmen angkatan bersenjata harus melalui cara yang luar biasa. is the closest in meaning as it highlights the secretive nature of the recruitment process.",1,,0
Sudah menjadi semacam dokumen rahasia bahwa rekrutmen angkatan bersenjata harus melalui cara yang luar biasa.,Merupakan informasi publik bahwa rekrutmen angkatan bersenjata harus melalui cara yang luar biasa.,Merupakan rahasia bahwa rekrutmen angkatan bersenjata harus melalui cara yang luar biasa.,1,"{
  ""answer"": 1
} 

The metaphor is comparing the recruitment process for the military to a secret document, emphasizing the confidential and sensitive nature of the information. Option 1 reflects this idea, as it states that it is a secret that the military recruitment process has to go through an extraordinary method.",1,,1
Media masa seharusnya memancing di air keruh saat menayangkan kontennya.,Media masa seharusnya membuat gaduh saat menayangkan kontennya.,Media masa seharusnya mengklarifikasi saat menayangkan kontennya.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""memancing di air keruh"" (fishing in murky waters) implies that the mass media should stir controversy or generate attention by broadcasting their content, rather than clarifying their message. Option 0) Media masa seharusnya membuat gaduh saat menayangkan kontennya. is the closest meaning to the metaphor.",0,,1
Media masa seharusnya menjernihkan situasi saat menayangkan kontennya.,Media masa seharusnya membuat gaduh saat menayangkan kontennya.,Media masa seharusnya mengklarifikasi saat menayangkan kontennya.,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""menjernihkan situasi"" suggests clarifying or making things clear. Therefore, the closest meaning to the metaphor is option 1) Media masa seharusnya mengklarifikasi saat menayangkan kontennya.",1,,1
Dunia nampaknya seperti wanita renta yang terengah-engah memikul kayi bakar di punggungnya sambil menuruni bukit yang licin.,Dunia nampaknya seperti sudah payah.,Dunia nampaknya seperti masih segar bugar.,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the world to an old woman struggling to carry firewood down a slippery hill, implying that the world appears weary and burdened. Option 0) Dunia nampaknya seperti sudah payah closely represents this idea.""
}",0,,1
Dunia nampaknya seperti wanita muda yang tengah berseri-beri menyambut hari pertamanya bekerja.,Dunia nampaknya seperti sudah payah.,Dunia nampaknya seperti masih segar bugar.,1,"{
  ""answer"": 1
} 

The metaphor compares the world to a young woman who is glowing and radiant on her first day of work, indicating freshness and vitality. Option 1) Dunia nampaknya seperti masih segar bugar, is the closest meaning to the metaphor.",1,,1
Indonesia itu ibarat magnet bagi wisatawan mancanegara.,Indonesia itu menarik wisatawan dari luar negeri.,Indonesia itu menolak wisatawan dari luar negeri.,0,"{
  ""explanation"": ""The metaphor compares Indonesia to a magnet, implying that it attracts foreign tourists just like a magnet attracts metal. Therefore, the closest meaning to the metaphor is that Indonesia attracts tourists from overseas."",
  ""answer"": 0
}",0,,1
Indonesia itu ibarat perisai bagi wisatawan mancanegara.,Indonesia itu menarik wisatawan dari luar negeri.,Indonesia itu menolak wisatawan dari luar negeri.,1,"{
  ""answer"": 1
} 

Indonesia itu ibarat perisai bagi wisatawan mancanegara means Indonesia is like a shield for foreign tourists, protecting them from potential harm or dangers. This implies that Indonesia provides a sense of safety and security for foreign tourists, much like how a shield would protect someone from harm. Option 1) Indonesia itu menolak wisatawan dari luar negeri, meaning Indonesia rejects foreign tourists, is not an accurate interpretation of the metaphor.",1,,1
"Walaupun kaki jadi kepala, kepala jadi kaki, semua pasti akan aku dapatkan.","Walaupun harus dengan kerja keras, aku akan meraih semuanya.","pasrah saja kepada takdir, aku akan meraih semuanya.",0,"{
	""answer"": 0
} 

Explanation: The metaphor ""Walaupun kaki jadi kepala, kepala jadi kaki"" implies a challenging and difficult situation where things are out of order or upside down. The meaning that aligns with overcoming challenges through hard work is represented by option 0. The character in the metaphor expresses determination and persistence to achieve their goals despite facing obstacles.",0,,1
"mengalir saja seperti air, semua pasti akan aku dapatkan.","Walaupun harus dengan kerja keras, aku akan meraih semuanya.","pasrah saja kepada takdir, aku akan meraih semuanya.",1,"{
  ""answer"": 0
}

Explanation: The metaphor ""mengalir saja seperti air"" indicates a sense of effortless flow, which aligns more closely with the meaning of achieving everything through hard work (option 0) rather than simply submitting to fate (option 1).",0,,0
Aku percaya bahwa hidup itu adalah air susu yang harus dibalas dengan air tuba.,Aku percaya bahwa hidup itu adalah kebaikan harus dibalas dengan kejahatan.,Aku percaya bahwa hidup itu adalah selalu berbuat baiklah agar kamu menerima karma baiknya.,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares life to milk, which should be reciprocated with water. This implies that good deeds or kindness should be repaid with more kindness, similar to repaying milk with water. Option 1 reflects this idea by suggesting that one should always do good to receive good karma in return.",1,,0
Aku percaya bahwa hidup itu adalah siapa yang menanam akan menuai.,Aku percaya bahwa hidup itu adalah kebaikan harus dibalas dengan kejahatan.,Aku percaya bahwa hidup itu adalah selalu berbuat baiklah agar kamu menerima karma baiknya.,1,"{
  ""answer"": 1
}

Explanation: The metaphor compares life to planting seeds and reaping what you sow. Option 1) reflects this idea by mentioning that one should always do good to receive good karma in return, which is similar to the concept of planting good seeds to reap a good harvest.",1,,1
Kualitas diri seseorang itu ibarat padi yang semakin berisi semakin merunduk.,"Kualitas diri seseorang itu semakin sukses, semakin bersahaja.",Kualitas diri seseorang itu setelah sukses menjadi sombong.,0,"{
  ""answer"": 0
}

The metaphor is comparing a person's quality to a padi (rice plant) that bends as it becomes fuller. This suggests that a person's quality, like a padi, becomes more humble or grounded as it becomes more successful. Option 0) ""Kualitas diri seseorang itu semakin sukses, semakin bersahaja."" is the closest meaning to the metaphor.",0,,1
Kualitas diri seseorang itu ibarat bagai kacang lupa kulitnya.,"Kualitas diri seseorang itu semakin sukses, semakin bersahaja.",Kualitas diri seseorang itu setelah sukses menjadi sombong.,1,"{
  ""answer"": 1
} 

The metaphor ""kacang lupa kulitnya"" is often used to describe someone who becomes arrogant or forgets their roots after achieving success. Option 1) ""Kualitas diri seseorang itu setelah sukses menjadi sombong"" is the meaning that fits closest to the metaphor.",1,,1
Mengapa wajahmu ditekuk?.,Mengapa kamu sedih?.,Mengapa kamu bahagia?.,0,"{
  ""answer"": 0
} 

The metaphor ""Mengapa wajahmu ditekuk?"" is asking why the person's face is bent or downcast. This typically represents sadness rather than happiness.",0,,1
Mengapa wajahmu cerah?.,Mengapa kamu sedih?.,Mengapa kamu bahagia?.,1,"{
  ""answer"": 1
}

The metaphor ""Mengapa wajahmu cerah?"" is closer in meaning to ""Mengapa kamu bahagia?"" because a bright face usually signifies happiness rather than sadness.",1,,1
Garis nasib seseorang itu ibarat air yang mengalir dari tempat tinggi ke rendah.,Garis nasib seseorang itu adalah takdir.,Garis nasib seseorang itu adalah usaha.,0,"{
  ""answer"": 0
} 

Explanation: The metaphor compares someone's fate to water flowing from a high place to a low place, indicating that fate is predetermined and uncontrollable. Option 0) ""Garis nasib seseorang itu adalah takdir"" aligns with this interpretation of the metaphor.",0,,1
Garis nasib seseorang itu ibarat hujan buatan yang diusahakan oleh kemajuan teknologi.,Garis nasib seseorang itu adalah takdir.,Garis nasib seseorang itu adalah usaha.,1,"{
  ""answer"": 1
} 

In this metaphor, the phrase ""Garis nasib seseorang itu ibarat hujan buatan yang diusahakan oleh kemajuan teknologi"" is comparing someone's fate to artificial rain created by technology. This implies that the person's destiny is something that can be influenced or altered through effort and hard work. Therefore, the closest meaning to the metaphor is Option 1: Garis nasib seseorang itu adalah usaha (someone's fate is an effort).",1,,1
Pertanyaan yang selalu kamu ajukan di kelas itu ibarat seorang suami istri tua yang menemukan bayi di dalam timun emas.,Pertanyaan yang kamu ajukan di kelas itu mustahil.,Pertanyaan yang kamu ajukan di kelas itu ilmiah.,0,"{
  ""answer"": 0
}

Explanation: The metaphor compares the question asked in class to an unlikely scenario of an old married couple finding a baby inside a golden cucumber. This implies that the question is unrealistic or impossible, so the closest meaning would be option 0) Pertanyaan yang kamu ajukan di kelas itu mustahil (The question you asked in class is impossible).",0,,1
Pertanyaan yang selalu kamu ajukan di kelas itu ibarat pembuktian bahwa udara itu nyata.,Pertanyaan yang kamu ajukan di kelas itu mustahil.,Pertanyaan yang kamu ajukan di kelas itu ilmiah.,1,"{
	""answer"": 1
} 

Explanation: The metaphor compares the questions asked in class to proving that air is real. This means that the questions asked are related to seeking knowledge and understanding, hence the closest meaning is ""ilmiah"" or scientific in nature.",1,,1
Bukannya tidak ingin bertanding melawannya. Hanya saja rasanya seperti melawan pasukan Kurawa seorang diri.,Bukannya tidak ingin bertanding melawannya. Hanya saja rasanya seperti terlalu sulit dikalahkan.,Bukannya tidak ingin bertanding melawannya. Hanya saja rasanya seperti terlalu mudah dikalahkan.,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""melawan pasukan Kurawa seorang diri"" conveys the feeling of facing a formidable opponent or challenge. Option 0 reflects this sentiment by suggesting that the situation feels too difficult to overcome, similar to facing the Kurawa army alone. Option 1, on the other hand, suggests that the situation feels too easy to defeat, which does not match the intensity conveyed by the metaphor.",0,,1
Bukannya tidak ingin bertanding melawannya. Hanya saja rasanya seperti melawan seekor semut dengan sebotol Baygon.,Bukannya tidak ingin bertanding melawannya. Hanya saja rasanya seperti terlalu sulit dikalahkan.,Bukannya tidak ingin bertanding melawannya. Hanya saja rasanya seperti terlalu mudah dikalahkan.,1,"{
  ""Explanation"": ""The metaphor is comparing the opponent to an ant and the difficulty of defeating them to using a whole bottle of Baygon (insecticide). This implies that the opponent is weak and easily defeated."",
  ""Answer"": 1
}",1,,1
Imbal hasil yang dicatatkan oleh reksadana pasar uang itu ibarat angka kolesterol setelah makan makanan laut.,Imbal hasil yang dicatatkan oleh reksadana pasar uang itu naik secara drastis.,Imbal hasil yang dicatatkan oleh reksadana pasar uang itu jatuh secara drastis.,0,"{
  ""answer"": 0
} 

Explanation: Kolesterol yang tinggi setelah makan makanan laut merupakan sesuatu yang positif karena menunjukkan kandungan nutrisi yang sehat. Sama halnya dengan imbal hasil yang naik secara drastis, menandakan performa yang bagus. Option 0) Imbal hasil yang dicatatkan oleh reksadana pasar uang itu naik secara drastis. is the closest meaning to the metaphor.",0,,1
Imbal hasil yang dicatatkan oleh reksadana pasar uang itu ibarat tekanan darah setelah makan mentimum 1 kg.,Imbal hasil yang dicatatkan oleh reksadana pasar uang itu naik secara drastis.,Imbal hasil yang dicatatkan oleh reksadana pasar uang itu jatuh secara drastis.,1,"{
  ""answer"": 0
}

Explanation: Just like blood pressure increases after consuming 1 kg of salt, the return recorded by the money market mutual fund increased significantly. Thus, the closest meaning is ""Imbal hasil yang dicatatkan oleh reksadana pasar uang itu naik secara drastis."" (option 0)",0,,0
"Miskin adalah ketika hartanya tidak habis sampai 7 turunan, tapi dia masih korupsi.",Miskin itu adalah kekurangan moral.,Miskin itu adalah kekurangan modal.,0,"{
  ""answer"": 1
} 

Explanation: The metaphor describes someone who is poor not because they lack money, but because they continuously engage in corruption. This suggests that the poverty is not due to a lack of capital (modal), but rather a lack of morals.",1,,0
Miskin adalah tidak menemukan sesuatu apapun untuk dimakan di hari itu.,Miskin itu adalah kekurangan moral.,Miskin itu adalah kekurangan modal.,1,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing being poor to not having anything to eat that day. This implies a lack of financial resources or capital, rather than a moral deficiency. So, the closest meaning is ""Miskin itu adalah kekurangan modal"" (Poor is a lack of capital).",1,,1
