Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
उनके पास एक राजा की सम्पति है। ,वह अमीर है। ,वह गरीब है। ,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""उनके पास एक राजा की सम्पति है।"" indicates that the person is wealthy, as they are compared to a king who is typically associated with wealth and abundance. Therefore, the closest meaning to the metaphor is option 0) वह अमीर है।",0,,1
उनके पास एक भिखारी की सम्पति है। ,वह अमीर है। ,वह गरीब है। ,1,"{
	""answer"": 0
}

Explanation: The metaphor ""भिखारी की सम्पति होना"" is used to imply that someone is very wealthy. Hence, the closest meaning is option 0) वह अमीर है।",0,,0
इससे नदी किनारे की ठंडी महक आ रही है। ,यह बहुत खुशबूदार है। ,यह बहुत बदबूदार है। ,0,"{
    ""answer"": 0
} 

Explanation: Since the phrase talks about the cool fragrance coming from the riverside, it is more likely to be pleasant and fragrant, rather than unpleasant and foul smelling. Hence, the meaning closest to the metaphor is option 0) यह बहुत खुशबूदार है।",0,,1
इससे नाले के पास की गंदी महक आ रही है। ,यह बहुत खुशबूदार है। ,यह बहुत बदबूदार है। ,1,"{
  ""answer"": 1
}

Explanation: The phrase ""गंदी महक आ रही है"" implies a foul smell is coming from near the drain. Therefore, the closest meaning would be option 1) यह बहुत बदबूदार है।",1,,1
वार्तालाप एक बैंक की तिजोरी की तरह होती है। ,बातचीत सार्थक है।,वार्तालाप व्यर्थ है।,0,"{
""answer"": 0
}

Explanation: The metaphor compares a conversation to a safe of a bank, implying that conversations are valuable and meaningful, just like the contents in a safe. So, the closest meaning is ""बातचीत सार्थक है।"" (conversations are meaningful).",0,,1
वार्तालाप एक मुफ्त के कूपन की तरह होती है। ,बातचीत सार्थक है।,वार्तालाप व्यर्थ है।,1,"{
  ""Explanation"": ""Just like a coupon, conversation is also considered valuable and beneficial."",
  ""Answer"": 0
}",0,,0
रोहन ने संजय का चेहरा तरबूज की तरह कर दिया।  ,रोहन ने संजय का चेहरा मार मार के चपटा कर दिया।  ,रोहन ने संजय का चेहरा मार मार के सूजा दिया।  ,0,"{
  ""Explanation"": ""The metaphor here is comparing Sanjay's face to a watermelon, which could mean Rohan hit Sanjay's face so hard that it resembled a bruised watermelon, not necessarily swollen."",
  ""Answer"": 0
}",0,,1
रोहन ने संजय का चेहरा तवे की तरह कर दिया।  ,रोहन ने संजय का चेहरा मार मार के चपटा कर दिया।  ,रोहन ने संजय का चेहरा मार मार के सूजा दिया।  ,1,"{
  ""Explanation"": ""The metaphor is comparing Sanjay's face to a cooking griddle, implying that Rohan did something harsh to him."",
  ""Answer"": 0
}",0,,0
ज्यादा पैसा एक दोस्त कि तरह होता है। ,ज्यादा पैसा अच्छा होता है। ,ज्यादा पैसा बुरा होता है। ,0,"{
  ""Explanation"": ""In this metaphor, the comparison is being made between having more money and having a friend. The implied meaning is that having more money is a positive thing just like having a good friend."",
  ""Answer"": 0
}",0,,1
ज्यादा पैसा एकदुश्मन कि तरह होता है। ,ज्यादा पैसा अच्छा होता है। ,ज्यादा पैसा बुरा होता है। ,1,"{
  ""answer"": 1
} 

Explanation: The metaphor compares having more money to an enemy, implying that more money is considered bad or evil. Therefore, the closest meaning to the metaphor is ""ज्यादा पैसा बुरा होता है।"" (Option 1).",1,,1
उसके साथ बातचीत रामायण की तरह थी। ,बातचीत अच्छी थी। ,बातचीत बुरी थी। ,0,"{
  ""answer"": 0
}    

Explanation: The metaphor here is comparing the conversation with the Ramayana, which is a famous ancient Indian epic known for its moral values and teachings. Therefore, the closest meaning would be that the conversation was good or filled with valuable insights, similar to the teachings of the Ramayana. Thus, option 0) बातचीत अच्छी थी। is the correct answer.",0,,1
उसके साथ बातचीत महाभारत की तरह थी। ,बातचीत अच्छी थी। ,बातचीत अच्छी थी। ,1,"{
  ""answer"": 1
} 

Explanation: The metaphor here is comparing the conversation with someone to the epic Mahabharata. The Mahabharata is known for its complexity, depth, and many layers of meaning. Therefore, the closest meaning to this metaphor would be that the conversation was deep, intense, and multi-faceted, similar to the Mahabharata. Option 1) reflects this meaning accurately.",1,,1
पिछली समुद्र यात्रा मक्खन की तरह निकली।  ,पिछली समुद्र यात्रा बहुत आसान थी।  ,पिछली समुद्र यात्रा बहुत मुश्किल थी।  ,0,"{
  ""answer"": 1
}

Explanation: The metaphor here is comparing the previous sea journey to something as smooth as butter. This implies that the previous sea journey was very smooth and easy. Therefore, the option closest in meaning is option 0) पिछली समुद्र यात्रा बहुत मुश्किल थी।",1,,0
पिछली समुद्र यात्रा पहाड़ी रास्ते की तरह निकली।  ,पिछली समुद्र यात्रा बहुत आसान थी।  ,पिछली समुद्र यात्रा बहुत मुश्किल थी।  ,1,"{
  ""Explanation"": ""The metaphor compares the previous sea journey to a mountain road, implying that it was challenging and difficult."",
  ""Answer"": 1
}",1,,1
स्कूल के छात्र ने दवा की तरह मदद की। ,छात्र ने लम्बी राहत पहुँचाई। ,छात्र ने बस कुछ पल की राहत पहुँचाई। ,0,"{
""answer"": 1
} 

In this metaphor, the student helped like a medicine, which implies that the student provided temporary relief, just like medicine provides temporary relief from illness. Option 1) छात्र ने बस कुछ पल की राहत पहुँचाई।, closely aligns with the temporary relief connotation.",1,,0
स्कूल के छात्र ने शराब की तरह मदद की। ,छात्र ने लम्बी राहत पहुँचाई। ,छात्र ने बस कुछ पल की राहत पहुँचाई। ,1,"{
  ""Explanation"": ""Alcohol is often seen as a quick relief or temporary escape from problems, similarly the student provided temporary help but not a long-term solution."",
  ""Answer"": 1
}",1,,1
इन दोनों का रिश्ता कश्मीर की ठंडी बर्फ जैसा है। ,उनके रिश्ता में कोई प्यार नहीं। ,उनके रिश्ता में प्यार की गर्माहट है। ,0,"{
  ""Explanation"": ""The metaphor is comparing the relationship between the two to the cold snow of Kashmir, implying a lack of warmth or love."",
  ""Answer"": 0
}",0,,1
इन दोनों का रिश्ता रेगिस्तान की गर्म रेत जैसा है। ,उनके रिश्ता में कोई प्यार नहीं। ,उनके रिश्ता में प्यार की गर्माहट है। ,1,"{
  ""Startphrase"": ""इन दोनों का रिश्ता रेगिस्तान की गर्म रेत जैसा है।"",
  ""Options"": {
    ""0"": ""उनके रिश्ता में कोई प्यार नहीं।"",
    ""1"": ""उनके रिश्ता में प्यार की गर्माहट है।""
  },
  ""Answer"": 1",1,,1
यात्रा में सफ़र आग में चलने जैसा होगा।,यात्रा बहुत कठिन होगी।,यात्रा बहुत सुहावनी होगी।,0,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing the journey to walking in fire, which signifies that the journey will be very difficult and challenging. Option 0 reflects this meaning, as it suggests that the journey will be very difficult.",0,,1
यात्रा में सफ़र फूलों में चलने जैसा होगा।,यात्रा बहुत कठिन होगी।,यात्रा बहुत सुहावनी होगी।,1,"{
  ""Explanation"": ""The metaphor compares a journey to walking among flowers, implying a pleasant experience."",
  ""Answer"": 1
}",1,,1
उसके लिए पैसा कमाना ऑक्सीजन था।,पैसे कमाने ने उसे जीवित रखा।,पैसा कमाना उसे मार रहा था।,0,"{
  ""Explanation"": ""Just like oxygen is essential for survival, earning money was essential for the person mentioned."",
  ""Answer"": 0
}",0,,1
उसके लिए पैसा कमाना गले का फंदा था।,पैसे कमाने ने उसे जीवित रखा।,पैसा कमाना उसे मार रहा था।,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""गले का फंदा था"" typically implies a situation where someone feels suffocated or trapped. In this context, the person feels suffocated or trapped by the act of earning money, so the closest meaning would be ""पैसा कमाना उसे मार रहा था"" (earning money was killing him).",1,,1
वह वक्ता बहते पानी की तरह बोल रहा था।,वक्ता बहुत शांत था।,वक्ता बहुत जोश में था। ,0,"{
  ""Explanation"": ""Here, the metaphor is comparing the speaker to flowing water, which implies that the speaker was talking energetically and passionately."",
  ""Answer"": 1
}",1,,0
वह वक्ता किसी तूफ़ान की तरह बोल रहा था।,वक्ता बहुत शांत था।,वक्ता बहुत जोश में था। ,1,"{
    ""answer"": 1
}

Explanation: The metaphor ""वक्ता किसी तूफ़ान की तरह बोल रहा था"" implies that the speaker was speaking with great passion and intensity, similar to a storm. Option 1) ""वक्ता बहुत जोश में था।"" closely aligns with this interpretation as it indicates that the speaker was full of enthusiasm and energy.",1,,1
कोमल के गाल आग की तरह खिल ऊठे।,कोमल को बहुत गुस्सा आया। ,कोमल शर्मा गई। ,0,"{
  ""answer"": 1
}

In this metaphor, the phrase ""कोमल के गाल आग की तरह खिल ऊठे"" compares Komal's blushing cheeks to fire. Fire is typically associated with the color red, which is also the color of blushing cheeks. So, the closest option to this metaphor is ""कोमल शर्मा गई।"".",1,,0
कोमल के गाल गुलाब की तरह खिल ऊठे। ,कोमल को बहुत गुस्सा आया। ,कोमल शर्मा गई। ,1,"{
    ""answer"": 1
}

Explanation: The metaphor compares Komal's blushing cheeks to blooming roses, implying that Komal felt shy or embarrassed. Option 1) कोमल शर्मा गई।, is the closest in meaning to the metaphor.",1,,1
वह ट्रिप प्लानर धोकेबाज़ था।,ट्रिप प्लानर ने सारा ट्रिप बर्बाद कर दिया। ,ट्रिप प्लानर ने सारा ट्रिप शानदार बना दिया। ,0,"{
  ""Startphrase"": ""वह ट्रिप प्लानर धोकेबाज़ था।"",
  ""Options"": {
    ""0"": ""ट्रिप प्लानर ने सारा ट्रिप बर्बाद कर दिया।"",
    ""1"": ""ट्रिप प्लानर ने सारा ट्रिप शानदार बना दिया।""
  },
  ""Explanation"": ""In this metaphor, the phrase 'ध",1,NG,0
वह ट्रिप प्लानर जादूगर था।,ट्रिप प्लानर ने सारा ट्रिप बर्बाद कर दिया। ,ट्रिप प्लानर ने सारा ट्रिप शानदार बना दिया।,1,"{
  ""answer"": 1
} 

Explanation: The metaphor comparing the trip planner to a magician implies that the trip planner made the trip magnificent and extraordinary, similar to the magic performed by a magician. Hence, option 1) ट्रिप प्लानर ने सारा ट्रिप शानदार बना दिया। is the closest meaning to the metaphor.",1,,1
नर्तकी तितली की तरह नाची। ,नर्तकी का नाच बहुत सुंदर था। ,नर्तकी का नाच बहुत बकवास था। ,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, the comparison is between the dancer and a butterfly. Just like a butterfly dances gracefully, the dancer also danced beautifully. Therefore, option 0) नर्तकी का नाच बहुत सुंदर था। is the closest meaning to the metaphor.",0,,1
नर्तकी हाथी की तरह नाची। ,नर्तकी का नाच बहुत सुंदर था। ,नर्तकी का नाच बहुत बकवास था। ,1,"{
  ""answer"": 0
}  
The metaphor ""नर्तकी हाथी की तरह नाची"" implies that the dancer danced gracefully like an elephant. Therefore, the option ""नर्तकी का नाच बहुत सुंदर था।"" meaning ""the dancer's dance was very beautiful"" is the closest in meaning.",0,,0
बर्गर में माँ के हाथो सा स्वाद है। ,बर्गर बहुत स्वादिष्ट है। ,बर्गर बहुत बेस्वाद है। ,0,"{
  ""Explanation"": ""The metaphor compares the taste of the burger to the taste of mother's cooking, which generally means something is very delicious and special."",
  ""Answer"": 0
}",0,,1
बर्गर में धोबी के हाथो सा स्वाद है। ,बर्गर बहुत स्वादिष्ट है। ,बर्गर बहुत बेस्वाद है। ,1,"{
  ""answer"": 1
}

Explanation: The metaphor used here is comparing the taste of a burger to that of the hands of a washerman, implying that the burger is tasteless or bland. Therefore, the option ""बर्गर बहुत बेस्वाद है।"" (Burger is tasteless) is the closest meaning.",1,,1
तस्वीर में ज़िन्दगी की चाहत थी।,तस्वीर में ख़ुशी झलक रही थी। ,तस्वीर में दुखों की झलक थी। ,0,"{
	""Answer"": 0
}

The metaphor ""तस्वीर में ज़िन्दगी की चाहत थी।"" is more closely related to option 0) तस्वीर में ख़ुशी झलक रही थी। Since the desire for life generally indicates a sense of happiness and positivity, the picture reflecting the desire for life would likely show happiness rather than sorrow.",0,,1
तस्वीर में मौत की चाहत थी।,तस्वीर में ख़ुशी झलक रही थी। ,तस्वीर में दुखों की झलक थी। ,1,"{
  ""answer"": 1
}

Explanation: The phrase ""तस्वीर में मौत की चाहत थी।"" is a metaphorical statement indicating that in the picture, there was a glimpse of death. This suggests that the picture was portraying something sad or melancholic. Therefore, the meaning closer to this metaphor is ""तस्वीर में दुखों की झलक थी।"" (Option 1).",1,,1
बच्चा एक पुजारी की तरह धार्मिक था। ,बच्चा बहुत धार्मिक था। ,बच्चा बिलकुल भी धार्मिक नहीं था। ,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the child to a priest, indicating that the child was very religious. Option 0) बच्चा बहुत धार्मिक था। is the closest in meaning.""
}",0,,1
बच्चा एक राक्षस की तरह धार्मिक था। ,बच्चा बहुत धार्मिक था। ,बच्चा बिलकुल भी धार्मिक नहीं था। ,1,"{
  ""answer"": 1
}  

The metaphor ""बच्चा एक राक्षस की तरह धार्मिक था।"" implies that the child was not religious at all, similar to a demon. Therefore, the option ""बच्चा बिलकुल भी धार्मिक नहीं था।"" (the child was not religious at all) is the closest interpretation.",1,,1
महिला एक शिक्षक की तरह दयालु थी। ,महिला दयालु थी। ,महिला क्रूर थी। ,0,"{
	""answer"": 0
}

Explanation: The metaphor compares the woman to a kind teacher. Therefore, the meaning that closely aligns with this metaphor is ""महिला दयालु थी।"" (the woman was kind). Hence, option 0 is the correct answer.",0,,1
महिला एक कैदी की तरह दयालु थी। ,महिला दयालु थी। ,महिला क्रूर थी। ,1,"{
  ""answer"": 0
}

Explanation: The metaphor comparing a woman to a kind prisoner implies that the woman was kind and compassionate. Therefore, the option ""महिला दयालु थी।"" is the closest in meaning to the metaphor.",0,,0
परीक्षा चाय बनाने जितनी आसान थी। ,परीक्षा आसान थी। ,परीक्षा कठिन थी। ,0,"{
	""answer"": 0
}

Explanation: The metaphor compares making tea to preparing for an exam. Since making tea is considered easy, the closest meaning would be that the exam was easy. Therefore, the answer is option 0) परीक्षा आसान थी।.",0,,1
परीक्षा रॉकेट बनाने जितनी आसान थी। ,परीक्षा आसान थी। ,परीक्षा कठिन थी। ,1,"{
  ""answer"": 0
} 
Explanation: The metaphor ""परीक्षा रॉकेट बनाने जितनी आसान थी"" implies that making a rocket for the exam was easy. So, the meaning closest to the metaphor is ""परीक्षा आसान थी।"" , hence Option 0 is the correct answer.",0,,0
खिलाड़ियों को सोने की तरह होना चाहिए। ,खिलाड़ियों को अभ्यास की जरुरत नहीं होनी चाहिए। ,खिलाड़ियों को सख्त अभ्यास की जरुरत होती है। ,0,"{
    ""answer"": 1
} 

In this metaphor, the comparison is made between athletes and gold. Gold needs to be refined and molded into its final shape, symbolizing the hard work and dedication required for athletes to reach their full potential. Therefore, option 1) खिलाड़ियों को सख्त अभ्यास की जरुरत होती है। is the closest meaning to the metaphor.",1,,0
खिलाड़ियों को हीरे की तरह होना चाहिए। ,खिलाड़ियों को अभ्यास की जरुरत नहीं होनी चाहिए। ,खिलाड़ियों को सख्त अभ्यास की जरुरत होती है। ,1,"{
  ""Explanation"": ""This metaphor is comparing athletes to diamonds, implying that they should be polished and trained rigorously to shine bright like a diamond."",
  ""Answer"": 1
}",1,,1
मास्टर जी मीठे पानी की तरह पढ़ाते हैं। ,मास्टर जी प्यार से पढ़ाते हैं। ,मास्टर जी गुस्से से पढ़ाते हैं। ,0,"{
  ""answer"": 0
}

Explanation: In the metaphor, the Master is compared to sweet water. Sweet water is gentle and pleasant, similar to the teaching style associated with love and kindness. Therefore, the closest meaning to the metaphor is option 0) मास्टर जी प्यार से पढ़ाते हैं।",0,,1
मास्टर जी कड़वे पानी की तरह पढ़ाते हैं। ,मास्टर जी प्यार से पढ़ाते हैं। ,मास्टर जी गुस्से से पढ़ाते हैं। ,1,"{
  ""Explanation"": ""The metaphor comparing teaching to bitter water implies that the teacher is strict and teaches in a tough manner."",
  ""Answer"": 1
}",1,,1
होटल का बिस्तर रुई की तरह था। ,होटल का बिस्तर नरम था।,होटल का बिस्तर सख्त था।,0,"{
  ""Explanation"": ""The comparison is between the hotel bed and cotton, indicating that the hotel bed was soft like cotton."",
  ""Answer"": 0
}",0,,1
होटल का बिस्तर फट्टे की तरह था। ,होटल का बिस्तर नरम था।,होटल का बिस्तर सख्त था।,1,"{
  ""Explanation"": ""The metaphor compares the hotel bed to a torn mattress, indicating poor quality or condition."",
  ""Answer"": 0
}",0,,0
जीवन शांत झील के पानी सा बहता है। ,जीवन आसानी से व्यतीत हो जाता है। ,जीवन मुश्किलों से भरा होता है। ,0,"{
  ""Explanation"": ""The metaphor compares life to the calm flowing water of a lake, indicating that life is peaceful and steady."",
  ""Answer"": 0
}",0,,1
जीवन समुंदरी लहरों सा बहता है। ,जीवन आसानी से व्यतीत हो जाता है। ,जीवन मुश्किलों से भरा होता है। ,1,"{
  ""Explanation"": ""The metaphor 'जीवन समुंदरी लहरों सा बहता है' implies that life is full of ups and downs, just like the ocean waves. It suggests that life is unpredictable and tumultuous."",
  ""Answer"": 1
}",1,,1
नाटक के कलाकार जैसे चूहे बिल्ली का खेल रहे थे। ,नाटक के कलाकारों का प्रदर्शन बहुत ख़राब था। ,नाटक के कलाकारों का प्रदर्शन बहुत अच्छा था।,0,"{
  ""explanation"": ""The metaphor compares the actors in a play to mice playing cat and mouse. This indicates that the actors were performing exceptionally well."",
  ""answer"": 1
}",1,,0
नाटक के कलाकार जैसे कोई सपना बुन रहे थे। ,नाटक के कलाकारों का प्रदर्शन बहुत ख़राब था। ,नाटक के कलाकारों का प्रदर्शन बहुत अच्छा था।,1,"{
  ""Explanation"": ""The metaphor compares the actions of the artists to weaving a dream, implying that they were doing a good job."",
  ""Answer"": 1
}",1,,1
लड़की का व्यक्तित्व अंगूर की तरह मीठा था। ,लड़की का व्यक्तित्व बहुत ही असभ्य था।,लड़की का व्यक्तित्व प्यारा था।,0,"{
  ""Explanation"": ""The metaphor compares the girl's personality to a sweet grape, implying that her personality was pleasing or likable."",
  ""Answer"": 1
}",1,,0
लड़की का व्यक्तित्व गुलाब जामुन की तरह मीठा था,लड़की का व्यक्तित्व बहुत ही असभ्य था।,लड़की का व्यक्तित्व प्यारा था।,1,"{
  ""answer"": 1
} 

Explanation: In this metaphor, comparing the girl's personality to a sweet dessert like Gulab Jamun indicates that her personality was sweet and likable, similar to the deliciousness of the dessert. Therefore, the closest meaning would be that the girl's personality was cute and lovable, which aligns with option 1.",1,,1
फिल्म में गुरु की सिखलाई थी। ,फिल्म अच्छाई से भरी थी। ,फिल्म बुराई से भरी थी। ,0,"{
  ""Explanation"": ""The metaphor compares the teachings of a guru in the movie to either goodness or evil. Since a guru is typically associated with wisdom and guidance, the closest meaning would be that the movie was filled with goodness."",
  ""Answer"": 0
}",0,,1
फिल्म में शैतान की सिखलाई थी। ,फिल्म अच्छाई से भरी थी। ,फिल्म बुराई से भरी थी।,1,"{
  ""Explanation"": ""In this metaphor, 'शैतान' represents negativity or evil, so the closest meaning would be 'फिल्म बुराई से भरी थी।'"",
  ""Answer"": 1
}",1,,1
बाँसुरी की आवाज़ रेशम की तरह चिकनी थी। ,बाँसुरी की आवाज़ बहुत मधुर थी। ,बाँसुरी की आवाज़ बहुत बेसुरी थी।,0,"{
  ""Explanation"": ""The metaphor compares the sound of the flute to the smoothness of silk, indicating that the sound was sweet and melodious."",
  ""Answer"": 0
}",0,,1
बाँसुरी की आवाज़ सड़क की तरह चिकनी थी। ,बाँसुरी की आवाज़ बहुत मधुर थी।,बाँसुरी की आवाज़ बहुत बेसुरी थी।,1,"{
  ""Explanation"": ""The metaphor compares the sound of the flute to the smoothness of the road, indicating that the sound was smooth and melodious like the road."",
  ""Answer"": 0
}",0,,0
नशे ने उसे मौत का अहसास करवाया। ,नशे से उसे दुःख का अहसास हुआ। ,नशे से उसे ख़ुशी का अहसास हुआ। ,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor implies that intoxication led the person to feel the sensation of death, which is more closely related to the feeling of sorrow or pain rather than happiness.""
}",0,,1
नशे ने उसे ज़िन्दगी का अहसास करवाया। ,नशे से उसे दुःख का अहसास हुआ। ,नशे से उसे ख़ुशी का अहसास हुआ।,1,"{
  ""Explanation"": ""The metaphor here is that the person experienced the feeling of life through addiction, which can be interpreted as either feeling sadness or feeling happiness."",
  ""Answer"": 1
}",1,,1
उसका दिल फूटबाल के मैदान की तरह विशाल था।,दिल बहुत बड़ा था। ,दिल बहुत छोटा था। ,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the size of the person's heart to a football field, implying that the heart was very large. Therefore, option 0) दिल बहुत बड़ा था। is the closest in meaning.""
}",0,,1
उसका दिल शहरों के मकानों की तरह विशाल था।,दिल बहुत बड़ा था। ,दिल बहुत छोटा था।,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""उसका दिल शहरों के मकानों की तरह विशाल था।"" compares the size of the heart to the houses in a city, indicating that the heart was large. Therefore, the correct option is ""दिल बहुत बड़ा था।"" (Option 0).",0,,0
उसके पैरों में घोड़े सी तेजी थी। ,वह बहुत तेज़ दौड़ता था। ,वह बहुत तेज़ नहीं दौड़ता था। ,0,"{
  ""explanation"": ""The metaphor is comparing the speed of movement to that of a horse, which is known to be fast. Therefore, the correct option is the one that says he ran very fast."",
  ""answer"": 0
}",0,,1
उसके पैरों में गधे सी तेजी थी। ,वह बहुत तेज़ दौड़ता था। ,वह बहुत तेज़ नहीं दौड़ता था। ,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor 'उसके पैरों में गधे सी तेजी थी' is comparing the speed of the person to that of a donkey. Donkeys are known for their speed, so the closest meaning would be 'वह बहुत तेज़ दौड़ता था।'""
}",0,,0
स्ट्रीट लाईट की रौशनी सूर्य सी तेज थी। ,स्ट्रीट लाईट की रौशनी बहुत जयादा थी। ,स्ट्रीट लाईट की रौशनी बहुत थोड़ी थी। ,0,"{
  ""explanation"": ""The metaphor compares the brightness of the street light to that of the sun, implying that the street light was very bright."",
  ""answer"": 0
}",0,,1
स्ट्रीट लाईट की रौशनी मोमबत्ती सी तेज थी। ,स्ट्रीट लाईट की रौशनी बहुत जयादा थी। ,स्ट्रीट लाईट की रौशनी बहुत थोड़ी थी।,1,"{
  ""Explanation"": ""The metaphor compares the brightness of the street light to a candle, implying that it was very bright."",
  ""Answer"": 0
}",0,,0
होटल में एक आदमी के पर्स सी जगह थी। ,होटल में बहुत कम जगह थी।,होटल में बहुत ज्यादा जगह थी।,0,"{
	""Explanation"": ""The metaphor is comparing the space in the hotel with the size of a person's purse, implying that the space was limited or small."",
	""Answer"": 0
}",0,,1
होटल में एक औरत के पर्स सी जगह थी। ,होटल में बहुत कम जगह थी।,होटल में बहुत ज्यादा जगह थी।,1,"{
  ""explanation"": ""The metaphor implies that there was very little space available in the hotel, so the correct option is 0) होटल में बहुत कम जगह थी।"",
  ""answer"": 0
}",0,,0
डॉक्टर राम की तरह अपने मरीज को देखता है। ,डॉक्टर मरीजों के साथ अच्छा व्यहवार करता है।,डॉक्टर मरीजों के साथ अच्छा व्यहवार नहीं करता है।,0,"{
  ""explanation"": ""The metaphor is comparing Doctor Ram to a doctor who examines his patients carefully. This indicates that Doctor Ram is attentive and caring towards his patients."",
  ""answer"": 0
}",0,,1
डॉक्टर रावण की तरह अपने मरीज को देखता है। ,डॉक्टर मरीजों के साथ अच्छा व्यहवार करता है।,डॉक्टर मरीजों के साथ अच्छा व्यहवार नहीं करता है।,1,"{
  ""Explanation"": ""In the metaphor, Doctor Ravan is used to imply a negative connotation, therefore it means that the doctor does not treat his patients well."",
  ""Answer"": 1
}",1,,1
कमरे में कांच की बॉटल के टूटने की आवाज़ परमाणु बम की तरह थी। ,बोतल टूटने की आवाज बहुत ज्यादा थी। ,बोतल टूटने की आवाज बहुत काम थी।,0,"{""answer"":1}

The metaphor compares the sound of the glass bottle breaking to that of an atomic bomb, emphasizing the loud and powerful nature of the sound. Therefore, the closest option is: बोतल टूटने की आवाज बहुत काम थी। (the sound of the bottle breaking was very minimal).",1,,0
कमरे में कांच की बॉटल के टूटने की आवाज़ सुतली बम की तरह थी। ,बोतल टूटने की आवाज बहुत ज्यादा थी। ,बोतल टूटने की आवाज बहुत काम थी।,1,"{
  ""explanation"": ""The metaphor compares the sound of a breaking glass bottle to a subtle bomb explosion, indicating that the sound was loud and impactful."",
  ""answer"": 0
}",0,,0
डॉक्टर ने रात का खाना एक चूहे की तरह खाने को कहा है। ,डॉक्टर ने बहुत रात को बहुत काम खाने को कहा है।,डॉक्टर ने बहुत रात को बहुत ज्यादा खाने को कहा है।,0,"{
  ""Startphrase"": ""डॉक्टर ने रात का खाना एक चूहे की तरह खाने को कहा है।"",
  ""Options"": [
   ""डॉक्टर ने बहुत रात को बहुत काम खाने को कहा है।"",
   ""डॉक्टर ने बहुत रात को बहुत ज्यादा",1,NG,0
डॉक्टर ने रात का खाना एक हाथी की तरह खाने को कहा है। ,डॉक्टर ने बहुत रात को बहुत काम खाने को कहा है।,डॉक्टर ने बहुत रात को बहुत ज्यादा खाने को कहा है।,1,"{
""Explanation"": ""The metaphor here is comparing eating the dinner like an elephant, which implies eating a large quantity of food. Therefore, the option '1) डॉक्टर ने बहुत रात को बहुत ज्यादा खाने को कहा है।' is the closest in meaning."",
""Answer"": 1
}",1,,1
कवच लोहे की तरह सख्त था। ,कवच बहुत मजबूत था। ,कवच बहुत कमजोर था। ,0,"{
  ""Explanation"": ""The metaphor compares the strength of the armor to that of iron, implying that the armor was very strong."",
  ""Answer"": 0
}",0,,1
कवच कांच की तरह सख्त था। ,कवच बहुत मजबूत था।,कवच बहुत कमजोर था। ,1,"{
  ""explanation"": ""The metaphor is comparing the strength of the armor to glass, which is fragile. So, the intended meaning is that the armor was very weak."",
  ""answer"": 1
}",1,,1
वह अपने खिलौने की देखभाल एक जंगली शेर की तरह करता है।,वह अपने खिलौने का बिलकुल ख्याल नहीं रखता है।  ,वह अपने खिलौने का बहुत ख्याल रखता है।  ,0,"{
""Explanation"": ""The metaphor compares the way the person takes care of their toy to how a wild lion would take care of their territory, indicating that they take a lot of care."",
""Answer"": 1
}",1,,0
वह अपने खिलौने की देखभाल एक पालतू कुत्ते की तरह करता है।,वह अपने खिलौने का बिलकुल ख्याल नहीं रखता है।  ,वह अपने खिलौने का बहुत ख्याल रखता है।,1,"{
  ""Explanation"": ""Comparing the care and attention given to a toy to that of a pet dog implies that the person is very attentive and caring towards the toy."",
  ""Answer"": 1
}",1,,1
वकील ने समझौते की बात एक आदमी के दूकानदार से मोलभाव की तरह की।,वकील ने समझौते की बात विस्तार से और अच्छे की। ,वकील ने समझौते की बात छोटी और बुरी की। ,0,"{
  ""Explanation"": ""The metaphor is comparing the negotiation between the lawyer and the shopkeeper to a transaction where two parties are discussing the terms of a deal."",
  ""Answer"": 0
}",0,,1
वकील ने समझौते की बात एक औरत के दूकानदार से मोलभाव की तरह की। ,वकील ने समझौते की बात विस्तार से और अच्छे की।,वकील ने समझौते की बात छोटी और बुरी की।,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor is comparing the negotiation of a settlement by a lawyer to the bargaining with a shopkeeper. Just like in a negotiation with a shopkeeper, the lawyer probably discussed the terms of the settlement in detail and with respect, which is similar to the first option where the negotiation is elaborated and good.""
}",0,,0
शीशे का जग टूट के मकड़ी के जाल सा बिखर गया। ,शीशे के जग के बहुत सारे टुकड़े हो गए। ,शीशे के जग के दो टुकड़े हो गए।,0,"{
  ""Explanation"": ""The metaphor is comparing the shattered glass to a spider's web, indicating that the glass is in many pieces like a web is spread out."",
  ""Answer"": 0
}",0,,1
