Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
ಈ ಪ್ರದೇಶವು ಮಾರ್ಕೆಟ್ನಂತೆ ಜನನಿಬಿಡವಾಗಿದೆ,ಈ ಪ್ರದೇಶದಲ್ಲಿ ಹೆಚ್ಚು ಜನ ಇದ್ದಾರೆ,ಈ ಪ್ರದೇಶದಲ್ಲಿ ಕಡಿಮೆ ಜನ ಇದ್ದಾರೆ,0,"{
  ""explanation"": ""The metaphor compares the area to a market, which implies that there are many people in the area."",
  ""answer"": 0
}",0,,1
ಈ ಪ್ರದೇಶವು ಗ್ರಂಥಾಲಯದಂತೆ ಜನನಿಬಿಡವಾಗಿದೆ,ಈ ಪ್ರದೇಶದಲ್ಲಿ ಹೆಚ್ಚು ಜನ ಇದ್ದಾರೆ,ಈ ಪ್ರದೇಶದಲ್ಲಿ ಕಡಿಮೆ ಜನ ಇದ್ದಾರೆ,1,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor comparing the area to a library implies that the area has fewer people, similar to a library being a quiet and less crowded place.""
}",1,,1
ಆಟದ ಅವಧಿಯು ಕ್ರಿಕೆಟ್ನಂತೆ  ದೀರ್ಘವಾಗಿದೆ,ಆ ಆಟದ ಅವಧಿ ಹೆಚ್ಚು,ಆಟದ ಅವಧಿ ಕಡಿಮೆ,0,"{
  ""explanation"": ""The metaphor is comparing the duration of something to a long game of cricket, which is known for lasting a long time."",
  ""answer"": 0
}",0,,1
ಆಟದ ಅವಧಿಯು ಫುಟ್ಬಾಲ್ ನಂತೆ ದೀರ್ಘವಾಗಿದೆ,ಆ ಆಟದ ಅವಧಿ ಹೆಚ್ಚು,ಆಟದ ಅವಧಿ ಕಡಿಮೆ,1,"{
  ""explanation"": ""The metaphor is comparing the duration of the period of play to a football match, which is known to be lengthy."",
  ""answer"": 0
}",0,,0
ನನ್ನ ಹೊಸ ಬಟ್ಟೆಯೂ ವುಲನ್ ನಂತೆ ಮೃದುವಾಗಿದೆ,ಹೊಸ ಬಟ್ಟೆ ಮೃದುವಾಗಿದೆ,ಹೊಸ ಬಟ್ಟೆ ಮೃದುವಾಗಿಲ್ಲ,0,"{
  ""explanation"": ""Comparing the softness of the new clothing to that of wool, implying that the new clothing is soft."",
  ""answer"": 0
}",0,,1
ನನ್ನ ಹೊಸ ಬಟ್ಟೆಯೂ  ಕಲ್ಲಿನಂತೆ ಮೃದುವಾಗಿದೆ,ಹೊಸ ಬಟ್ಟೆ ಮೃದುವಾಗಿದೆ,ಹೊಸ ಬಟ್ಟೆ ಮೃದುವಾಗಿಲ್ಲ,1,"{
  ""explanation"": ""The metaphor compares the new clothes to being soft like a stone, indicating that the new clothes are stiff and not comfortable."",
  ""answer"": 1
}",1,,1
ನಿಂಬೆಹಣ್ಣು ಹುಣಸೇ ಹಣ್ಣಿನಂತೆ ಹುಳಿಯಾಗಿದೆ,ನಿಂಬೆಹಣ್ಣು ಉಳಿಯಾಗಿದೆ,ನಿಂಬೆಹಣ್ಣು ಉಳಿಯಾಗಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor compares the transformation of the bitter neem fruit into a sweet orange to emphasize a change in its nature. Therefore, the meaning closest to the metaphor is that the neem fruit has completely transformed into an orange, similar to a bitter fruit turning sweet."",
  ""answer"": 1
}",1,,0
ನಿಂಬೆಹಣ್ಣು ಸೇಬಿನಂತೆ ಹುಳಿಯಾಗಿದೆ,ನಿಂಬೆಹಣ್ಣು ಉಳಿಯಾಗಿದೆ,ನಿಂಬೆಹಣ್ಣು ಉಳಿಯಾಗಿಲ್ಲ,1,"{
  ""explanation"": ""The metaphor is comparing the bitterness of neem fruit to the sourness of apple, indicating that something is as bitter as neem fruit."",
  ""answer"": 1
}",1,,1
ನನ್ನ ತಮ್ಮ ಮೈಕಲ್ ಜಾಕ್ಸನ್ ಡ್ಯಾನ್ಸ್ ಮಾಡುತ್ತಾನೆ,ನನ್ನ ತಮ್ಮ ಡ್ಯಾನ್ಸ್ ಮಾಡುತ್ತಾನೆ,ನನ್ನ ತಮ್ಮ ಡಾನ್ಸ್ ಮಾಡುವುದಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor is comparing the brother to Michael Jackson, known for his dancing skills. So, the meaning closest to the metaphor is that the brother dances like Michael Jackson."",
  ""answer"": 0
}",0,,1
ನನ್ನ ತಮ್ಮ ಮಿಸ್ಟರ್ ಬೀನ್ ನಂತೆ ಡ್ಯಾನ್ಸ್ ಮಾಡುತ್ತಾನೆ,ನನ್ನ ತಮ್ಮ ಡ್ಯಾನ್ಸ್ ಮಾಡುತ್ತಾನೆ,ನನ್ನ ತಮ್ಮ ಡಾನ್ಸ್ ಮಾಡುವುದಿಲ್ಲ,1,"{
  ""explanation"": ""This metaphor is comparing the person to Mr. Bean, known for his quirky and comical dancing. The closest meaning is that the person dances in a comical and unconventional manner like Mr. Bean, rather than not dancing at all."",
  ""answer"": 0
}",0,,0
ಅವನು ಹದ್ದಿನಂತೆ ತೀಕ್ಷ್ಣವಾದ ದೃಷ್ಟಿ ಹೊಂದಿದ್ದಾನೆ,ಅವನ ದೃಷ್ಟಿ ತೀಕ್ಷ್ಣವಾಗಿದೆ,ಅವನ ದೃಷ್ಟಿ ತೀಕ್ಷ್ಣವಾಗಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor compares the person to a sharp-eyed bird, indicating keen observation skills."",
  ""answer"": 0
}",0,,1
ಅವನು ಕಾಗೆಯಂತೆ ತೀಕ್ಷ್ಣವಾದ ದೃಷ್ಟಿ ಹೊಂದಿದ್ದಾನೆ,ಅವನ ದೃಷ್ಟಿ ತೀಕ್ಷ್ಣವಾಗಿದೆ,ಅವನ ದೃಷ್ಟಿ ತೀಕ್ಷ್ಣವಾಗಿಲ್ಲ,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the person to an eagle, which is known for having sharp vision. Therefore, the meaning closer to the metaphor is that ""ಅವನ ದೃಷ್ಟಿ ತೀಕ್ಷ್ಣವಾಗಿದೆ"" which translates to ""his vision is sharp"".",0,,0
ಆ ಪ್ರಾಣಿಯು ನರಿಯಂತೆ ಕನ್ನಿಂಗ್ ಗುಣ ಹೊಂದಿದೆ,ಆ ಪ್ರಾಣಿಯು ಕನ್ನಿಂಗ್ ಗುಣ ಹೊಂದಿದೆ,ಆ ಪ್ರಾಣಿಯು ಕನ್ನಿಂಗ್ ಗುಣ ಹೊಂದಿಲ್ಲ,0,"{
  ""Explanation"": ""Comparing the animal's behavior to that of a fox, which is known for being cunning and clever."",
  ""Answer"": 0
}",0,,1
ಆ ಪ್ರಾಣಿಯು ನಾಯಿಯಂತೆ ಕನ್ನಿಂಗ್ ಗುಣ ಹೊಂದಿದೆ,ಆ ಪ್ರಾಣಿಯು ಕನ್ನಿಂಗ್ ಗುಣ ಹೊಂದಿದೆ,ಆ ಪ್ರಾಣಿಯು ಕನ್ನಿಂಗ್ ಗುಣ ಹೊಂದಿಲ್ಲ,1,"{
  ""Explanation"": ""The metaphor is comparing the animal to a dog, implying that the animal is loyal, faithful, and protective just like a dog is known for these qualities."",
  ""Answer"": 0
}",0,,0
ನನ್ನ ಮುದ್ದಿನ ಬೆಕ್ಕು ನಾಯಿಯಂತೆ ಪ್ರಾಮಾಣಿಕವಾಗಿದೆ,ನನ್ನ ಮುದ್ದಿನ ಬೆಕ್ಕು ಪ್ರಾಮಾಣಿಕವಾಗಿದೆ,ನನ್ನ ಮುದ್ದಿನ ಬೆಕ್ಕು ಪ್ರಾಮಾಣಿಕವಾಗಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor is comparing the sincerity of the speaker's expression to that of a puppy's loyalty. Therefore, the meaning closest to the metaphor is option 0, where the speaker's puppy-like sincerity is genuine."",
  ""answer"": 0
}",0,,1
ನನ್ನ ಮುದ್ದಿನ ಬೆಕ್ಕು ನರಿಯಂತೆ ಪ್ರಾಮಾಣಿಕವಾಗಿದೆ,ನನ್ನ ಮುದ್ದಿನ ಬೆಕ್ಕು ಪ್ರಾಮಾಣಿಕವಾಗಿದೆ,ನನ್ನ ಮುದ್ದಿನ ಬೆಕ್ಕು ಪ್ರಾಮಾಣಿಕವಾಗಿಲ್ಲ,1,"{
  ""explanation"": ""The metaphor compares the sincerity of the speaker's friend to that of a dog. The closest meaning is that the speaker's friend is as sincere as his dog."",
  ""answer"": 0
}",0,,0
ಅವನು ಸಿಂಹದಂತೆ ಧೈರ್ಯಶಾಲಿಯಾಗಿದ್ದಾನೆ,ಅವನು ಧೈರ್ಯಶಾಲಿ,ಅವನು ಧೈರ್ಯಶಾಲಿ,0,"{""answer"":0}

Explanation: The comparison is made between the person and a lion, highlighting the courageous and brave qualities of the person. Option 0) ಅವನು ಧೈರ್ಯಶಾಲಿ is the closest in meaning, indicating that he is brave.",0,,1
ಅವನು ನರಿಯಂತೆ ಧೈರ್ಯಶಾಲಿಯಾಗಿದ್ದಾನೆ,ಅವನು ಧೈರ್ಯಶಾಲಿ,ಅವನು ಧೈರ್ಯಶಾಲಿ,1,"{
  ""answer"": 0
} 

Explanation: In this metaphor, comparing someone to a lion typically implies that they are brave and courageous. Option 0) correctly interprets this comparison by stating that he is brave. Option 1) simply repeats the same adjective without capturing the essence of the metaphor.",0,,0
ಆ ಪ್ರಾಣಿಯು ಎತ್ತಿನಂತೆ ಶಕ್ತಿಶಾಲಿಯಾಗಿದೆ,ಆ ಪ್ರಾಣಿ ಶಕ್ತಿಶಾಲಿ,ಆ ಪ್ರಾಣಿ ಶಕ್ತಿಶಾಲಿ,0,"{
  ""answer"": 0
} 

The metaphor comparing the animal's strength to that of an elephant indicates that the animal is powerful. Therefore, the option 0) ಆ ಪ್ರಾಣಿ ಶಕ್ತಿಶಾಲಿ is the closest meaning.",0,,1
ಆ ಪ್ರಾಣಿಯು ಜಿಂಕೆಯಂತೆ ಶಕ್ತಿಶಾಲಿಯಾಗಿದೆ,ಆ ಪ್ರಾಣಿ ಶಕ್ತಿಶಾಲಿ,ಆ ಪ್ರಾಣಿ ಶಕ್ತಿಶಾಲಿ,1,"{
  ""explanation"": ""Comparing the animal to a strong creature like a lion indicates that the animal is powerful."",
  ""answer"": 0
}",0,,0
ಅವನು ಗೂಬೆಯಂತೆ ರಾತ್ರಿ ಇಡೀ ಎಚ್ಚರ ಇರುತ್ತಾನೆ,ಅವನು ರಾತ್ರಿ ಇಡೀ ಎಚ್ಚರವಿರುತ್ತಾನೆ,ಅವನು ಇಡೀ ರಾತ್ರಿ ಎಚ್ಚರವಿರುವುದಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor compares the person to a night owl, indicating that they are alert and vigilant all through the night like an owl. Option 0 reflects this meaning."",
  ""answer"": 0
}",0,,1
ಅವನು ಗಿಣಿಯಂತೆ ರಾತ್ರಿ ಇಡೀ ಎಚ್ಚರ ಇರುತ್ತಾನೆ,ಅವನು ರಾತ್ರಿ ಇಡೀ ಎಚ್ಚರವಿರುತ್ತಾನೆ,ಅವನು ಇಡೀ ರಾತ್ರಿ ಎಚ್ಚರವಿರುವುದಿಲ್ಲ,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares someone to a vigilant owl, emphasizing their alertness throughout the entire night. Option 0 reflects this meaning by stating that the person remains alert throughout the entire night. Option 1, on the other hand, suggests the person is not vigilant the entire night, which does not align with the metaphor.",0,,0
ಅವನು ಕೋಪದಲ್ಲಿ ಜ್ವಾಲಾಮುಖಿಯಂತೆ ಉರಿಯುತ್ತಿದ್ದ,ಅವನು ಕೋಪದಲ್ಲಿ ಉರಿಯುತ್ತಿದ್ದ,ಅವನು ಶಾಂತಿಯಿಂದ ಇದ್ದನು,0,"{
  ""explanation"": ""The metaphor compares the person to a volcano erupting in rage, indicating intense anger. Option 0) reflects this meaning by stating that the person was burning in anger."",
  ""answer"": 0
}",0,,1
ಅವನು ಕೋಪದಲ್ಲಿ ಐಸ್ನಂತೆ ಉರಿಯುತ್ತಿದ್ದ,ಅವನು ಕೋಪದಲ್ಲಿ ಉರಿಯುತ್ತಿದ್ದ,ಅವನು ಶಾಂತಿಯಿಂದ ಇದ್ದನು,1,"{
  ""explanation"": ""The metaphor compares the person to ice melting in anger, implying that the person was burning with anger."",
  ""answer"": 0
}",0,,0
ಅವಳು ಪಕ್ಷಿಯಂತೆ ಬಹು ಎತ್ತರ ಹಾರುತ್ತಾಳೆ,ಅವಳು ಎತ್ತರ ಹಾರುತ್ತಾಳೆ,ಅವಳು ಎತ್ತರ ಹಾರುವುದಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor compares her to a bird flying high, indicating that she aims high or achieves great heights."",
  ""answer"": 0
}",0,,1
ಅವಳು ಪ್ರಾಣಿಯಂತೆ ಬಹು ಎತ್ತರ ಹಾರುತ್ತಾಳೆ,ಅವಳು ಎತ್ತರ ಹಾರುತ್ತಾಳೆ,ಅವಳು ಎತ್ತರ ಹಾರುವುದಿಲ್ಲ,1,"{
  ""Explanation"": ""Comparing her to an animal jumping high signifies that she achieves great heights or success."",
  ""Answer"": 0
}",0,,0
ಈ ಪ್ರಾಣಿಯು ಸಿಂಹದಂತೆ ಗರ್ಜಿಸುತ್ತದೆ,: ಆ ಪ್ರಾಣಿಯ ಘರ್ಜಿಸುತ್ತದೆ,ಆ ಪ್ರಾಣಿ ಘರ್ಜಿಸುವುದಿಲ್ಲ,0,"{
  ""Explanation"": ""In this metaphor, the animal roaring like a lion implies that it is making a very loud and intimidating sound, similar to how a lion roars. The closest meaning would be option 0, 'ಆ ಪ್ರಾಣಿಯ ಘರ್ಜಿಸುತ್ತದೆ' which indicates that the animal is indeed roaring loudly like a lion."",
  ""Answer"": 0
}",0,,1
ಈ ಪ್ರಾಣಿಯು ನಾಯಿ ಅಂತೆ ಗರ್ಜಿಸುತ್ತದೆ,: ಆ ಪ್ರಾಣಿಯ ಘರ್ಜಿಸುತ್ತದೆ,ಆ ಪ್ರಾಣಿ ಘರ್ಜಿಸುವುದಿಲ್ಲ,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the sound of the animal to that of a dog, emphasizing the loudness and intensity of the noise. Option 0) reflects this comparison closely by stating that the animal roars like a dog, capturing the essence of the metaphor. Option 1) does not align with the metaphor as it states that the animal does not growl, which is not in line with the comparison being made in the metaphor.",0,,0
ದೋಸೆಯು ಇಡ್ಲಿಯಷ್ಟೇ ಪ್ರಸಿದ್ಧ ಉಪಹಾರವಾಗಿದೆ,ದೋಸೆ ಪ್ರಸಿದ್ಧ ಉಪಹಾರ,ದೋಸೆ ಪ್ರಸಿದ್ಧ ಉಪಹಾರವಲ್ಲ,0,"{
  ""explanation"": ""Comparing dosa to idli to convey that dosa is equally famous as idli."",
  ""answer"": 0
}",0,,1
ದೋಸೆಯು ಸ್ಯಾಂಡ್ವಿಚ್ನಷ್ಟೇ ಪ್ರಸಿದ್ಧ ಉಪಹಾರವಾಗಿದೆ,ದೋಸೆ ಪ್ರಸಿದ್ಧ ಉಪಹಾರ,ದೋಸೆ ಪ್ರಸಿದ್ಧ ಉಪಹಾರವಲ್ಲ,1,"{
  ""explanation"": ""The metaphor is comparing dosa to a popular snack, indicating that dosa is also a well-known dish."",
  ""answer"": 0
}",0,,0
ಈ ಪ್ರದೇಶವು ಡ್ಯಾಮ್ ನಂತೆ ಜಾಸ್ತಿ ನೀರನ್ನು ಹಿಡಿಯಬಲ್ಲದು,ಆ ಪ್ರದೇಶ ಹೆಚ್ಚು ನೀರು ಹಿಡಿಯಬಲ್ಲದು,"ಆ ಪ್ರದೇಶ ಹೆಚ್ಚು ನೀರು ಹಿಡಿಯಲಾರದು,",0,"{
  ""explanation"": ""Diamonds are known for their ability to repel water, not absorb it."",
  ""answer"": 1
}",1,,0
ಈ ಪ್ರದೇಶವು ಟ್ಯಾಂಕ್ ನಂತೆ ಜಾಸ್ತಿ ನೀರನ್ನು ಹಿಡಿಯಬಲ್ಲದು,ಆ ಪ್ರದೇಶ ಹೆಚ್ಚು ನೀರು ಹಿಡಿಯಬಲ್ಲದು,"ಆ ಪ್ರದೇಶ ಹೆಚ್ಚು ನೀರು ಹಿಡಿಯಲಾರದು,",1,"{
  ""answer"": 0
}

Explanation: In this metaphor, the comparison is made between the area and a tank, indicating that the area can hold more water like a tank. Therefore, the meaning closest to the metaphor is option 0) ಆ ಪ್ರದೇಶ ಹೆಚ್ಚು ನೀರು ಹಿಡಿಯಬಲ್ಲದು (that area can hold more water).",0,,0
ಜೀವಿಗಳು ಸಮುದ್ರದಲ್ಲಿ ಹೆಚ್ಚು ವಾಸಿಸುತ್ತವೆ.,ಸಮುದ್ರದಲ್ಲಿ ಹೆಚ್ಚು ಜೀವಿಗಳು ವಾಸಿಸುತ್ತವೆ,ಸಮುದ್ರದಲ್ಲಿ ಕಡಿಮೆ ಜೀವಿಗಳು ವಾಸಿಸುತ್ತವೆ,0,"{
""error"": ""Please provide the answer explanation first""
}",1,NG,0
ಜೀವಿಗಳು ಬಾವಿಯಲ್ಲಿ ಹೆಚ್ಚು ವಾಸಿಸುತ್ತವೆ.,ಸಮುದ್ರದಲ್ಲಿ ಹೆಚ್ಚು ಜೀವಿಗಳು ವಾಸಿಸುತ್ತವೆ,ಸಮುದ್ರದಲ್ಲಿ ಕಡಿಮೆ ಜೀವಿಗಳು ವಾಸಿಸುತ್ತವೆ,1,"{
""Explanation"": ""This metaphor is comparing living beings residing in a well to living beings residing in the ocean. The well symbolizes limited knowledge or experience, while the ocean symbolizes vast knowledge or experience. Thus, the closest meaning to the metaphor is that more living beings reside in the well (limited knowledge or experience) than in the ocean (vast knowledge or experience)."",
""Answer"": 0
}",0,,0
ಆ ನೀರು ಸಮುದ್ರದಂತೆ ಉಪ್ಪಾಗಿದೆ,ಆ ನೀರು ಉಪ್ಪಾಗಿದೆ,ಆ ನೀರು ಉಪ್ಪಾಗಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor compares the water to salt water found in the ocean, implying that the water is salty."",
  ""answer"": 0
}",0,,1
ಆ ನೀರು ನಲ್ಲಿ ನೀರಿನಂತೆ ಉಪ್ಪಾಗಿದೆ,ಆ ನೀರು ಉಪ್ಪಾಗಿದೆ,ಆ ನೀರು ಉಪ್ಪಾಗಿಲ್ಲ,1,"{
	""Explanation"": ""This metaphor implies that the situation is problematic or has become unpleasant, similar to how salty water is not suitable for drinking. It is not stating that the water itself has become salty."",
	""Answer"": 0
}",0,,0
ಆ ಹುಡುಗನು ಕೋತಿಯಂತೆ ಹಾರುತ್ತಾನೆ,ಆ ಹುಡುಗ ಹಾರುತ್ತಾನೆ,ಆ ಹುಡುಗ ಹಾರುವುದಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor compares the boy to a cat, implying that he moves swiftly and stealthily like a cat. Therefore, the closest meaning is option 0) ಆ ಹುಡುಗ ಹಾರುತ್ತಾನೆ"",
  ""answer"": 0
}",0,,1
ಆ ಹುಡುಗನು ಆನೆಯಂತೆ ಹಾರುತ್ತಾನೆ,ಆ ಹುಡುಗ ಹಾರುತ್ತಾನೆ,ಆ ಹುಡುಗ ಹಾರುವುದಿಲ್ಲ,1,"{
  ""explanation"": ""The metaphor is comparing the boy to an elephant, emphasizing the way he moves or behaves"",
  ""answer"": 0
}",0,,0
ಗಾತ್ರದಲ್ಲಿ ಆನೆಯಷ್ಟು ದೊಡ್ಡದಾಗಿದೆ,ಗಾತ್ರದಲ್ಲಿ ದೊಡ್ಡದಾಗಿದೆ,ಗಾತ್ರದಲ್ಲಿ ಸಣ್ಣದು,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""ಗಾತ್ರದಲ್ಲಿ ಆನೆಯಷ್ಟು ದೊಡ್ಡದಾಗಿದೆ"" translates to ""it is as big as an elephant in size"". Option 0) ""ಗಾತ್ರದಲ್ಲಿ ದೊಡ್ಡದಾಗಿದೆ"" means ""it is big in size"" which is the closest meaning to the",0,,1
ಗಾತ್ರದಲ್ಲಿ ಕೋತಿಯಷ್ಟು ದೊಡ್ಡದಾಗಿದೆ,ಗಾತ್ರದಲ್ಲಿ ದೊಡ್ಡದಾಗಿದೆ,ಗಾತ್ರದಲ್ಲಿ ಸಣ್ಣದು,1,"{
  ""Explanation"": ""The metaphor is comparing the size of something to that of a cat, implying that it is not very big."",
  ""Answer"": 1
}",1,,1
ಅವನು ಕಂಪ್ಯೂಟರ್ನಂತೆ ತುಂಬಾ ವೇಗ,ಅವನು ತುಂಬಾ ವೇಗ,ಅವನು ನಿಧಾನ,0,"{
  ""explanation"": ""The metaphor is comparing the person to a fast computer, implying that they are very quick."",
  ""answer"": 0
}",0,,1
ಅವನು ಕೈಲೆಕ್ಕದಂತೆ ತುಂಬಾ ವೇಗ,ಅವನು ತುಂಬಾ ವೇಗ,ಅವನು ನಿಧಾನ,1,"{
  ""answer"": 0
} 

Explanation: This metaphor is comparing someone to filling up a container quickly, implying that the person is very fast in their actions. Therefore, the closest meaning would be ""ಅವನು ತುಂಬಾ ವೇಗ"" which means ""he is very fast"".",0,,0
ಆ ಜಾಗವು ಫ್ಲೈ ಓವರ್ ನಂತೆ ಎತ್ತರವಾಗಿತ್ತು,ಆ ಜಾಗ ಎತ್ತರದಲ್ಲಿದೆ,ಆ ಜಾಗ ಎತ್ತರದಲ್ಲಿಲ್ಲ,0,"{
  ""explanation"": ""The metaphor is comparing the place to being high like a flying over. Option 0 is the correct interpretation as it conveys that the place is at a high altitude."",
  ""answer"": 0
}",0,,1
ಆ ಜಾಗವು ಸುರಂಗದಂತೆ ಎತ್ತರವಾಗಿತ್ತು,ಆ ಜಾಗ ಎತ್ತರದಲ್ಲಿದೆ,ಆ ಜಾಗ ಎತ್ತರದಲ್ಲಿಲ್ಲ,1,"{
  ""explanation"": ""The metaphor compares the place to a tunnel, suggesting that it was high or elevated."",
  ""answer"": 0
}",0,,0
ಈ ತಿನಿಸು ಡೊನಟ್ ನಂತೆ ಗಟ್ಟಿಯಾಗಿತ್ತು,ಈ ತಿನಿಸು ಗಟ್ಟಿಯಾಗಿದೆ,ಈ ತಿನ್ನಿಸು ಗಟ್ಟಿ ಇಲ್ಲ,0,"{
  ""explanation"": ""The metaphor is comparing the hardness of the stone to the hardness of the food. So, the closest meaning to the metaphor is option 0) ಈ ತಿನಿಸು ಗಟ್ಟಿಯಾಗಿದೆ"",
  ""answer"": 0
}",0,,1
ಈ ತಿನಿಸು ಕೇಕ್ನಂತೆ ಗಟ್ಟಿಯಾಗಿತ್ತು,ಈ ತಿನಿಸು ಗಟ್ಟಿಯಾಗಿದೆ,ಈ ತಿನ್ನಿಸು ಗಟ್ಟಿ ಇಲ್ಲ,1,"{
  ""explanation"": ""The metaphor is comparing the hardness of the cake, so the correct meaning is 'ಈ ತಿನಿಸು ಗಟ್ಟಿಯಾಗಿದೆ'."",
  ""answer"": 0
}",0,,0
ಅದು ಸೋಪ್ ನಂತೆ ನಯವಾಗಿತ್ತು,ಸೋಪ್ ನಷ್ಟು ನಯವಾಗಿತ್ತು,ಸೋಪ್ ನಷ್ಟು ನಯವಾಗಿಲ್ಲ,0,"{
  ""explanation"": ""The comparison is being made to soap, implying that it was gentle."",
  ""answer"": 1
}",1,,0
ಅದು ಸೀಗೆಕಾಯಿಯಂತೆ ನಯವಾಗಿತ್ತು,ಸೋಪ್ ನಷ್ಟು ನಯವಾಗಿತ್ತು,ಸೋಪ್ ನಷ್ಟು ನಯವಾಗಿಲ್ಲ,1,"{
  ""explanation"": ""The metaphor compares the situation to a ripe banana, which is soft and easy to peel. Option 1 conveys this meaning as it means it was not too soft, therefore implying that it was ripe and easy to deal with."",
  ""answer"": 1
}",1,,1
ಆತನನ್ನು ಕಂಡಾಗ ಸೈನಿಕನನ್ನು ನೋಡಿದಷ್ಟು ಹೆಮ್ಮೆಯಾಗುತಿತ್ತು,ಆತನನ್ನು ನೋಡಿದಾಗ ಹೆಮ್ಮೆಯಾಗುತ್ತದೆ,ಆತನನ್ನು ನೋಡಿದಾಗ ಹೆಮ್ಮೆ ಆಗುವುದಿಲ್ಲ,0,"{
  ""answer"": 0
}

In this metaphor, ""ಆತನನ್ನು ಕಂಡಾಗ"" is comparing seeing someone to seeing a soldier. The feeling of pride (ಹೆಮ್ಮೆ) when seeing a soldier is being compared to the feeling of pride when seeing this person. Therefore, the option ""ಆತನನ್ನು ನೋಡಿದಾಗ ಹೆಮ್ಮೆಯಾಗುತ್ತದೆ"" is the most",0,,1
ಆತನನ್ನು ಕಂಡಾಗ ಉಗ್ರಗಾಮಿಯನ್ನುನೋಡಿದಷ್ಟು ಹೆಮ್ಮೆಯಾಗುತಿತ್ತು,ಆತನನ್ನು ನೋಡಿದಾಗ ಹೆಮ್ಮೆಯಾಗುತ್ತದೆ,ಆತನನ್ನು ನೋಡಿದಾಗ ಹೆಮ್ಮೆ ಆಗುವುದಿಲ್ಲ,1,"{
  ""Explanation"": ""The metaphor is comparing the feeling of pride upon seeing someone to the fierceness of a warrior. The correct option is one that retains the comparison made in the metaphor."",
  ""Answer"": 0
}",0,,0
ಆ ವಸ್ತುವು ಗಾಜಿನಂತೆ ಸೂಕ್ಷ್ಮವಾಗಿತ್ತು,ಆ ವಸ್ತು ತುಂಬಾ ಸೂಕ್ಷ್ಮ,ಆ ವಸ್ತು ತುಂಬಾ ಗಟ್ಟಿ,0,"{
  ""answer"": 0
}

Explanation: The metaphor compares the object to glass, emphasizing its delicate and subtle nature. Option 0) ""ಆ ವಸ್ತು ತುಂಬಾ ಸೂಕ್ಷ್ಮ"" best captures this idea by conveying that the object is very delicate.",0,,1
ಆ ವಸ್ತುವು ತಾಮ್ರದಂತೆ ಸೂಕ್ಷ್ಮವಾಗಿತ್ತು,ಆ ವಸ್ತು ತುಂಬಾ ಸೂಕ್ಷ್ಮ,ಆ ವಸ್ತು ತುಂಬಾ ಗಟ್ಟಿ,1,"{
  ""explanation"": ""The comparison is between the object and copper, suggesting that the object was delicate and intricate like copper."",
  ""answer"": 0
}",0,,0
ಆ ಖಾದ್ಯವು ಮನೆಯಲ್ಲಿ ಮಾಡಿರುವ ತಿಂಡಿಯಂತೆ ಶುಚಿಯಾಗಿತ್ತು,ಖಾದ್ಯವು ಶುಚಿಯಾಗಿತ್ತು,ಖಾದ್ಯವು ಶುಚಿಯಾಗಿಲ್ಲ,0,"{
  ""answer"": 0
}

Explanation: The metaphor compares the cleanliness of the food to the cleanliness of a meal made at home. Therefore, the closest meaning to the metaphor is that the food was clean like a meal made at home, so option 0) ಖಾದ್ಯವು ಶುಚಿಯಾಗಿತ್ತು is the correct answer.",0,,1
ಆ ಖಾದ್ಯವು ರಸ್ತೆ ಬದಿಯ ತಿಂಡಿಯಂತೆ ಶುಚಿಯಾಗಿತ್ತು,ಖಾದ್ಯವು ಶುಚಿಯಾಗಿತ್ತು,ಖಾದ್ಯವು ಶುಚಿಯಾಗಿಲ್ಲ,1,"{
  ""explanation"": ""The metaphor compares the cleanliness of the food to the cleanliness of street food, implying it was clean."",
  ""answer"": 0
}",0,,0
ಆ ಅಡುಗೆಯು ಸೇಬಿನಂತೆ ಆರೋಗ್ಯಕರವಾಗಿತ್ತು,ಅಡುಗೆ ಆರೋಗ್ಯಕರವಾಗಿತ್ತು,ಅಡುಗೆಯ ಅನಾರೋಗ್ಯಕರವಾಗಿತ್ತು,0,"{
  ""explanation"": ""The comparison is between the basket being healthy like an apple and not unhealthy like an apple. Therefore, the meaning in option 0 is closest to the metaphor."",
  ""answer"": 0
}",0,,1
