Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
"Yen lara, awake dewe wis kaya inti bumi","Yen lara, awake dewe wis kaya panas banget","Yen lara, awake dewe wis kaya adem banget",0,"{
  ""answer"": 0
} 

Explanation: ""Yen lara, awake dewe wis kaya inti bumi"" can be interpreted as ""If it's like the core of the earth, then it's really hot"" which is closer in meaning to option 0) Yen lara, awake dewe wis kaya panas banget (If it's like the core of the earth, then it's really hot).""",0,,1
"Yen lara, awake dewe wis kaya kutub","Yen lara, awake dewe wis kaya panas banget","Yen lara, awake dewe wis kaya adem banget",1,"{
  ""question"": ""Yen lara, awake dewe wis kaya kutub"",
  ""options"": {
    ""0"": ""Yen lara, awake dewe wis kaya panas banget"",
    ""1"": ""Yen lara, awake dewe wis kaya adem banget""
  },
  ""answer"": 1
} 

Explanation: The metaphor is comparing the feeling of being cooled by dew to the feeling of being cooled by ice. Option 1, ""Yen lara, awake dewe wis kaya adem banget"", is closer in meaning as it refers to feeling very cool and refreshed, similar to being cooled by dew.",1,,1
Wajahe mbak e iku kaya srengenge,Wajahe mbak e iku cerah,Wajahe mbak e iku murung,0,"{
	""answer"": 1
}

Explanation: The metaphor compares the person's face to a cloudy sky, indicating sadness or gloominess. Therefore, the closest meaning would be ""Wajahe mbak e iku murung"", which translates to ""Her face is gloomy.""",1,,0
Wajahe mbak e iku kaya mendung,Wajahe mbak e iku cerah,Wajahe mbak e iku murung,1,"{
  ""Explanation"": ""The phrase 'kaya mendung' suggests that someone looks like cloudy weather, which usually means gloomy or sad. Therefore, the closest meaning would be 'murung'."",
  ""Answer"": 1
}",1,,1
Kulite cah kuwi kaya salju,Kulite cah kuwi putih,Kulite cah kuwi ireng,0,"{
  ""answer"": 0
}  

Explanation: In this metaphor, the comparison is between the color of sugar (""kulite cah kuwi kaya salju"") and snow, suggesting that the intended meaning is ""white"" like snow. Option 0) ""Kulite cah kuwi putih"" means white sugar, which is the closest interpretation to the metaphor.",0,,1
Kulite cah kuwi kaya areng,Kulite cah kuwi putih,Kulite cah kuwi ireng,1,"{
  ""question1"": 1
} 

Explanation: In the metaphor, ""Kulite cah kuwi kaya areng,"" the word ""areng"" generally refers to the color black in Javanese language. Therefore, the option ""Kulite cah kuwi ireng"" is closest in meaning as it signifies blackness.",1,,1
Lapangan iku bentukane kaya segara,Lapangan iku bentukane kaya ombo banget,Lapangan iku bentukane kaya sempit,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, lapangan (field) is being compared to the shape of the sea. The sea is vast and expansive, so the meaning closest to this metaphor would be option 0) Lapangan iku bentukane kaya ombo banget (field is shaped like a vast expanse).",0,,1
Lapangan iku bentukane kaya kolam,Lapangan iku bentukane kaya ombo banget,Lapangan iku bentukane kaya sempit,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares the shape of the field to a pool, which implies that the field is large and wide like a pool. Option 0) captures this idea by describing the field as very broad and spacious. Option 1) contradicts the metaphor by suggesting that the field is narrow, which does not align with the comparison to a pool.",0,,0
Mlayune wis kaya kancil,Mlayune wis kaya cepet banget,Mlayune wis kaya alon banget,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Mlayune wis kaya kancil"" compares the speed of something to a mouse deer (kancil) known for its agility and quick movements. Therefore, the meaning closest to the metaphor is ""Mlayune wis kaya cepet banget"" which translates to ""It moves very fast"".",0,,1
Mlayune wis kaya kura,Mlayune wis kaya cepet banget,Mlayune wis kaya alon banget,1,"{
  ""answer"": 1
} 

In this metaphor, ""Mlayune wis kaya kura"" can be interpreted as ""Mlayune has become very slow"", which is similar in meaning to option 1) Mlayune wis kaya alon banget (slow).",1,,1
Saben lebaran omah iki kaya pasar,Saben lebaran omah iki rame banget,Saben lebaran omah iki sepi banget,0,"{
  ""answer"": 0
} 
The metaphor ""Saben lebaran omah iki kaya pasar"" compares the house during the festive season to a bustling market. This implies that the house is very crowded and lively, similar to how a market would be during peak hours. Therefore, the closer meaning would be option 0) Saben lebaran omah iki rame banget (Saben lebaran omah iki very crowded).",0,,1
Saben lebaran omah iki kaya kuburan,Saben lebaran omah iki rame banget,Saben lebaran omah iki sepi banget,1,"{
  ""answer"": 1
} 

The metaphor compares the house during Eid to a grave, indicating that the house feels empty and quiet. Option 1) Saben lebaran omah iki sepi banget is the closest meaning to the metaphor.",1,,1
Bangunan iki rasane kaya wit ringin,Bangunan iki rasane kaya pohon beringin,Bangunan iki rasane kaya pohon ketela,0,"{
  ""explanation"": ""In the metaphor, the building is being compared to the strength and stability of ice. The option 'Bangunan iki rasane kaya pohon beringin' is closer in meaning as it compares the building to a sturdy banyan tree, representing strength and stability."",
  ""answer"": 0
}",0,,1
Bangunan iki rasane kaya wit tela,Bangunan iki rasane kaya pohon beringin,Bangunan iki rasane kaya pohon ketela,1,"{
  ""answer"": 1
} 

Explanation: Tela is a type of tree that is known for its tall and strong structure, similar to a building. Therefore, the meaning ""Bangunan iki rasane kaya pohon ketela"" is closer to the metaphor.",1,,1
Simbah suarane kaya udan,Simbah suarane merdu kaya udah,Simbah suarane gembredek kaya gluduk,0,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor compares the voice of Simbah to rain, implying that it is melodious and soothing, similar to the sound of rain. Option 0) 'Simbah suarane merdu kaya udah' aligns with this interpretation, as 'merdu' means melodious.""
}",0,,1
Simbah suarane kaya gluduk,Simbah suarane merdu kaya udah,Simbah suarane gembredek kaya gluduk,1,"{
  ""question"": ""Simbah suarane kaya gluduk"",
  ""option0"": ""Simbah suarane merdu kaya udah"",
  ""option1"": ""Simbah suarane gembredek kaya gluduk"",
  ""explanation"": ""In this metaphor, the comparison is between the sound of a thump (gluduk) and the sound of a melodic voice. The more suitable meaning would be 'Simbah suarane merdu kaya udah' which means 'Grandma's voice is beautiful like a melody' as opposed to 'Simbah suarane gembredek kaya gluduk' which means 'Grandma's voice is rough like a",0,,0
Cah iku yen dikandhani kaya watu,"Cah iku yen dikandhani angel banget, keras kepala",Cah iku yen dikandhani manut,0,"{
  ""explanation"": ""The metaphor is comparing someone to a coconut, which is hard on the outside but has a softer side inside. Therefore, the meaning closest to the metaphor is 'angel banget, keras kepala' which means appearing tough on the outside but having a kind heart."",
  ""answer"": 0
}",0,,1
Cah iku yen dikandhani kaya banyu,"Cah iku yen dikandhani angel banget, keras kepala",Cah iku yen dikandhani manut,1,"{
  ""answer"": 0
}  

In this metaphor, ""Cah iku yen dikandhani kaya banyu,"" the comparison is made between the person being talked about and water. The most fitting meaning for this metaphor is ""Cah iku yen dikandhani angel banget,"" which suggests that the person is gentle and easygoing, similar to the nature of water. The option ""keras kepala"" does not align with the comparison of the person to water.",0,,0
"Panganan iki rasane kaya bintang lima, nanging regane bintang lima","Panganan iki rasane kaya bintang lima, tapi regane larange banget","Panganan iki rasane kaya bintang lima, tapi regane murah banget",0,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing the taste or quality of the food to a five-star rating, while the price remains inexpensive. This implies that despite the high quality or taste of the food, it is still affordable. Option 1) reflects this meaning more accurately, as it mentions that the price is cheap.",1,,0
"Panganan iki rasane kaya bintang lima, nanging regane kaki lima","Panganan iki rasane kaya bintang lima, tapi regane larange banget","Panganan iki rasane kaya bintang lima, tapi regane murah banget",1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing the taste of the food to a five-star rating, but the price is very cheap. Option 0) ""Panganan iki rasane kaya bintang lima, tapi regane larange banget"" captures this meaning as it emphasizes that the price is very low despite the food tasting like a five-star dish.",0,,0
"Nardi iki piye carane sikatan, untune wis kaya emas 24 karat","Nardi iki piye carane sikatan, untune wis kaya kuning banget","Nardi iki piye carane sikatan, untune wis kaya putih banget",0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares Nardi to a bird known as a Sikatan, saying that Nardi is shining brightly like 24 karat gold. This means that Nardi is exceptionally valuable and precious. Option 1) Nardi iki piye carane sikatan, untune wis kaya putih banget, is closer to this meaning as it emphasizes the idea of something being very valuable and precious.",1,,0
"Nardi iki piye carane sikatan, untune wis kaya gamping","Nardi iki piye carane sikatan, untune wis kaya kuning banget","Nardi iki piye carane sikatan, untune wis kaya putih banget",1,"{
  ""answer"": 1
} 

In this metaphor, the comparison is between Nardi's appearance to a white egret. Since egrets are known for their pure white feathers, the option ""Nardi iki piye carane sikatan, untune wis kaya putih banget"" is closer in meaning to the metaphor.",1,,1
Pak Danu yen kena masalah berubah dadi singa,Pak Danu yen kena masalah berubah dadi beringas kaya singa,Pak Danu yen kena masalah berubah dadi kalem kaya kucing,0,"{
  ""Explanation"": ""The metaphor is comparing Pak Danu's reaction to a problem to that of a lion, which is fierce and strong."",
  ""Answer"": 0
}",0,,1
Pak Danu yen kena masalah berubah dadi kucing,Pak Danu yen kena masalah berubah dadi beringas kaya singa,Pak Danu yen kena masalah berubah dadi kalem kaya kucing,1,"{
  ""answer"": 1
}

Explanation: In this metaphor, ""Pak Danu"" is compared to a cat, implying that he is calm and composed when faced with a problem. This is similar to the behavior of a cat, which is often perceived as being peaceful and relaxed. Therefore, the option ""Pak Danu yen kena masalah berubah dadi kalem kaya kucing"" is the most fitting interpretation of the metaphor.",1,,1
Mbak e nduweni awak kaya gitar spanyol,Mbak e nduweni awak dhuwur langsing,Mbak e nduweni awak pendek lemu,0,"{
  ""explanation"": ""The metaphor is comparing the thickness of the waist to a Spanish guitar, implying that the waist is wide or thick. Option 0) represents this meaning more closely."",
  ""answer"": 0
}",0,,1
Mbak e nduweni awak kaya guci,Mbak e nduweni awak dhuwur langsing,Mbak e nduweni awak pendek lemu,1,"{
  ""explanation"": ""The metaphor compares 'Mbak' to a small and thin object, which is more similar to 'Mbak e nduweni awak pendek lemu' (Mbak is short and thin)"",
  ""answer"": 1
}",1,,1
"Wis dididik, diajari sampe sukses, bocah kuwi kaya kacang","Wis dididik, diajari sampe sukses, bocah kuwi kaya lali asal muasale","Wis dididik, diajari sampe sukses, bocah kuwi kaya iling asale",0,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""bocah kuwi kaya kacang"" is comparing the child to peanuts, which are typically small and unassuming but are valuable and nutritious. Option 0) ""bocah kuwi kaya lali asal muasale"" translates to ""the child is valuable regardless of their origins,"" which closely aligns with the metaphorical comparison to peanuts. Option 1) ""bocah kuwi kaya iling asale"" translates to ""the child is valuable despite their forgetfulness of their origins,"" which does not match the metaphorical comparison. Therefore, the correct option is 0.",0,,1
"Wis dididik, diajari sampe sukses, bocah kuwi kaya penyu","Wis dididik, diajari sampe sukses, bocah kuwi kaya lali asal muasale","Wis dididik, diajari sampe sukses, bocah kuwi kaya iling asale",1,"{
  ""answer"": 1
} 

In this metaphor, the child is compared to a turtle, symbolizing someone who has been nurtured, taught until successful. The closest meaning to ""kaya penyu"" in this context would be ""kaya iling asale"" which means a child who has been taught well and guided to success. ""Kaya lali asal muasale"" would not be the appropriate choice as it does not convey the message of being nurtured and taught until successful.",1,,1
Ibu yen nesu kaya Gunung Merapi,Ibu yen nesu kaya arep mbledos,Ibu yen nesu kaya kalem,0,"{
  ""question"": ""Ibu yen nesu kaya Gunung Merapi"",
  ""option_selected"": 0,
  ""explanation"": ""The metaphor is comparing a mother to the active volcano Gunung Merapi. Gunung Merapi is known for its active and dangerous nature, so the closest meaning would be option 0) Ibu yen nesu kaya arep mbledos, which implies that the mother mentioned is also powerful and potentially destructive."",
  ""output"": {
    ""option"": 0
  }
}",0,,1
Ibu yen nesu kaya segara,Ibu yen nesu kaya arep mbledos,Ibu yen nesu kaya kalem,1,"{
  ""question"": ""Ibu yen nesu kaya segara"",
  ""options"": {
    ""0"": ""Ibu yen nesu kaya arep mbledos"",
    ""1"": ""Ibu yen nesu kaya kalem""
  },
  ""answer"": 1
}

Explanation: The metaphor ""Ibu yen nesu kaya segara"" implies a calm and peaceful demeanor, which is closer in meaning to ""Ibu yen nesu kaya kalem."" ""Ibu yen nesu kaya arep mbledos"" implies a turbulent or agitated state, which does not match the metaphor.",1,,1
Mobil iku ghoib,"Mobil iku langka banget, gaono wujude",Mobil iku gampang banget ditemu,0,"{
  ""answer"": 0
} 
Explanation: The metaphor is comparing the car to something mysterious or elusive, not something easy to find. So, the closest meaning would be option 0) Mobil iku langka banget, gaono wujude.",0,,1
Mobil iku pasaran,"Mobil iku langka banget, gaono wujude",Mobil iku gampang banget ditemu,1,"{
  ""answer"": 0
} 

The metaphor ""Mobil iku pasaran"" usually means that cars are very common and easy to find, similar to how a market is always bustling and filled with goods. Option 0) ""Mobil iku langka banget, gaono wujude"" is the closest in meaning as it implies that cars are very rare and hard to come by, contrasting the original metaphor.",0,,0
Deni yen wis nari kaya godhong ceblok,Deni yen wis nari luwes banget kaya godhong ceblok,Deni yen wis nari kaku banget kaya robot,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Deni yen wis nari kaya godhong ceblok"" compares Deni's actions to the full growth of a felled leaf (godhong ceblok), indicating that Deni has progressed well. Option 0) ""Deni yen wis nari luwes banget kaya godhong ceblok"" closely represents this meaning by emphasizing that Deni has progressed smoothly and successfully. Option 1) ""Deni yen wis nari kaku banget kaya robot"" would instead suggest that Deni's progress is rigid and robotic, not matching the metaphor.",0,,1
Deni yen wis nari kaya robot,Deni yen wis nari luwes banget kaya godhong ceblok,Deni yen wis nari kaku banget kaya robot,1,"{
  ""question"": ""Deni yen wis nari kaya robot"",
  ""option_selected"": 1,
  ""explanation"": ""This metaphor suggests that Deni is behaving very stiff and rigid, similar to how a robot would act. Choosing option 1) Deni yen wis nari kaku banget kaya robot reflects the stiffness and lack of flexibility being compared to a robot, making it the closest meaning to the metaphor."",
  ""output"": 1
}",1,,1
Kowe apa wis mangan? Kok polahmu kaya banteng nesu,Kowe apa wis mangan? Kok polahmu kaya beringas,Kowe apa wis mangan? Kok polahmu kaya lemes banget,0,"{
  ""explantion"": ""The metaphor is comparing the person's behavior to that of a wild and aggressive bull, indicating that they are being too rough or assertive."",
  ""answer"": 0
}",0,,1
Kowe apa wis mangan? Kok polahmu kaya kucing luwe,Kowe apa wis mangan? Kok polahmu kaya beringas,Kowe apa wis mangan? Kok polahmu kaya lemes banget,1,"{
	""answer"": 0
} 

Explanation: The metaphor comparing someone's actions to a cat refers to being sneaky, cunning, and sly. Option 0, ""Kowe apa wis mangan? Kok polahmu kaya beringas"", translates to ""Have you eaten? Why are you acting so wild?"" which aligns more closely with the metaphor. Option 1, ""Kowe apa wis mangan? Kok polahmu kaya lemes banget"", translates to ""Have you eaten? Why are you acting so weak?"" which does not match the metaphor.",0,,0
Wong yen wis gedhe iku ojo kaya katak ning njero tempurung,Wong yen wis gedhe iku aja meneng wae,Wong yen wis gedhe iku bebas,0,"{
  ""answer"": 0
} 

This metaphor compares someone who has grown up to not be like a frog inside a coconut shell. Option 0) ""Wong yen wis gedhe iku aja meneng wae"" means ""someone who has grown up to just be in the middle,"" which is closest to the metaphor of not being like a frog trapped in a coconut shell.",0,,1
Wong yen wis gedhe iku kaya walet,Wong yen wis gedhe iku aja meneng wae,Wong yen wis gedhe iku bebas,1,"{
  ""answer"": 1
}

The metaphor in ""Wong yen wis gedhe iku kaya walet"" is comparing someone who is mature to a swift bird like a swallow. Option 1) ""Wong yen wis gedhe iku bebas"" translates to ""someone who is mature is free"", which is a closer meaning to being like a swift bird that is free to fly.",1,,1
Motor iku yen ditumpaki wis kaya jet,Motor iku yen ditumpaki cepet banget,Motor iku yen ditumpaki alon banget,0,"{
  ""answer"": 1
}

In this metaphor, ""Motor iku yen ditumpaki wis kaya jet"" compares the speed of the motor to a jet, implying that it is very fast. The option ""Motor iku yen ditumpaki alon banget"" translates to ""The motor is very fast,"" which is closest in meaning to the metaphor.",1,,0
Motor iku yen ditumpaki wis kaya dokar,Motor iku yen ditumpaki cepet banget,Motor iku yen ditumpaki alon banget,1,"{
  ""question"": ""Motor iku yen ditumpaki wis kaya dokar"",
  ""option0"": ""Motor iku yen ditumpaki cepet banget"",
  ""option1"": ""Motor iku yen ditumpaki alon banget"",
  ""explanation"": ""The metaphor comparing the motor to a horse carriage implies that the motor is moving slowly and steadily, similar to a dokar. Therefore, the closest meaning would be option 1, 'Motor iku yen ditumpaki alon banget'."",
  ""answer"": 1
}",1,,1
"Ndek sekolah, Andi iku bintang kelas","Ndek sekolah, Andi iku juara kelas","Ndek sekolah, Andi iku ranking paling ngisor",0,"{
  ""answer"": 0
}

Explanation: In this metaphor, Andi being called ""bintang kelas"" means that he is the star student of the class, showcasing excellence and standing out among his peers. Option 0) Ndek sekolah, Andi iku juara kelas (And in school, Andi is the champion of the class) is a closer meaning to being the star student rather than just ranking the lowest (option 1).",0,,1
"Ndek sekolah, Andi iku juru kunci kelas","Ndek sekolah, Andi iku juara kelas","Ndek sekolah, Andi iku ranking paling ngisor",1,"{
  ""question"": ""Ndek sekolah, Andi iku juru kunci kelas"",
  ""option0"": ""Ndek sekolah, Andi iku juara kelas"",
  ""option1"": ""Ndek sekolah, Andi iku ranking paling ngisor"",
  ""explanation"": ""The metaphor 'juru kunci kelas' implies that Andi is responsible for managing or taking care of the classroom, like a keyholder. This is more similar to the option 'Ndek sekolah, Andi iku ranking paling ngisor' which indicates that Andi holds a position of responsibility in the class."",
  ""answer"": 1
}",1,,1
Aldi lan Doni iku sahabat sing wis kaya rante,Aldi lan Doni iku sahabat sing wis kokoh banget kaya rante,Aldi lan Doni iku sahabat sing wis rapuh lan tipis kaya senar,0,"{
  ""Explanation"": ""The metaphor compares Aldi and Doni to a strong and sturdy fence, implying that they are reliable and dependable friends."",
  ""Answer"": 0
}",0,,1
Aldi lan Doni iku sahabat sing wis kaya senar,Aldi lan Doni iku sahabat sing wis kokoh banget kaya rante,Aldi lan Doni iku sahabat sing wis rapuh lan tipis kaya senar,1,"{
  ""answer"": 0
}

Explanation: The metaphor likens Aldi and Doni's friendship to a strong rope, which implies that their friendship is solid and resilient, similar to a sturdy rope. Option 0) Aldi lan Doni iku sahabat sing wis kokoh banget kaya rante (Aldi and Doni are friends who are already strong like a rope) is the closest meaning to this metaphor.",0,,0
Pengawas ujian iku nduweni mata kaya elang,Pengawas ujian iku nduweni mata awas banget kaya elang,Pengawas ujian iku nduweni mata rabun kaya lawa,0,"{
  ""Explanation"": ""The metaphor is comparing the exam proctor to an eagle, implying that they have keen eyesight and are able to observe everything closely."",
  ""Answer"": 0
}",0,,1
Pengawas ujian iku nduweni mata kaya lawa,Pengawas ujian iku nduweni mata awas banget kaya elang,Pengawas ujian iku nduweni mata rabun kaya lawa,1,"{
  ""answer"": 1
}


Explanation: The metaphor compares exam invigilators to eyes like an eagle, which symbolizes sharpness, keen observation, and alertness. Option 1 accurately captures this meaning by likening the invigilators' eyes to those of an eagle, emphasizing their sharp vision similar to a bird of prey. Therefore, option 1 is the closest meaning to the metaphor.",1,,1
Wong iku kulite kaya kulit bayi,Wong iku kulite kaya lembut kaya kulit bayi,Wong iku kulite kaya kasar kaya kulit boyo,0,"{
  ""answer"": 0
}

Explanation: The metaphor compares someone's behavior or personality to the softness of a baby's skin, implying that the person is gentle or kind. Option 0) ""Wong iku kulite kaya lembut kaya kulit bayi"" captures this meaning more accurately. Option 1) ""Wong iku kulite kaya kasar kaya kulit boyo"" suggests the opposite, that the person is rough or harsh, which is not in line with the metaphor.",0,,1
Wong iku kulite kaya kulit boyo,Wong iku kulite kaya lembut kaya kulit bayi,Wong iku kulite kaya kasar kaya kulit boyo,1,"{
  ""answer"": 0
} 

Explanation: The metaphor compares the smoothness of skin to a young baby's skin. Option 0) Wong iku kulite kaya lembut kaya kulit bayi reflects the similarity in texture between the two.",0,,0
Masa depane cah kuwi kaya siang,Masa depane cah kuwi kaya cerah banget,Masa depane cah kuwi kaya peteng,0,"{
  ""explanation"": ""The metaphor is comparing the person to a bright morning, which signifies a positive and optimistic outlook. 'Peteng' refers to the evening or dusk, which does not align with the metaphor in this context."",
  ""answer"": 0
}",0,,1
Masa depane cah kuwi kaya malam,Masa depane cah kuwi kaya cerah banget,Masa depane cah kuwi kaya peteng,1,"{
  ""answer"": 1
} 

Explanation: The metaphor compares the future to the darkness of the night, suggesting uncertainty and unknown outcomes. Therefore, the option ""Masa depane cah kuwi kaya peteng"" which means ""the future is like dusk"" is the closest in meaning.",1,,1
Sikapmu kaya srengenge,Sikapmu ramah banget kaya srengenge,Sikapmu adem banget kaya es,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Sikapmu kaya srengenge"" compares someone's attitude to ice. Ice is often associated with being calm and cool, which is closer in meaning to ""Sikapmu adem banget kaya es"" (Option 1) rather than ""Sikapmu ramah banget kaya srengenge"" (Option 0) which implies being friendly.",1,,0
Sikapmu kaya es batu,Sikapmu ramah banget kaya srengenge,Sikapmu adem banget kaya es,1,"{
  ""answer"": 1
} 

Explanation: The metaphor comparing someone's behavior to ice implies that their demeanor is cool, calm, and collected, just like ice. This is closer in meaning to option 1) ""Sikapmu adem banget kaya es"" which translates to ""Your attitude is very cool, just like ice.""",1,,1
Adike Doni perawakane kaya gajah,Adike Doni perawakane gede banget kaya gajah,Adike Doni perawakane cilik banget kaya semut,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Adike Doni's body is like an elephant."" Elephants are known for their large and strong bodies, so the meaning closer to the metaphor is option 0, which says ""Adike Doni's body is very big like an elephant."" This option captures the comparison of Adike Doni's body to the size of an elephant, emphasizing the idea of largeness and strength.",0,,1
Adike Doni perawakane kaya semut,Adike Doni perawakane gede banget kaya gajah,Adike Doni perawakane cilik banget kaya semut,1,"{
  ""explanation"": ""The metaphor is comparing Adike Doni's size to an ant, implying that he is small and insignificant."",
  ""answer"": 1
}",1,,1
"Yen didelok, Pak Guru iku sikape kaya banyu nang godhong talas","Yen didelok, Pak Guru iku sikape gampang berubah","Yen didelok, Pak Guru iku sikape teguh",0,"{
  ""question"": ""Yen didelok, Pak Guru iku sikape kaya banyu nang godhong talas"",
  ""options"": {
    ""0"": ""Yen didelok, Pak Guru iku sikape gampang berubah"",
    ""1"": ""Yen didelok, Pak Guru iku sikape teguh""
  },
  ""answer"": 1
} 

Explanation: The metaphor compares the teacher's character to water on a taro leaf, which emphasizes stability and firmness. Therefore, the option ""Yen didelok, Pak Guru iku sikape teguh"" is the closest in meaning.",1,,0
"Yen didelok, Pak Guru iku sikape kaya watu","Yen didelok, Pak Guru iku sikape gampang berubah","Yen didelok, Pak Guru iku sikape teguh",1,"{
  ""question"": ""Yen didelok, Pak Guru iku sikape kaya watu"",
  ""option_selected"": 1,
  ""explanation"": ""The metaphor compares Pak Guru to a rock, implying that he is strong and unwavering, similar to how a rock is solid and unchanging."",
  ""output"": 1
}",1,,1
Guyune kaya gula jawa,Guyune manis kaya gula,Guyune pait kaya kopi,0,"{
  ""question"": ""Guyune kaya gula jawa"",
  ""options"": {
    ""0"": ""Guyune manis kaya gula"",
    ""1"": ""Guyune pait kaya kopi""
  },
  ""answer"": 0
}

Explanation: In this metaphor, the comparison is between the sweetness of gula jawa (palm sugar) and the sweetness of Guyune. Since gula jawa is known for its sweetness, the closest meaning would be ""Guyune manis kaya gula"" (Guyune is sweet like palm sugar). This option captures the essence of the metaphor by highlighting the similarity in sweetness between Guyune and palm sugar. 

Answer: 0",0,,1
Guyune kaya kopi,Guyune manis kaya gula,Guyune pait kaya kopi,1,"{
  ""answer"": 1
} 

The metaphor here is comparing someone to coffee. The phrase ""Guyune kaya kopi"" means ""bitter like coffee"" rather than ""sweet like sugar"". Hence, option 1) Guyune pait kaya kopi is the correct choice as it captures the bitterness often associated with coffee.",1,,1
Pasangan iku yen didelok kaya banyu lan minyak,Pasangan iku yen didelok kaya ora cocok,Pasangan iku yen didelok kaya cocok banget,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor comparing a couple to water and oil suggests that the couple is not compatible and does not mix well. Therefore, option 1) Pasangan iku yen didelok kaya cocok banget ('The couple is like water and oil') is the closest in meaning to the metaphor.""
}",1,,0
Pasangan iku yen didelok kaya alas lan udan,Pasangan iku yen didelok kaya ora cocok,Pasangan iku yen didelok kaya cocok banget,1,"{
  ""answer"": 1
}  

The metaphor ""Pasangan iku yen didelok kaya alas lan udan"" compares a couple to the sky and rain, which typically go well together and complement each other. Therefore, the meaning that is closest to the metaphor would be ""Pasangan iku yen didelok kaya cocok banget"" which means the couple is a perfect match.",1,,1
Rambute kaya kain sutra,Rambute alus lan lurus kaya kain sutra,Rambute bergelombang keriting kaya kain wol,0,"{
  ""answer"": 0
}

Explanation: In this metaphor, ""Rambute kaya kain sutra"" can be interpreted as hair that is smooth and straight like silk, which would be more similar to the option ""Rambute alus lan lurus kaya kain sutra"" (smooth and straight hair like silk). The other option suggests hair that is wavy and curly like wool, which is not the intended meaning of the metaphor.",0,,1
Rambute kaya kain wol,Rambute alus lan lurus kaya kain sutra,Rambute bergelombang keriting kaya kain wol,1,"{
  ""answer"": 1
}

The metaphor ""Rambute kaya kain wol"" compares hair to wool. Wool is known for its texture that is thick and curls naturally, similar to hair that is curly or wavy. Therefore, option 1) ""Rambute bergelombang keriting kaya kain wol"" is the closest meaning to the metaphor.",1,,1
Urip iki kaya mampir ngombe,Urip iki senajan sedilut,Urip iki senajan suwe,0,"{
  ""answer"": 0
}",0,,1
Urip iki kaya mlaku adoh,Urip iki senajan sedilut,Urip iki senajan suwe,1,"{
  ""answer"": 1
}

Explanation: The metaphor ""Urip iki kaya mlaku adoh"" compares life to walking on thorns. Option 1) ""Urip iki senajan suwe"" means that life is full of hardships or challenges, similar to walking on thorns. Option 0) ""Urip iki senajan sedilut"" does not convey the same idea of difficulties or obstacles in life. Therefore, the closest meaning is option 1.",1,,1
Bocah kuwi nemu omah umpama tumbu oleh tutup,Bocah kuwi nemu omah cocok,Bocah kuwi nemu omah ora cocok,0,"{
  ""Explanation"": ""The metaphor compares finding a house to fitting a hat, implying that the house and the child are a good match or suitable for each other."",
  ""Answer"": 0
}",0,,1
Bocah kuwi nemu omah umpama kuthuk marani sunduk,Bocah kuwi nemu omah cocok,Bocah kuwi nemu omah ora cocok,1,"{
  ""explanation"": ""The metaphor compares finding a suitable house to finding a well-fitting shoe, implying that the house is a good match or suitable."",
  ""answer"": 0
}",0,,0
Rasa ombenan alkohol kuwi umpama pait madu,Rasa ombenan alkohol kuwi legi banget,Rasa ombenan alkohol kuwi pait banget,0,"{
  ""Explanation"": ""The metaphor is comparing the taste of alcohol to the bitterness of honey, implying that the taste of alcohol is very bitter."",
  ""Answer"": 1
}",1,,0
Rasa ombenan alkohol kuwi umpama legi racun,Rasa ombenan alkohol kuwi legi banget,Rasa ombenan alkohol kuwi pait banget,1,"{
	""explanation"": ""Alcohol is often associated with bitterness and toxicity, similar to poison. Therefore, the closer meaning would be 'Rasa ombenan alkohol kuwi pait banget.'"",
	""answer"": 1
}",1,,1
Bocah kembar iku raine kaya bhumi karo langit,Bocah kembar iku raine bedho,Bocah kembar iku raine padha,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor is comparing the twins to the earth and the sky, which suggests that they are similar or equal in importance. Therefore, the closest meaning would be 'Bocah kembar iku raine padha' which means the twins are equal.""
}",1,,0
Bocah kembar iku raine kaya pring diparuh,Bocah kembar iku raine bedho,Bocah kembar iku raine padha,1,"{
  ""question"": ""Bocah kembar iku raine kaya pring diparuh"",
  ""options"": [
    {
      ""option1"": ""Bocah kembar iku raine bedho"",
      ""option2"": ""Bocah kembar iku raine padha""
    }
  ],
  ""answer"": 1
} 

Explanation: In Javanese culture, ""kaya pring diparuh"" is a common metaphor used to describe similarities. It means ""similar like a single feather"" which implies being exactly the same. Therefore, the closest meaning to the metaphor would be ""Bocah kembar iku raine padha"" which translates to ""The twin",1,,1
