Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Arákunrìn náà ra ọkọ̀ tuntun,Arákùnrin ná́à ti kú,Arákùnrin ná́à wá ọ̀nà àbáyọ,0,"{
  ""answer"": 1
} 

Explanation: ""Arákunrìn náà ra ọkọ̀ tuntun"" translates to ""The spider has woven a new web."" This is a metaphor for starting something new or beginning a new project. Option 1) ""Arákùnrin ná́à wá ọ̀nà àbáyọ"" means ""The spider has found a new home,"" which does not align with the metaphor as closely as option 1.",1,,0
Ẹ̀gbọ́n Símisọ́lá rí bí i Àdìgún tí kò yọ kúrò nílẹ̀,Ẹ̀gbọ́n Símisọ́lá ò ga,Ẹ̀gbọ́n Símisọ́lá sùn lọ,1,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing Ẹ̀gbọ́n Símisọ́lá to a snake that does not bite at home. This implies that Ẹ̀gbọ́n Símisọ́lá may appear harmless or unassuming, but could potentially be dangerous or unpredictable when outside of their home environment. Option 1, ""Ẹ̀gbọ́n Símisọ́lá sùn lọ"" (Ẹ̀gbọ́n Símisọ́lá is sleeping), is closest in meaning as it suggests that Ẹ̀gbọ́n Símisọ́lá may seem innocent or inactive",1,,1
Ẹ̀gbọ́n Símisọ́lá ti fẹ́ àbúrò Àdìgún tó rẹwà,Ẹ̀gbọ́n Símisọ́lá ò ga,Ẹ̀gbọ́n Símisọ́lá sùn lọ,0,"{
  ""answer"": 0
} 

This metaphor is comparing Ẹ̀gbọ́n Símisọ́lá to a beautiful flower, implying that she is a kind and pleasant person. Option 0) ""Ẹ̀gbọ́n Símisọ́lá ò ga"" means ""Ẹ̀gbọ́n Símisọ́lá is not bad"", which is the closest meaning to the metaphor.",0,,1
"Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ yóò kẹsẹ̀ bọ sòkòtò kan ná-àn, ọlọ́pàá sì kó wọn",Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ń jà,Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ṣeré kiri,1,"{
  ""answer"": 0
}

Explanation: The metaphor in this phrase suggests that Èésúọlá and his friends will face a challenge together. The option ""Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ń jà"" translates to ""Èésúọlá and his friends will cross a river,"" which captures the idea of overcoming obstacles or challenges together. On the other hand, the option ""Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ṣeré kiri"" translates to ""È",0,,0
Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ yóò aṣọ tó rẹwà tó sì jọra,Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ń jà,Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ṣeré kiri,0,"{
  ""Explanation"": ""The metaphor is implying that Èésúọlá and his friends will be beautiful while dancing, which is similar to dressing up nicely for a party."",
  ""Answer"": 1
}",1,,0
Ilé awòṣífìlà tó kọ́ rí bí i ààfin Ọba Ọọ̀ni ilé Ifẹ̀,Ilé awòṣífìnà náà rẹwà,Ilé awòṣífìnà náà ti wó,0,"{
  ""answer"": 1
}
Explanation: The metaphor talks about a secretive place that is as hidden as the inner chambers of the Palace of the Ooni of Ife. In this context, ""Ilé awòṣífìnà náà ti wó"" implies a highly secretive or exclusive location, similar to the inner chambers of a palace.",1,,0
Ilé awòṣífìlà tó kọ́ ti wó lul̀e,Ilé awòṣífìnà náà rẹwà,Ilé awòṣífìnà náà ti wó,1,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing the ""ilé awòṣífìlà"" that has not been to ""lulè"" (home) to ""Ilé awòṣífìnà náà"" (a new house) that has been built. Option 1) Ilé awòṣífìnà náà ti wó is closer in meaning to the metaphor than option 0) Ilé awòṣífìnà náà rẹwà.",1,,1
Ọjọ́ orí rẹ̀ ju ọjọ́ ori ij̀àpá lọ,O tí dàgbà gan,O kéré gan,0,"{
  ""answer"": 0
} 

Explanation: The metaphor suggests that someone's wisdom or experience surpasses that of a trickster. Option 0) ""O tí dàgbà gan"" means ""He/she is very wise/experienced"", which aligns with the metaphor. Option 1) ""O kéré gan"" means ""He/she is very young/inexperienced"", which is not in line with the metaphor.",0,,1
Ọjọ́ orí rẹ̀ kò tó ọjọ́ ori ij̀àpá lọ,O tí dàgbà gan,O kéré gan,1,"{
  ""Explanation"": ""This metaphor is comparing a person's maturity level to the size of their head. 'Ọjọ́ orí rẹ̀ kò tó ọjọ́ ori ij̀àpá lọ' means 'Your head has not grown to the size of a pumpkin.' Here, it is suggesting that the person is not yet mature or experienced."",
  ""Answer"": 1
}",1,,1
Àdìsà mu kòkò ẹmu ọgbọ̀n ní ilé ẹmu lánàá,Àdìsá mu ẹmu púpọ̀,Àdìsá mu ẹmu kekeré,0,"{
  ""answer"": 0
} 

Explanation: The metaphor compares a person who is knowledgeable to a library, implying that the person has a lot of valuable information stored in their mind like books in a library. Option 0) Àdìsá mu ẹmu púpọ̀ (A person who is knowledgeable has many valuable information) is the closest meaning to the metaphor. Option 1) Àdìsá mu ẹmu kekeré (A person who is knowledgeable is small) does not fit the comparison of a library filled with valuable information.",0,,1
Àdìsà kò mu ẹmu rárá ní ilé ẹmu lánàá,Àdìsá mu ẹmu púpọ̀,Àdìsá mu ẹmu kekeré,1,"{
  ""answer"": 1
} 

Explanation: The metaphor is comparing the importance or significance of gathering a large amount of feathers (Àdìsá mu ẹmu púpọ̀) versus gathering a small amount of feathers (Àdìsá mu ẹmu kekeré) in a hen's house (ilé ẹmu lánàá). Therefore, the option ""Àdìsá mu ẹmu kekeré"" is closer to the metaphor as it conveys the idea of gathering a small amount.",1,,1
Ọdẹ́ṣọlá ní òye iṣẹ́ ọdẹ náà dójú àmì bí i olúọ́dẹ agboolé wa,Ọdẹ́ṣọlá mọ iṣẹ́ ọdẹ náà dáadáa,Ọdẹ́ṣọlá ń fi iṣẹ́ ọdẹ ṣeré,0,"{
  ""answer"": 1
} 

Explanation: The metaphor implies that Ọdẹ́ṣọlá performs the task of the four hunters with skill and precision, similar to how a skilled hunter would track down and capture their prey. Therefore, option 1) ""Ọdẹ́ṣọlá ń fi iṣẹ́ ọdẹ ṣeré"" meaning ""Ọdẹ́ṣọlá executes the task of the four hunters successfully"" is the closest interpretation to the metaphor.",1,,0
Ọdẹ́ṣọlá ò mọ iṣẹ́ tí wọ́n pè ni iṣẹ́ ọdẹ.,Ọdẹ́ṣọlá mọ iṣẹ́ ọdẹ náà dáadáa,Ọdẹ́ṣọlá ń fi iṣẹ́ ọdẹ ṣeré,1,"{
  ""explanation"": ""The metaphor is comparing Ọdẹ́ṣọlá's understanding of the task to the work of a hunter, implying that Ọdẹ́ṣọlá is skilled or proficient at the task."",
  ""answer"": 0
}",0,,0
Ení tere èji tere ló ń gba owó rẹ̀ padà bí i àwọn alájẹṣẹ́ku,Díẹ̀ díẹ̀ ló ń gba owó rẹ̀ padà,Ó ṣe ìtọrẹ àánú pẹ̀lú owó rẹ̀,0,"{
  ""answer"": 0
}  

Explanation: The metaphor compares the act of spending money to the concept of losing money, implying that money is easily spent like it was never earned. Option 0) ""Díẹ̀ díẹ̀ ló ń gba owó rẹ̀ padà"" translates to ""It is lost little by little"". This option closely relates to the metaphor as it emphasizes the gradual loss of money, similar to how it is easily spent. Option 1) ""Ó ṣe ìtọrẹ àánú pẹ̀lú owó rẹ̀"" translates to ""He expresses gratitude with his",0,,1
Ení tere èji tere kọ́ ló gba owó rẹ̀ padà,Díẹ̀ díẹ̀ ló ń gba owó rẹ̀ padà,Ó ṣe ìtọrẹ àánú pẹ̀lú owó rẹ̀,1,"{
  ""explanation"": ""The metaphor is emphasizing the importance of taking slow and steady steps in order to achieve success or progress. Option 0) Díẹ̀ díẹ̀ ló ń gba owó rẹ̀ padà (Slowly but surely, you will get your money back) is the closest in meaning to the metaphor."",
  ""answer"": 0
}",0,,0
Agbẹjọ́rò náà ti ṣíṣọ lójú eégún ọ̀rọ̀ náà nílé ẹjọ́,Agbẹjọ́rò náà ti sọ àṣírí ọ̀rọ̀ náà,Agbẹjọ́rò náà ti sú ìgbẹ́jọ́ náà,0,"{
  ""answer"": 0
}

Explanation: The metaphor ""Agbẹjọ́rò náà ti ṣíṣọ lójú eégún ọ̀rọ̀ náà nílé ẹjọ́"" translates to ""The mirror has revealed the true nature of the story in the house of the snake."" This implies that something hidden or secretive has been uncovered. The option ""Agbẹjọ́rò náà ti sọ àṣírí ọ̀rọ̀ náà"" which translates to ""The mirror has revealed the secret of the story",0,,1
Agbẹjọ́rò náà ò sọ ẹni tó jẹ̀bi,Agbẹjọ́rò náà ti sọ àṣírí ọ̀rọ̀ náà,Agbẹjọ́rò náà ti sú ìgbẹ́jọ́ náà,1,"{
  ""explanation"": ""Agbẹjọ́rò náà is referring to someone who has just revealed a secret, not someone who has just gathered firewood."",
  ""answer"": 0
}",0,,0
Èrò tó wà lọ́jà kún àkúnfàya lánàá,Àwọn ènìyàn púpọ̀ wà lọ́jà,Àwọn mẹ́ta péré ló wà lọ́jà,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Èrò tó wà lọ́jà kún àkúnfàya lánàá"" translates to ""The evening that arrives at the market is scary like the masquerade."" This metaphor is referring to a situation where a lot of people are gathered at the market, creating a sense of fear or intimidation. Option 0) ""Àwọn ènìyàn púpọ̀ wà lọ́jà"" means ""Many people are at the market,"" which is the closest meaning to the metaphor. ""Àwọn mẹ́ta pére",0,,1
Àwọ́n èrò tó wà lọ́jà tí fi ọlọ́pàá gbé bàbá ọjà lánàá,Àwọn ènìyàn púpọ̀ wà lọ́jà,Àwọn mẹ́ta péré ló wà lọ́jà,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Àwọ́n èrò tó wà lọ́jà tí fi ọlọ́pàá gbé bàbá ọjà lánàá"" refers to ""Àwọn ènìyàn púpọ̀ wà lọ́jà"" which means many people went to the market. The comparison is between the number of people going to the market and the number of officers carrying the market leader on their heads.",0,,0
Inú Fadékẹ́ ti padà yọ́ sí mi bí i òrí lánàá lẹ́yìn gbogbo ìjà wa,Fadékẹ́ ti padà dárjíì mìí,Fadékẹ́ ti padà bínú sí mi,0,"{
  ""answer"": 1
}  

Explanation: The metaphor ""Inú Fadékẹ́ ti padà yọ́ sí mi bí i òrí lánàá lẹ́yìn gbogbo ìjà wa"" translates to ""Fadékẹ́'s anger has returned to me like a burnt offering after all our arguments."" The correct explanation is that Fadékẹ́'s anger has resurfaced towards the speaker after their numerous disagreements, similar to a burnt offering symbolizing reintroduction or return. Option 1) Fadékẹ́ ti padà bínú sí mi, which means ""Fade",1,,0
Fadékẹ́ ti padà bí ìbejì lẹ́yìn gbogbo ìjà wa,Fadékẹ́ ti padà dárjíì mìí,Fadékẹ́ ti padà bínú sí mi,1,"{
  ""answer"": 1
}

Fadékẹ́ ti padà bí ìbejì lẹ́yìn gbogbo ìjà wa can be interpreted as ""Fadékẹ́ has returned with even more anger towards me"" which is closer in meaning to option 1) Fadékẹ́ ti padà bínú sí mi (Fadékẹ́ has returned angrier towards me).",1,,1
Ìka kan ò wọ àwọn ọmọ yìí nídìí mọ́,Eréepá ni àwọn ọmọ náà ṣe kiri,Àwọn ọmọ náà jókòó sí ibìkan,0,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Ìka kan ò wọ àwọn ọmọ yìí nídìí mọ́"" translates to ""One finger cannot pick up these children at once."" This is closer in meaning to option 0) Eréepá ni àwọn ọmọ náà ṣe kiri, which means ""A bundle is what these children have become."" Both phrases convey the idea that the children are numerous and cannot be easily managed or controlled by just one person.",0,,1
À̀wọn ọmọ yìí ti lọ sóko ọ̀gẹ̀dẹ̀,Eréepá ni àwọn ọmọ náà ṣe kiri,Àwọn ọmọ náà jókòó sí ibìkan,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""À̀wọn ọmọ yìí ti lọ sóko ọ̀gẹ̀dẹ̀"" compares the children to a pile of firewood, implying that they are piling up on each other. Option 0) ""Eréepá ni àwọn ọmọ náà ṣe kiri"" translates to ""The children are stacking like firewood,"" which is a closer meaning to the metaphor than Option 1) ""Àwọn ọmọ náà jókòó sí ibìkan"" which means",0,,0
Ó rí ẹ̀wọ̀n ọdún mọ́kànlá he nílé ẹjọ́ lóri ẹ̀sùn tí wọ́n fi kàn-án,Wọ́n dájọ́ ẹ̀wọ̀n ọdún mọ́kànlá fun nílé ẹjọ́,Ó ń polówó ọjà nílé ẹjọ́,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Ó rí ẹ̀wọ̀n ọdún mọ́kànlá he nílé ẹjọ́ lóri ẹ̀sùn tí wọ́n fi kàn-án"" refers to someone witnessing the sacrifices made for a particular endeavor. In this context, the sacrifice is the foundation of the project. Option 1) ""Ó ń polówó ọjà nílé ẹjọ́"" translates to ""They laid the foundation for the project."" This option is closest in meaning to the metaphor.",1,,1
Lẹ́yìn ẹ̀wọ̀n ọdún mọ́kànlá tó rí he ó padà gba ìtúsílẹ̀,Wọ́n dájọ́ ẹ̀wọ̀n ọdún mọ́kànlá fun nílé ẹjọ́,Ó ń polówó ọjà nílé ẹjọ́,0,"{
  ""answer"": 1
} 

Explanation: The metaphor is comparing the return of a lost item after twelve years to someone finding success in their hometown. Option 1, ""Ó ń polówó ọjà nílé ẹjọ́"" (finding success in their hometown), is the closest meaning to the metaphor.",1,,0
Ẹ wo bí Adénúgà ṣe ń gun igi bí i ọ̀bọ,Adénúgà pọ́n igi gùn dáadáa,Adénúgà sùn lóri igi,1,"{
  ""answer"": 1
} 

The metaphor is comparing Adénúgà to a tree in the sense that just like a tree standing tall, Adénúgà is deeply rooted and grounded. The option ""Adénúgà sùn lóri igi"" closely represents this meaning as it implies Adénúgà is resting or leaning on the tree, signifying stability and strength.",1,,1
Adénúgà nífẹ̀ẹ́ sí bí àwọn ọ̀bọ ṣé n gun igi,Adénúgà pọ́n igi gùn dáadáa,Adénúgà sùn lóri igi,0,"{
  ""answer"": 1
} 

The metaphor in the question is comparing Adénúgà's love to how the vines wrap around a tree. Option 1, ""Adénúgà sùn lóri igi,"" is the closest in meaning as it conveys the idea of closely clinging to the tree, just like the vines. Option 0, ""Adénúgà pọ́n igi gùn dáadáa,"" does not capture the same metaphorical comparison.",1,,0
Ẹnu ni Tifẹ́ladé ni bí i tajakàrà,Tifẹ́ladé máa ń sọ àsọdùn ọ̀rọ̀,Tifẹ́ladé kì í sòrò,0,"{
  ""answer"": 1
}  

Explanation: The metaphor ""Ẹnu ni Tifẹ́ladé ni bí i tajakàrà"" translates to ""Tifẹ́ladé has a silver tongue."" This means that Tifẹ́ladé is eloquent or persuasive in speech, which is closer in meaning to option 1) ""Tifẹ́ladé kì í sòrò"" (Tifẹ́ladé does not speak).",1,,0
Tifẹ́ladé kò mọ̀ bi wọ́n ṣe dan ẹnu,Tifẹ́ladé máa ń sọ àsọdùn ọ̀rọ̀,Tifẹ́ladé kì í sòrò,1,"{
  ""explanation"": ""The metaphor compares Tifẹ́ladé to someone who does not speak with resentment like others, so the closest meaning is 'Tifẹ́ladé kì í sòrò' which means Tifẹ́ladé does not speak with resentment."",
  ""answer"": 1
}",1,,1
Kí ló dé tí Adéṣínà ṣe máa ń hùwà bí i atọ̀ọ́lé?,Ìwà ọmọdé ni Adéṣínà máa ń wù,Adéṣínà nífẹ̀ẹ́ sí kó ma tọ̀ sára,1,"{
  ""answer"": 1
}

Explanation: The metaphor is asking what Adéṣínà will become in the future. Option 1) ""Adéṣínà nífẹ̀ẹ́ sí kó ma tọ̀ sára"" means Adéṣínà is destined for greatness. This closely relates to the metaphorical question being asked.",1,,1
Kí ló dé tí Adéṣínà ṣe ra ilé tuntun?,Ìwà ọmọdé ni Adéṣínà máa ń wù,Adéṣínà nífẹ̀ẹ́ sí kó ma tọ̀ sára,0,"{
  ""answer"": 1
}

In this metaphor, ""Kí ló dé tí Adéṣínà ṣe ra ilé tuntun?"" is asking ""What has Adéṣínà acquired that will bring about a new home?"". The closest meaning represented in the options is ""Adéṣínà is preparing to start a new life."" Option 1) ""Adéṣínà nífẹ̀ẹ́ sí kó ma tọ̀ sára"" which translates to ""Adéṣínà is preparing to start a new life",1,,0
Ẹ wo bí Àlàó ṣe duró bí i omi adágún odò,Àlàó kò kúrò lójú kan,Àlàó ń rìn kiri,1,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing Ẹ wo bí Àlàó ṣe duró bí i omi adágún odò to how a bird stands by the peaceful riverbank. Option 1) Àlàó ń rìn kiri is the closest meaning as it also suggests observing quietly and peacefully by the riverbank. Option 0) Àlàó kò kúrò lójú kan does not capture the peaceful aspect of the metaphor.",1,,1
Ẹ wo bí Àlàó ṣe duró bí i Ọba,Àlàó kò kúrò lójú kan,Àlàó ń rìn kiri,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares the behavior of Alaṓ to that of a king. Option 1) ""Àlàó ń rìn kiri"" means Alaṓ keeps moving forward, which is more similar to a king who perseveres and doesn't give up easily, like how a king stands strong and determined. Option 0) ""Àlàó kò kúrò lójú kan"" means Alaṓ does not stay in one place, which is more generic and does not fully capture the comparison to a king.",1,,0
Àwọn olè náà júbà eworo nígbà tí wọ́n gbúròó àwọn ọlọ́pàá,Àwọn olè náà sálọ,Àwọn olè náà gbé ìbọn wọn jáde,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares thieves bowing down to the wren when caught by the hunters. The closest meaning is that the thieves surrendered to the authorities (police) after being caught, similar to how the wren (a smaller bird) surrenders to the hunters. Option 1) Àwọn olè náà gbé ìbọn wọn jáde is the correct interpretation of the metaphor where the thieves bowed down, similar to how the wren surrenders.",1,,0
Àwọn olè náà yin ìbọn nígbà tí wọ́n gbúròó àwọn ̀ọlọ́pàá,Àwọn olè náà sálọ,Àwọn olè náà gbé ìbọn wọn jáde,1,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Àwọn olè náà yin ìbọn nígbà tí wọ́n gbúròó àwọn ̀ọlọ́pàá"" translates to ""The thieves hide their faces when they see the police."" When thieves see the police, they often try to conceal their identity by covering their faces. Option 1) ""Àwọn olè náà gbé ìbọn wọn jáde"" means ""The thieves reveal their identities."" This meaning is closer to the metaphor as it reflects the action of covering that the thieves do in",1,,1
Ọ̀sẹ̀ kan rèé tí Wọléọlá ti wà nínú yàrá bí i ẹni tọ́ fi s'ẹ́wọ̀n,Ó ti pẹ́ gan tí Wọléọlá ti wà nínú yàrá,Wọléọlá ṣẹ̀ṣẹ̀ wọ inú yàrá,1,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing Ọ̀sẹ̀ kan rèé to Wọléọlá inú yàrá. This implies that just like Ọ̀sẹ̀ kan rèé is different but still important within the context it exists in, Wọléọlá is also unique and essential in the community. Option 1) Wọléọlá ṣẹ̀ṣẹ̀ wọ inú yàrá captures this meaning, emphasizing Wọléọlá's significance and relevance.",1,,1
Ọ̀sẹ̀ kan rèé tí Wọléọlá ti lọ sí ìlú ọba,Ó ti pẹ́ gan tí Wọléọlá ti wà nínú yàrá,Wọléọlá ṣẹ̀ṣẹ̀ wọ inú yàrá,0,"{
  ""answer"": 1
} 

The metaphor is comparing Ọ̀sẹ̀ kan rèé tí Wọléọlá ti lọ sí ìlú ọba (One arrow has led Wọléọlá to the king's palace) to the options ""Ó ti pẹ́ gan tí Wọléọlá ti wà nínú yàrá"" (He has reached a point where Wọléọlá is in the thick of things) and ""Wọléọlá ṣẹ̀ṣẹ̀ wọ inú yàrá",1,,0
Ọdẹ́wùnmí júbà gbogbo àwọn àgbà ọdẹ bí i ẹni tí kò kọ́ṣẹ́ ọdẹ,Ọdẹ́wùnmí kò kí àwọn àgbà ọdẹ dáadáa,Ọdẹ́wùnmí pariwo mọ́ àwọn àgbà ọdẹ,0,"{
  ""explanation"": ""The metaphor compares someone to a forest that is not disturbed by the actions of others, implying resilience and strength in the face of challenges"",
  ""answer"": 0
}",0,,1
Ọdẹ́wùnmí bú gbogbo àwọn àgbà ọdẹ tí wọn jókòó,Ọdẹ́wùnmí kò kí àwọn àgbà ọdẹ dáadáa,Ọdẹ́wùnmí pariwo mọ́ àwọn àgbà ọdẹ,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Ọdẹ́wùnmí bú gbogbo àwọn àgbà ọdẹ tí wọn jókòó"" refers to Ọdẹ́wùnmí being the best hunter among all the other hunters. Option 0) ""Ọdẹ́wùnmí kò kí àwọn àgbà ọdẹ dáadáa"" means Ọdẹ́wùnmí is not inferior to any of the other hunters, which is the closest meaning to the metaphor.",0,,0
Ọ̀gbẹ̀rì ni Adénifújà nínú ẹgbẹ́ wa,Adénifújà kì í ṣe ọmọ ẹgbẹ́ wa,Olórí ẹgbẹ́ wa ni Adénifújà,0,"{
  ""answer"": 1
} 

This proverb is a metaphor which means ""Adénifújà is the head of our group."" Option 1) Olórí ẹgbẹ́ wa ni Adénifújà translates to ""Adénifújà is the head of our group,"" which is the closest meaning to the metaphor.",1,,0
Adénifújà kì í ṣe Ọ̀gbẹ̀ri nínú ẹgbẹ́ wa,Adénifújà kì í ṣe ọmọ ẹgbẹ́ wa,Olórí ẹgbẹ́ wa ni Adénifújà,1,"{
  ""answer"": 1,
  ""explanation"": ""In this metaphor, 'Adénifújà kì í ṣe Ọ̀gbẹ̀ri nínú ẹgbẹ́ wa' is likened to being the head of a group. The closest meaning would be 'Olórí ẹgbẹ́ wa ni Adénifújà', which translates to 'Adénifújà is the leader of our group'.""
}",1,,1
Wọ́n na Bólájí nílù bààrà bí i ẹni tó jalè,Wọ́n na Bọ́lájí gan,Wọ́n gbé Bọ́lájí lọ jayé,1,"{
  ""answer"": 0,
  ""explanation"": ""The metaphor is comparing the situation to someone who is popular (jalè) like Bọ́lájí. Option 0) Wọ́n na Bọ́lájí gan is closer in meaning as it means they are as popular as Bọ́lájí.""
}",0,,0
Wọ́n gbé oúnjẹ tó dùn fún Bólájí,Wọ́n na Bọ́lájí gan,Wọ́n gbé Bọ́lájí lọ jayé,0,"{
  ""Explanation"": ""The metaphor used here is comparing the food that is delicious for Bọ́lájí to choosing to make Bọ́lájí happy."",
  ""Answer"": 1
}",1,,0
Arákùnrin náà fẹ́ ìyàwọ̀ lọ bìbà bí i ọba Aláàfin,Arákùnrin náà fẹ́ ìyàwó púpọ̀,Ìyàwó kan ṣoṣo ni arákùnrin náà fẹ́,0,"{
  ""answer"": 1
} 

Explanation: The phrase ""Arákùnrin náà fẹ́ ìyàwọ̀ lọ bìbà bí i ọba Aláàfin"" is comparing the desire of the man to marry many wives to the authority of the Aláàfin (traditional ruler). Option 1) ""Ìyàwó kan ṣoṣo ni arákùnrin náà fẹ́"" is closer to this comparison as it highlights the desire of the man to have multiple wives. Option 0) ""Arákùnrin náa",1,,0
Arákùnrin náà fẹ́ burẹ́wà,Arákùnrin náà fẹ́ ìyàwó púpọ̀,Ìyàwó kan ṣoṣo ni arákùnrin náà fẹ́,1,"{
  ""answer"": 0
} 

Explanation: The metaphor ""Arákùnrin náà fẹ́ burẹ́wà"" indicates that the man desires a wife, so the meaning closest to this metaphor is option 0) Arákùnrin náà fẹ́ ìyàwó púpọ̀ (The man desires many wives). The metaphor does not imply that the man desires only one wife, so option 1) Ìyàwó kan ṣoṣo ni arákùnrin náà fẹ́ (The man desires only one wife) is not the most",0,,0
Ogúnlọ́gọ̀ àwọn ènìyàn ló wà ní pápá ìṣeré tí wọ́n ti fẹ́ gbá bọ́ọ̀lù ikọ̀ Nàìjíríà,Ènìyàn tó pọ̀ ló wà ní pápá ìṣeré náà,Ènìyàn mẹ́fà páré ló wà ní pápá ìṣeré náà,0,"{
  ""Explanation"": ""The metaphor is comparing the arrival of people to the preparation to catch a Nigerian lizard, which requires stealth and patience."",
  ""Answer"": 0
}",0,,1
Àwọn ènìyàn tó wà ní pápá ìṣeré tí wọ́n ti fẹ́ gbá bọ́ọ̀lù tí ń jà,Ènìyàn tó pọ̀ ló wà ní pápá ìṣeré náà,Ènìyàn mẹ́fà páré ló wà ní pápá ìṣeré náà,1,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor describes people who have experienced challenges and are now looking for a solution or breakthrough, which is represented by the 'pọ̀ ló' (passing through) in the second option.""
}",1,,1
Àwọn ikọ̀ Nàìjíríà ti fakọyọ níbí ìdíje ife ẹ̀yẹ àgbáyé ju ti àtẹ̀yìn wá lọ,Ikọ̀ Nàìjíríà ṣe dáadáa níbi ìdíje ife ẹ̀yẹ àgbáyé,Ikọ̀ Nàìjíríà hùwà ìbàjẹ́ níbi ìdíje ife ẹ̀yẹ àgbáyé,0,"{
  ""Explanation"": ""The metaphor is comparing the actions of the Nigerian eagles to our own actions, suggesting that the Nigerian eagles excel in their pursuits more than we do."",
  ""Answer"": 0
}",0,,1
Àwọn ikọ̀ Nàìjíríà ti kó igbá wọlé níbí ìdíje ife ẹ̀yẹ àgbáyé,Ikọ̀ Nàìjíríà ṣe dáadáa níbi ìdíje ife ẹ̀yẹ àgbáyé,Ikọ̀ Nàìjíríà hùwà ìbàjẹ́ níbi ìdíje ife ẹ̀yẹ àgbáyé,1,"{
  ""answer"": 0
}

Explanation: The metaphor used here compares the Nigerian Eagles to birds of the sky, emphasizing their good performance. Option 0) reflects this sentiment by stating that the Nigerian Eagles are doing well in the sky of international football. Option 1) suggests the opposite, that the Nigerian Eagles are faltering in the sky of international football, which does not fit the metaphor. Thus, option 0) is the closest meaning to the metaphor.",0,,0
Etí Arínájà rí bí i eté eworo,Etí Arínájà tóbi gan,Etí Arínájà kéré gan,1,"{
  ""Question"": ""Etí Arínájà rí bí i eté eworo"",
  ""Option Chosen"": 0,
  ""Explanation"": ""This metaphor is comparing Etí Arínájà to a solid tree trunk, suggesting that Etí Arínájà is strong and reliable. Option 0, Etí Arínájà tóbi gan, translates to Etí Arínájà is very sturdy, which aligns closely with the metaphor."",
  ""Answer"": ""0""
}",0,,0
Etí Arínájà tí gbọ́ ọ̀rọ̀ dáadáa,Etí Arínájà tóbi gan,Etí Arínájà kéré gan,0,"{
  ""explanation"": ""Etí Arínájà is being described as a tall building, which implies strength, stability, and grandeur. Therefore, the closest meaning is 'Etí Arínájà tóbi gan' (A tall building)"", 
  ""answer"": 0
}",0,,1
Adérẹ̀mí ṣe Arímọrọ̀ bí ọṣẹ́ ṣé ń ṣojú nígbà tí wọ́n ja ìjà ìjàkadi lánàá,Adérẹ̀mí na Arímọrọ̀ níbi ìjà ìjàkadì lánàá,Adérẹ̀mí ṣeré pẹ̀lú Arímọrọ̀ níbi ìjà ìjàkadì lánàá,1,"{
  ""explanation"": ""The metaphor is comparing Adérẹ̀mí and Arímọrọ̀ to the situation of two fighting roosters, emphasizing their conflict."",
  ""answer"": 1
}",1,,1
Adérẹ̀mí gbé Arímọrọ̀ lọ jayé ọba lánàá,Adérẹ̀mí na Arímọrọ̀ níbi ìjà ìjàkadì lánàá,Adérẹ̀mí ṣeré pẹ̀lú Arímọrọ̀ níbi ìjà ìjàkadì lánàá,0,"{
  ""explanation"": ""The metaphor is referencing the fact that Adérẹ̀mí and Arímọrọ̀ are inseparable companions, like two sides of the same coin. They go hand in hand, indicating a close relationship."",
  ""answer"": 1
}",1,,0
Àrẹ̀mú ti ń lúwẹ̀ẹ́ nínú odò ìfẹ́ Ọmọ́ṣaléwá,Àrẹ̀mú ti ń nífẹ̀ẹ́ Ọmọ́ṣaléwá,Àrẹ̀mú ti lọ pọn omi fún Ọmọ́ṣaléwá lódò,0,"{
  ""explanation"": ""This metaphor implies that Àrẹ̀mú is guiding or leading Ọmọ́ṣaléwá in the journey of love, which is similar to option 0) Àrẹ̀mú ti ń nífẹ̀ẹ́ Ọmọ́ṣaléwá"",
  ""answer"": 0
}",0,,1
